,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s209,0,think,th,hi,in,nk,t,h,i,n,k,,,1.0334290200844407,1.0974041828885674,1.2093894199933857,1.377308368915692,1.6094125190284103,0.0,0.0,think,highwf,
1,s209,1,heond,he,eo,on,nd,h,e,o,n,d,,,1.0354358991608024,1.1554719430860132,1.2194015600252897,1.4194242260418832,1.755490018054843,0.0,0.0,heond,pseudo,
2,s209,2,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.2462422361131757,1.3183129029348493,1.4863078501075506,1.7183166020549834,1.8301901021040976,0.0,0.0,zibja,pseudo,
3,s209,3,edthe,ed,dt,th,he,e,d,t,h,e,,,1.0432512280531228,1.1633386141620576,1.2432634371798486,1.4353440629784018,1.5313047291710973,0.0,0.0,edthe,pseudo,
4,s209,4,there,th,he,er,re,t,h,e,r,e,,,0.95129558397457,1.031301697017625,1.1512985210865736,1.2153582270257175,1.3753062000032514,0.0,0.0,there,highwf,
5,s209,5,vanru,va,an,nr,ru,v,a,n,r,y,,,0.9314458800945431,1.0034894230775535,1.1715097969863564,1.2995032100006938,1.4195528330747038,0.0,0.0,vanry,pseudo,
6,s209,6,think,th,hi,in,nk,t,h,i,n,k,,,0.8154994428623468,0.9034874949138612,1.0155609028879553,1.215532039059326,1.391452681971714,0.0,0.0,think,highwf,
7,s209,7,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.9553032428957522,1.051178823923692,1.203295456012711,1.363270684843883,1.42717355187051,0.0,0.0,buddy,highwf,
8,s209,8,faqir,fa,aq,qi,ir,f,a,w,r,i,t,,1.1834693988785148,1.3114456930197775,1.6954450318589807,2.3034716099500656,2.5593690839596093,3.055417163996026,0.0,fawrit,lowwf,
9,s209,9,theme,th,he,em,me,t,h,e,m,e,,,0.8512868089601398,0.9473976718727499,1.0512854349799454,1.1873729238286614,1.2753900079987943,0.0,0.0,theme,medwf,
10,s209,10,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.2152970409952104,1.303324321983382,1.4792553309816867,1.7272547609172761,1.8072363978717476,0.0,0.0,zibja,pseudo,
11,s209,11,belly,be,el,ll,ly,b,e,l,l,y,,,0.9074519739951938,1.0673180827870965,1.1953902170062065,1.3394522469025105,1.5316538219340146,0.0,0.0,belly,medwf,
12,s209,12,druze,dr,ru,uz,ze,d,r,u,z,e,,,1.023449138039723,1.1914320851210505,1.2793137200642377,1.5513267409987748,1.7834029870573431,0.0,0.0,druze,lowwf,
13,s209,13,puppy,pu,up,pp,py,p,u,p,p,y,,,1.267196890199557,1.4192637680098414,1.5952810721937567,1.7473440580070019,1.931197103112936,0.0,0.0,puppy,medwf,
14,s209,14,vodka,vo,od,dk,ka,v,o,d,k,a,,,1.063316377112642,1.1672189009841532,1.2873288199771196,1.447234810097143,1.5432322600390762,0.0,0.0,vodka,medwf,
15,s209,15,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.9073228749912232,1.075297259958461,1.1312115360051394,1.355224804021418,1.579300477867946,0.0,0.0,druze,lowwf,
16,s209,16,think,th,hi,in,nk,t,h,i,n,l,k,,0.799147822894156,0.8711182097904384,0.9831221678759903,1.1430604758206755,1.3270354548003525,1.3270354548003525,0.0,thinlk,highwf,
17,s209,17,faqir,fa,aq,qi,ir,f,a,q,i,r,,,1.0672309428919107,1.1713461438193917,1.4512317548505962,2.051234264858067,2.1712122238241136,0.0,0.0,faqir,lowwf,
18,s209,18,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.9672154339496046,1.1033451377879828,1.2393588749691844,1.375359475845471,1.4473330029286444,0.0,0.0,buddy,highwf,
19,s209,19,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.9634949171449989,1.0514059660490602,1.179378234082833,1.3235279831569642,1.419505988014862,0.0,0.0,vodka,medwf,
20,s209,20,cheer,ch,he,ee,er,c,h,e,e,r,,,0.8792123768944293,1.007273772964254,1.1271996540017426,1.2872928578872234,1.3912296888884157,0.0,0.0,cheer,medwf,
21,s209,21,about,ab,bo,ou,ut,a,b,o,u,t,,,0.891387872165069,0.979303474072367,1.1554767691995949,1.3073527431115508,1.411449255188927,0.0,0.0,about,highwf,
22,s209,22,haole,ha,ao,ol,le,h,a,o,l,e,space,,0.9510957701131701,1.0471576389390975,1.1431326100137085,1.3512817779555917,1.4471910221036524,1.6473480800632387,0.0,haolespace,lowwf,
23,s209,23,theme,th,he,em,me,t,h,e,m,e,,,0.8832735510077327,0.9711699639447033,1.0912865889258683,1.203295246930793,1.3152480889111757,0.0,0.0,theme,medwf,
24,s209,24,pykka,py,yk,kk,ka,p,y,k,k,a,,,1.1590004649478942,1.3669298849999905,1.7429368400480598,1.8630596790462732,2.0149826870765537,0.0,0.0,pykka,pseudo,
25,s209,25,think,th,hi,in,nk,t,h,i,n,space,k,,0.8511162491049618,0.9231733721680939,1.0271407479885966,1.1952452440746129,1.2031233101151884,1.3712337580509484,0.0,thinspacek,highwf,
26,s209,26,lucky,lu,uc,ck,ky,l,u,c,k,y,,,0.8792211639229208,1.0474036398809403,1.423330461839214,1.519295803969726,1.6472599788103253,0.0,0.0,lucky,highwf,
27,s209,27,belly,be,el,ll,ly,b,e,l,l,y,,,0.8753219388891011,1.0912198848091066,1.1552063028793782,1.3632435828913003,1.5792552349157631,0.0,0.0,belly,medwf,
28,s209,28,edthe,ed,dt,th,he,e,d,t,h,e,,,1.1510962299071252,1.2631057759281248,1.3670858428813517,1.5510906160343438,1.6392181939445436,0.0,0.0,edthe,pseudo,
29,s209,29,kremp,kr,re,em,mp,k,r,e,m,p,,,1.083004540996626,1.2110273400321603,1.3150352130178362,1.4669858030974865,1.6350524430163205,0.0,0.0,kremp,pseudo,
30,s209,30,faqir,fa,aq,qi,ir,f,a,q,i,r,,,1.0791135479230434,1.207133473828435,1.4551965459249914,1.6953105838038027,1.8311128278728575,0.0,0.0,faqir,lowwf,
31,s209,31,there,th,he,er,re,t,h,e,r,e,,,0.9072246998548508,0.9632513558026403,1.0992674878798425,1.1792015118990093,1.3154416538309306,0.0,0.0,there,highwf,
32,s209,32,belly,be,el,ll,ly,b,e,l,l,y,,,0.8312320718541741,0.9272322929464281,1.031300812959671,1.1833467329852283,1.3512350569944829,0.0,0.0,belly,medwf,
33,s209,33,tithe,ti,it,th,he,t,i,t,h,e,,,0.8833344699814916,0.9792304309085011,1.1873510659206659,1.2672584410756826,1.3792886270675808,0.0,0.0,tithe,lowwf,
34,s209,34,vanru,va,an,nr,ru,v,a,n,r,u,,,1.0473205540329218,1.1113731500227004,1.2712794200051576,1.3913330940995365,1.4792208790313452,0.0,0.0,vanru,pseudo,
35,s209,35,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.874750402988866,0.9948418769054115,1.1387602968607098,1.2828331138007343,1.3548506838269532,0.0,0.0,buddy,highwf,
36,s209,36,lucky,lu,uc,ck,ky,l,u,c,k,y,,,0.9191254859324545,1.0950953930150717,1.2310279291123152,1.327002225909382,1.4871238379273564,0.0,0.0,lucky,highwf,
37,s209,37,heond,he,eo,on,nd,h,e,o,n,d,,,0.787136540049687,0.9071028858888894,0.9710758000146598,1.1471931599080563,1.235130526823923,0.0,0.0,heond,pseudo,
38,s209,38,champ,ch,ha,am,mp,c,h,a,m,p,,,0.8151223550084978,0.8710627590771765,0.9429973349906504,1.1111728041432798,1.270976975094527,0.0,0.0,champ,medwf,
39,s209,39,would,wo,ou,ul,ld,w,o,u,l,d,,,0.843030045973137,0.9150935129728168,1.0351362701039761,1.2111801200080663,1.2831289139576256,0.0,0.0,would,highwf,
40,s209,40,there,th,he,er,re,t,h,e,r,e,,,0.8070397989358753,0.8870663149282336,0.9990376769565046,1.0630501168780029,1.1990503419656307,0.0,0.0,there,highwf,
