,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
0,s09,0,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.993521900032647,1.2013832000084221,1.377363899955526,1.7373688999796286,1.8413432000670582,0.0,zibja,pseudo,
1,s09,1,cheer,ch,he,ee,er,c,h,e,e,r,,0.7022569000255316,0.7902773000532761,0.9182339000981301,1.0464541000546888,1.1342138000763953,0.0,cheer,medwf,
2,s09,2,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.586300199967809,0.7304103999631479,1.0344377999426797,1.6582812999840826,1.810401999973692,0.0,faqir,lowwf,
3,s09,3,kremp,kr,re,em,mp,k,r,e,m,p,,0.7903063000412658,0.9503346000565216,1.0542022000299767,1.1341978999553248,1.2382949000457302,0.0,kremp,pseudo,
4,s09,4,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.7222457999596372,0.8902396999765188,1.0902235999237746,1.2663043999345973,1.3862085998989642,0.0,zibja,pseudo,
5,s09,5,there,th,he,er,re,t,h,e,r,e,,0.7022583000361919,0.7502497000386938,0.8221558999503031,0.8941630000481382,0.9663357000099495,0.0,there,highwf,
6,s09,6,belly,be,el,ll,ly,b,e,l,l,y,,0.6743540000170469,0.8184149999869987,0.9142366000451148,1.0502608000533655,1.1382728000171483,0.0,belly,medwf,
7,s09,7,haole,ha,ao,ol,le,h,a,o,l,e,,0.6941445999545977,0.8381822999799624,1.086284299963154,1.294361099950038,1.374447699985467,0.0,haole,lowwf,
8,s09,8,belly,be,el,ll,ly,b,e,l,l,y,,0.5700664001051337,0.7139866000507027,0.7941593000432476,0.930087500018999,1.0339898000238463,0.0,belly,medwf,
9,s09,9,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.5980682999361306,0.806122999987565,1.0300900000147521,1.1581247999565676,1.358126200037077,0.0,buddy,highwf,
10,s09,10,edthe,ed,dt,th,he,e,d,t,h,e,,0.6742425999836996,0.8741699000820518,1.114242700044997,1.2340661999769509,1.306158100022003,0.0,edthe,pseudo,
11,s09,11,haole,ha,ao,ol,le,h,a,l,e,l,,0.6381122000748292,0.790033100056462,0.8940456000855193,1.9503295000176877,2.4861462000990286,0.0,halel,lowwf,
12,s09,12,kremp,kr,re,em,mp,k,r,e,m,p,,0.7300138999707997,0.9380462999688461,1.0262633999809623,1.114005699986592,1.162157400045544,0.0,kremp,pseudo,
13,s09,13,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.6780679998919368,0.8619992999592796,1.014171399991028,1.19810369994957,1.2941711999010295,0.0,zibja,pseudo,
14,s09,14,theme,th,he,em,me,t,h,e,m,e,,0.7140462000388652,0.7780202999711037,0.8820926999906078,0.9621284999884665,1.0583102999953553,0.0,theme,medwf,
15,s09,15,tithe,ti,it,th,he,t,i,t,h,e,,0.7659987000515684,0.8859499000245705,1.0300899000139907,1.0938667000737041,1.213923600036651,0.0,tithe,lowwf,
16,s09,16,would,wo,ou,ul,ld,w,o,u,l,d,,0.6419495000736788,0.7220715000294149,0.7619015000527725,0.8980337000684813,0.9538590000011027,0.0,would,highwf,
17,s09,17,champ,ch,ha,am,mp,c,h,a,m,p,,0.7019888000795618,0.7899578000651672,0.8939116999972612,0.9899482000619173,1.0141292000189424,0.0,champ,medwf,
18,s09,18,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6979205999523401,1.0338893999578431,1.3138750999933109,1.4659477999666706,1.5460055000148714,0.0,pykka,pseudo,
19,s09,19,think,th,hi,in,nk,t,h,i,n,k,,0.6619203999871388,0.6859448000323027,0.7738151999656111,0.9020322000142187,0.9498740000417456,0.0,think,highwf,
20,s09,20,haole,ha,ao,ol,le,h,a,o,l,e,,0.6259465999901295,0.7779846999328583,0.9299520999193192,1.0978011999977753,1.2019569999538362,0.0,haole,lowwf,
21,s09,21,there,th,he,er,re,t,h,e,r,e,,0.6618613000027835,0.6939779000822455,0.7900430000154302,0.8458188000367954,0.9180451000574976,0.0,there,highwf,
22,s09,22,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7138226999668404,0.8819600000279024,0.9779792999615893,1.1057972999988124,1.2419338000472635,0.0,druze,lowwf,
23,s09,23,heond,he,eo,on,nd,h,e,o,n,d,,0.6458558000158519,0.7737453000154346,0.9178863000124693,1.0537857000017539,1.1659417999908328,0.0,heond,pseudo,
24,s09,24,faqir,fa,aq,qi,ir,f,a,q,u,i,r,0.7217624000040814,0.8659264000598341,1.1297334000701085,1.2979338000295684,1.609775000018999,1.9137202000711113,faquir,lowwf,
25,s09,25,theme,th,he,em,me,t,h,e,,,,0.6617547000059858,0.7017686000326648,0.9177236000541598,0.0,0.0,0.0,the,medwf,
26,s09,26,think,th,hi,in,nk,t,h,i,n,k,,0.5857452999334782,0.6257812000112608,0.7136917999014258,0.8336712999735028,0.8898926000110805,0.0,think,highwf,
27,s09,27,cheer,ch,he,ee,er,c,h,e,e,r,,0.6297365000937134,0.7097391000716016,0.8457969001028687,0.9898464001016691,1.0776769000804052,0.0,cheer,medwf,
