,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
24,s198,24,edthe,ed,dt,th,he,e,d,t,h,e,,0.8148517389781773,1.0629561679670587,1.334936041967012,1.4149264119914733,1.814863367995713,0.0,edthe,pseudo,
25,s198,25,druze,dr,ru,uz,ze,d,r,u,z,e,,0.6592040339601226,0.8992534090066329,0.9632585569634102,1.25113126198994,1.4752544490038417,0.0,druze,lowwf,
26,s198,26,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.9904075619997457,1.0945335929864086,1.4385152740287594,1.7824824950075708,2.2784605249762535,0.0,faqir,lowwf,
27,s198,27,belly,be,el,ll,ly,b,e,l,l,y,,0.6823507450171746,0.794287606026046,0.9383213369874284,1.0743173690279946,1.2502555359969847,0.0,belly,medwf,
28,s198,28,puppy,pu,up,pp,py,p,u,p,p,y,,0.5743031200254336,0.7663886710070074,0.9423784289974719,1.0943763030227274,1.2864032970392145,0.0,puppy,medwf,
29,s198,29,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7142349039786495,0.9303122860146686,1.0102288289926946,1.2663635730277747,1.4903506279806606,0.0,druze,lowwf,
30,s198,30,would,wo,ou,ul,ld,w,o,u,l,d,,0.622312885010615,0.7582947270129807,0.8383056250168011,1.0302828020066954,1.1261742950300686,0.0,would,highwf,
31,s198,31,cheer,ch,he,ee,er,c,h,e,e,r,,0.6982736180070788,0.7783624120056629,0.9303528100135736,1.0823690370307304,1.2663687680033036,0.0,cheer,medwf,
32,s198,32,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6302110039978288,0.7821915660169907,0.9580978830344975,1.0701986910426058,1.2781447999877855,0.0,cooed,lowwf,
33,s198,33,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6744623809936456,0.9225237829959951,1.3065747159998864,1.4825575329596177,1.6344551849761046,0.0,pykka,pseudo,
34,s198,34,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.934134774026461,1.0141823410522193,1.2942161930259317,1.5022459050524049,1.6541932680411264,0.0,faqir,lowwf,
35,s198,35,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6504905889742076,0.794576317013707,0.9465043799718842,1.0665523260249756,1.2666675560176373,0.0,cooed,lowwf,
36,s198,36,think,th,hi,in,nk,t,h,i,n,k,,0.694491604983341,0.7905289909685962,0.9185617589973845,1.1185046709724702,1.2624325779615901,0.0,think,highwf,
37,s198,37,belly,be,el,ll,ly,b,e,l,l,y,,0.6983798859873787,0.826330145006068,0.9463361850357614,1.1063297350192443,1.2824329670402221,0.0,belly,medwf,
38,s198,38,vodka,vo,od,dk,ka,v,o,d,k,a,,1.062125391967129,1.1900389780057594,1.4460973459645174,1.638153882988263,1.7663081180071458,0.0,vodka,medwf,
39,s198,39,theme,th,he,em,me,t,h,e,m,e,,0.6260511199943721,0.6980538939824328,0.8420453429571353,0.9620710799936205,1.082150844973512,0.0,theme,medwf,
40,s198,40,would,wo,ou,ul,ld,w,o,u,l,d,,0.5822814929997548,0.6942483869497664,0.7583109569968656,0.9421921809553169,1.0462503669550642,0.0,would,highwf,
41,s198,41,therm,th,he,er,rm,t,h,e,r,m,,0.7303703940124251,0.8183468590141274,1.0183256010059267,1.2342985410359688,1.3143197360332124,0.0,therm,lowwf,
42,s198,42,champ,ch,ha,am,mp,c,h,a,m,p,,0.7100930120213889,0.7660865830257535,1.0461007470148616,1.1980870179831982,1.3260512920096517,0.0,champ,medwf,
43,s198,43,druze,dr,ru,uz,ze,d,u,r,z,e,,0.714045989967417,0.8020569189684466,0.9619406589772552,1.4499256649869494,1.7300128889619373,0.0,durze,lowwf,
44,s198,44,theme,th,he,em,me,t,h,e,m,e,,0.6303753150277771,0.7023801360046491,0.8383274259977043,0.9582959120161831,1.06225183600327,0.0,theme,medwf,
45,s198,45,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.8583460670197383,0.9783733970252797,1.322389708016999,1.578403153049294,1.6743887470220216,0.0,zibja,pseudo,
46,s198,46,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.6620929980417714,0.8301238220301457,0.9821222460013814,1.0861140910419635,1.2941833499935456,0.0,lucky,highwf,
47,s198,47,cheer,ch,he,ee,er,c,h,e,e,r,,0.5945050499867648,0.650398429017514,0.8264075859915465,0.9864746879902668,1.1785321040078998,0.0,cheer,medwf,
48,s198,48,vanru,va,an,nr,ru,v,a,n,r,u,,1.1264226589701138,1.2224783069686964,1.3905009789741598,1.558445745962672,1.65449374797754,0.0,vanru,pseudo,
49,s198,49,edthe,ed,dt,th,he,e,d,t,h,e,,0.6980178650119342,0.9459430029965006,1.1779983619926497,1.266089204000309,1.4259256910299882,0.0,edthe,pseudo,
50,s198,50,cheer,ch,he,ee,er,c,h,e,e,r,,0.6221517070080154,0.6861205869936384,0.8460148490266874,1.006050658004824,1.1740262330276892,0.0,cheer,medwf,
51,s198,51,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6424464160227217,0.8343801959999837,1.146438867028337,1.3224958869977854,1.4503767770365812,0.0,pykka,pseudo,
52,s198,52,would,wo,ou,ul,ld,w,o,u,l,d,,0.5902223080047406,0.7021873180055991,0.7901789780007675,0.9821780979982577,1.0862114350311458,0.0,would,highwf,
53,s198,53,vanru,va,an,nr,ru,v,a,n,r,u,,0.9463602909818292,1.0183943780139089,1.1543589200009592,1.354315200005658,1.4343202299787663,0.0,vanru,pseudo,
54,s198,54,think,th,hi,in,nk,t,h,i,n,k,,0.630223253974691,0.7261772209894843,0.8862841699738055,1.0461994759971276,1.1902362030232325,0.0,think,highwf,
55,s198,55,vodka,vo,od,dk,ka,w,o,d,k,a,,0.6261304420186207,0.7381864690105431,0.8902464359998703,1.0902453160379082,1.1702390390564688,0.0,wodka,medwf,
56,s198,56,theme,th,he,em,me,t,h,e,m,e,,0.6141116330400109,0.6861990740289912,0.8382111950195394,0.9420710540143773,1.070209285011515,0.0,theme,medwf,
57,s198,57,pykka,py,yk,kk,ka,p,y,k,k,a,,0.5702429510420188,0.7382094780332409,1.0182410740526393,1.1782545110327192,1.2902698840480298,0.0,pykka,pseudo,
58,s198,58,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7740282359882258,0.9739125859923661,1.1419481629855,1.3179637369466946,1.4619836669880897,0.0,buddy,highwf,
59,s198,59,would,wo,ou,ul,ld,w,o,u,l,d,,0.5781135950237513,0.6980690719792619,0.754140788980294,0.9540849479963072,1.0661444659926929,0.0,would,highwf,
60,s198,60,tithe,ti,it,th,he,t,h,t,e,,,0.6223205769783817,0.7183025929844007,1.798365134978667,2.1983154449844733,0.0,0.0,thte,lowwf,
61,s198,61,kremp,kr,re,em,mp,k,r,e,m,p,,0.866418266959954,1.138310078997165,1.362375542987138,1.4902290719910525,1.6023457269766368,0.0,kremp,pseudo,
62,s198,62,think,th,hi,in,nk,t,h,i,n,k,,0.6624441889580339,0.7424253989593126,0.8864924889639951,1.054449017974548,1.2144030269701034,0.0,think,highwf,
63,s198,63,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6903251479961909,0.9142817680258304,1.1462958350311965,1.2982644659932703,1.458283550979104,0.0,buddy,highwf,
64,s198,64,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.9739637519815005,1.1660605579963885,1.430073302006349,1.6540694430004805,1.7740812900010496,0.0,zibja,pseudo,
65,s198,65,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8421458780067042,0.9622069570468739,1.1860934510477819,1.3701867600320838,1.4501886470243335,0.0,vodka,medwf,
66,s198,66,kremp,kr,re,em,mp,k,r,e,m,p,,0.7339720239979215,0.9259799349820241,1.0381043929955922,1.1660714690224268,1.2700696570100263,0.0,kremp,pseudo,
67,s198,67,puppy,pu,up,pp,py,p,u,p,p,y,,0.5862533390172757,0.7863285620114766,0.962324975989759,1.1142713750014082,1.322289326984901,0.0,puppy,medwf,
68,s198,68,heond,he,eo,on,nd,h,e,o,n,d,,0.9020975499879569,1.1020973319537006,1.2141080239671282,1.3741194019676186,1.5020823189988732,0.0,heond,pseudo,
69,s198,69,vanru,va,an,nr,ru,v,a,n,r,u,,0.9059548940276727,1.0419106609770097,1.1539949160069227,1.290014315978624,1.3780250559793785,0.0,vanru,pseudo,
70,s198,70,haole,ha,ao,ol,le,h,a,o,l,e,,0.7582372699980624,0.8622858870076016,1.0221636409987696,1.2862085190135986,1.4142439420102164,0.0,haole,lowwf,
71,s198,71,kremp,kr,re,em,mp,k,r,e,m,p,,0.7061302709626034,0.9380494229844771,1.1141227209591307,1.1940506749670021,1.2901704589603469,0.0,kremp,pseudo,
72,s198,72,tithe,ti,it,th,he,t,i,t,h,e,,0.7261883280007169,0.8383029930409975,0.9582488070009276,1.0542472340166569,1.222298779990524,0.0,tithe,lowwf,
73,s198,73,there,th,he,er,re,t,h,e,r,e,,0.5862205530283973,0.6742251819814555,0.8261057829950005,0.9862529230304062,1.0421863890369423,0.0,there,highwf,
74,s198,74,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.9419831950217485,1.0220273479935713,1.3739018400083296,1.5339085250161588,1.6939009749912657,0.0,faqir,lowwf,
75,s198,75,champ,ch,ha,am,mp,c,h,a,m,p,,0.6982986350194551,0.7622378469677642,0.8981808049720712,1.0261678079841658,1.1542964319814928,0.0,champ,medwf,
76,s198,76,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.7098941679578274,0.822016840975266,1.141928081982769,1.3098918509786017,1.550013169995509,0.0,faqir,lowwf,
77,s198,77,there,th,he,er,re,t,h,e,r,e,,0.5539783329586498,0.6339841859880835,0.7780889209825546,0.8660504349973053,0.9621151729952544,0.0,there,highwf,
78,s198,78,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8298443589592353,0.9817916039610282,1.165777407004498,1.3337312729563564,1.429861543001607,0.0,vodka,medwf,
79,s198,79,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.6577279029879719,0.7697774589760229,1.025671113980934,1.1616906420094892,1.3137392600183375,0.0,faqir,lowwf,
80,s198,80,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.6459422850166447,0.8380228890455328,1.0060057790251449,1.093934832024388,1.3179370340076275,0.0,lucky,highwf,
81,s198,81,pykka,py,yk,kk,ka,p,y,k,k,a,,0.7140406399848871,0.9060831280075945,1.1859877990209498,1.3540431010187604,1.4900879710330628,0.0,pykka,pseudo,
82,s198,82,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.741921940993052,0.957816804992035,1.1418126830249093,1.3018646360142156,1.437836615019478,0.0,buddy,highwf,
83,s198,83,think,th,hi,in,nk,t,h,i,n,k,,0.6576747589861043,0.7456360459909774,0.8657476929947734,1.0256440969533287,1.1777795659727417,0.0,think,highwf,
84,s198,84,therm,th,he,er,rm,t,h,e,r,m,space,0.7259397879824974,0.8139859389630146,1.0059409029781818,1.117933016968891,1.214035918994341,1.2939314100076444,thermspace,lowwf,
85,s198,85,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7372115799807943,0.9371169049991295,1.0572514099767432,1.201141497993376,1.3212347109802067,0.0,buddy,highwf,
86,s198,86,therm,th,he,er,rm,t,h,e,r,m,,0.5891279070056044,0.6690796439652331,0.829033009998966,0.8929988070158288,1.1170013179653324,0.0,therm,lowwf,
87,s198,87,belly,be,el,ll,ly,b,e,l,l,y,,0.7449955790070817,0.9210409770021215,1.06501754099736,1.208938430994749,1.4009299610042945,0.0,belly,medwf,
88,s198,88,there,th,he,er,re,t,h,e,r,e,,0.6370029699755833,0.684993049944751,0.8450184739776887,0.9330005189985968,1.0289782449835911,0.0,there,highwf,
89,s198,89,kremp,kr,re,em,mp,k,r,e,m,p,,0.8330404769512825,1.008938787970692,1.1049372449633665,1.200935392989777,1.313024642993696,0.0,kremp,pseudo,
90,s198,90,about,ab,bo,ou,ut,a,b,o,u,t,,0.5812064950005151,0.6851949840201996,0.917102400038857,0.973187475989107,1.1252803220413625,0.0,about,highwf,
91,s198,91,puppy,pu,up,pp,py,p,u,p,p,y,,0.5932869570096955,0.7853954450110905,0.98537240101723,1.1453882460482419,1.305350587994326,0.0,puppy,medwf,
92,s198,92,haole,ha,ao,ol,le,h,a,o,l,e,,0.7252577720209956,0.9330841900082305,2.013091274013277,2.2210253730299883,2.300975913007278,0.0,haole,lowwf,
93,s198,93,champ,ch,ha,am,mp,c,h,a,m,p,,0.6088533299625851,0.6808577399933711,0.8328497349866666,0.9208986549638212,1.0168096869601868,0.0,champ,medwf,
94,s198,94,heond,he,eo,on,nd,h,e,o,n,d,,0.8293198670144193,0.9812832130119205,1.0932546440162696,1.3093224400072359,1.4293184599955566,0.0,heond,pseudo,
95,s198,95,cheer,ch,he,ee,er,c,h,e,e,r,,0.7056842099991627,0.7536696039605886,0.937676613975782,1.1056843209662475,1.2416812279843725,0.0,cheer,medwf,
96,s198,96,about,ab,bo,ou,ut,a,b,o,u,t,,0.5893760459730402,0.7092743459506892,0.917271822982002,0.973285035986919,1.09326572495047,0.0,about,highwf,
97,s198,97,vanru,va,an,nr,ru,v,a,n,r,u,,0.7694710780051537,0.9374696480226703,1.0174768220167607,1.1614055419922806,1.2494023949839175,0.0,vanru,pseudo,
98,s198,98,haole,ha,ao,ol,le,h,a,o,l,e,,0.733548560005147,0.8535579890012741,1.8135531329899095,2.0135752779897302,2.069551936001517,0.0,haole,lowwf,
99,s198,99,druze,dr,ru,uz,ze,d,r,u,z,e,,0.6733312400174327,0.8893269069958478,0.9613512690411881,1.2573905440513045,1.5213859810028225,0.0,druze,lowwf,
100,s198,100,puppy,pu,up,pp,py,p,u,p,p,y,,0.5729311699979007,0.7489459870266728,0.980817202012986,1.1247908599907532,1.3328984290128574,0.0,puppy,medwf,
101,s198,101,there,th,he,er,re,t,h,e,r,e,,0.6731157239992172,0.7531043729977682,0.8971163009991869,0.9850995189626701,1.0810171339544468,0.0,there,highwf,
102,s198,102,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7009109199861996,0.9089229499804787,1.076909324969165,1.2289170759613626,1.3650147619773634,0.0,buddy,highwf,
103,s198,103,edthe,ed,dt,th,he,e,d,t,h,e,,0.8254291729535908,1.057357213983778,1.2733424179605208,1.353335163963493,1.6812941569951363,0.0,edthe,pseudo,
104,s198,104,zibja,zi,ib,bj,ja,z,i,b,j,a,,1.1491601649904624,1.3010479459771886,1.5491836770088412,1.8050491659669206,1.9010382189881057,0.0,zibja,pseudo,
105,s198,105,champ,ch,ha,am,mp,c,h,a,m,p,,0.6730820930097252,0.7291181709733792,0.8810973429935984,0.9851671229698695,1.097150475019589,0.0,champ,medwf,
106,s198,106,kremp,kr,re,em,mp,k,r,e,m,p,,0.6931290620123036,0.8930962919839658,1.0050865309895016,1.1331704249605536,1.23718563496368,0.0,kremp,pseudo,
107,s198,107,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6805895409779623,0.8487586050177924,1.0165896979742683,1.1286087540211156,1.3285998409846798,0.0,cooed,lowwf,
108,s198,108,there,th,he,er,re,t,h,e,r,e,,0.6373358540004119,0.709320313995704,0.8452873129863292,0.9253977740299888,1.0133323600166477,0.0,there,highwf,
109,s198,109,belly,be,el,ll,ly,b,e,l,l,y,,0.6813537210109644,0.817303235991858,0.9613363689859398,1.1053068090113811,1.3054196470184252,0.0,belly,medwf,
110,s198,110,heond,he,eo,on,nd,h,e,o,n,d,,0.7732551119988784,0.8932457130285911,1.005339007009752,1.1573512110044248,1.2533123990288004,0.0,heond,pseudo,
111,s198,111,therm,th,he,er,rm,t,h,e,r,m,space,0.7131929390016012,0.7771302179899067,0.9452449539676309,1.001142280001659,1.0572139629512094,1.1692548919818364,thermspace,lowwf,
112,s198,112,theme,th,he,em,me,t,h,e,m,e,,0.5413295699981973,0.60526405001292,0.7573530169902369,0.8453798010013998,0.9653070739586838,0.0,theme,medwf,
113,s198,113,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.9130342910066247,1.0090548690059222,1.5451927930116653,1.8010319590102881,1.9531974010169506,0.0,zibja,pseudo,
114,s198,114,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.637167619948741,0.8531499609816819,1.0930415079928935,1.1570549819734879,1.4851039729546756,0.0,lucky,highwf,
115,s198,115,haole,ha,ao,ol,le,h,a,o,l,e,,0.672796527040191,0.8167978870333172,1.0167954940116033,1.2649010730092414,1.392802570015192,0.0,haole,lowwf,
116,s198,116,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6290828119963408,0.7972011839738116,1.0930926019791514,1.2532441999646835,1.4211655799881555,0.0,pykka,pseudo,
117,s198,117,would,wo,ou,ul,ld,w,o,u,l,d,,0.6570914799813181,0.7769649149850011,0.8411021389765665,1.0329994600033388,1.153027991997078,0.0,would,highwf,
118,s198,118,therm,th,he,er,rm,t,h,e,r,m,,0.6608627460082062,0.7488064860226586,0.9248266909853555,1.0048410050221719,1.124854850990232,0.0,therm,lowwf,
119,s198,119,vanru,va,an,nr,ru,v,a,n,r,u,,0.8411174780339934,1.0009945210185833,1.105113705038093,1.2810015979921445,1.369101787044201,0.0,vanru,pseudo,
120,s198,120,vodka,vo,od,dk,ka,v,o,d,k,a,,1.0290786540135741,1.1013666940270923,1.6371866179979406,1.8291829809895717,1.9170803860179149,0.0,vodka,medwf,
121,s198,121,kremp,kr,re,em,mp,k,r,e,m,p,,0.7330988989560865,1.1490517979837023,1.2611145599512383,1.4050290119484998,1.4851120859966613,0.0,kremp,pseudo,
122,s198,122,therm,th,he,er,rm,t,h,e,r,m,,0.6809886459959671,0.7609342929790728,0.9209276000037789,0.9769179649883881,1.105035457003396,0.0,therm,lowwf,
123,s198,123,there,th,he,er,re,t,h,e,r,e,,0.6290749559993856,0.7090606029960327,0.8451547839795239,0.9090922640170902,1.021134661976248,0.0,there,highwf,
124,s198,124,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8086998469661921,0.9206957209971733,1.2567688669660129,1.448731180978939,1.5686980159953237,0.0,vodka,medwf,
125,s198,125,think,th,hi,in,nk,t,h,i,n,k,,0.6611084819887765,0.7570846189628355,0.9330595439532772,1.1251373979612254,1.3171005309559405,0.0,think,highwf,
126,s198,126,about,ab,bo,ou,ut,a,b,o,u,t,,0.6089257069979794,0.7289618829963729,0.9289781490224414,1.016942846996244,1.153009524976369,0.0,about,highwf,
127,s198,127,therm,th,he,er,rm,t,h,e,r,m,,0.724648265982978,0.812545583001338,0.9565353090292774,1.0045492560020648,1.092604243021924,0.0,therm,lowwf,
128,s198,128,puppy,pu,up,pp,py,p,u,p,p,y,,0.6486499149468727,0.832596993946936,1.0325892639812082,1.1845482789794914,1.3526032889494672,0.0,puppy,medwf,
129,s198,129,cooed,co,oo,oe,ed,c,o,o,e,d,,0.7489964629639871,0.9249255600152537,1.0849494659923948,1.2289025639765896,1.468896041973494,0.0,cooed,lowwf,
130,s198,130,pykka,py,yk,kk,ka,p,y,k,k,a,,0.66494273400167,0.8410329719772562,1.1129662349703722,1.2809927799971774,1.433092368999496,0.0,pykka,pseudo,
131,s198,131,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.7088334509753622,0.9169089189963415,1.1492009990033694,1.2689301900099963,1.5008252509869635,0.0,lucky,highwf,
132,s198,132,puppy,pu,up,pp,py,p,u,p,p,y,,0.49687736202031374,0.6727924509905279,0.8649307620362379,1.0087916410411708,1.1528401779942214,0.0,puppy,medwf,
133,s198,133,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.8606079919845797,0.9325866620056331,1.1885630289907567,1.3565731690032408,1.5486044859862886,0.0,buddy,highwf,
134,s198,134,vanru,va,an,nr,ru,v,a,n,r,u,,0.7763613130082376,1.0324228910030797,1.1124276430346072,1.2964332200353965,1.384344507008791,0.0,vanru,pseudo,
135,s198,135,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6609112969599664,0.8288671259651892,1.1249215839779936,1.268946947006043,1.4449363789753988,0.0,pykka,pseudo,
136,s198,136,therm,th,he,er,rm,t,h,e,r,m,,0.7289879399468191,0.7850228349561803,0.9849980229628272,1.0569706090027466,1.1129221969749779,0.0,therm,lowwf,
137,s198,137,haole,ha,ao,ol,le,h,a,o,l,e,,0.7809923400054686,0.9490894429618493,1.4210440929746255,1.6690254499553703,1.7889396929531358,0.0,haole,lowwf,
138,s198,138,kremp,kr,re,em,mp,k,r,e,m,p,,0.7530575970304199,0.9129828560398892,1.0089015400153585,1.0809891890385188,1.1929207800421864,0.0,kremp,pseudo,
139,s198,139,edthe,ed,dt,th,he,e,d,t,h,e,,0.7329000639729202,0.9489778769784607,1.1648773750057444,1.2449610339826904,1.5409345849766396,0.0,edthe,pseudo,
140,s198,140,druze,dr,ru,uz,ze,d,r,u,z,e,,0.712986294995062,0.9209775099880062,1.0170225920155644,1.392928930989001,1.71298047399614,0.0,druze,lowwf,
141,s198,141,tithe,ti,it,th,he,t,i,t,h,e,,0.8047870339942165,0.9007811010233127,1.0368942199856974,1.1648141680052504,1.3408948199939914,0.0,tithe,lowwf,
142,s198,142,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.8165327950264327,0.8885495620197617,1.1605153980199248,1.3364818260306492,1.512459471996408,0.0,buddy,highwf,
143,s198,143,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.780900254030712,0.8767891610041261,1.2531475650030188,1.500787114026025,1.7329032830311917,0.0,faqir,lowwf,
144,s198,144,kremp,kr,re,em,mp,k,r,e,m,p,,0.9205915229977109,1.3046280149719678,1.392503109993413,1.5125788410077803,1.6644864740082994,0.0,kremp,pseudo,
145,s198,145,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.7724897739826702,0.860509218997322,1.0924284380162135,1.2124925690004602,1.356493211002089,0.0,faqir,lowwf,
146,s198,146,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8244231019634753,0.9602939079632051,1.1364126880071126,1.3603736439836212,1.4564526589820161,0.0,vodka,medwf,
147,s198,147,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.1486476190038957,1.260618204018101,1.6526480650063604,1.7886893620016053,1.9806515380041674,0.0,buddy,highwf,
148,s198,148,belly,be,el,ll,ly,b,e,l,l,y,,0.7283220930257812,0.840293808025308,1.0001989160082303,1.1522677330067381,1.368298533023335,0.0,belly,medwf,
149,s198,149,haole,ha,ao,ol,le,h,a,o,l,e,,0.668796498037409,0.7567686200491153,0.9807346989982761,1.2127596290083602,1.3248396670096554,0.0,haole,lowwf,
150,s198,150,puppy,pu,up,pp,py,p,u,p,p,y,,0.704933924949728,0.8889547979924828,1.080889920995105,1.2329255910008214,1.4248930369503796,0.0,puppy,medwf,
151,s198,151,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7169428499764763,1.0529419149970636,1.2529480070224963,1.4208838120102882,1.5568588000023738,0.0,buddy,highwf,
152,s198,152,would,wo,ou,ul,ld,w,o,u,l,d,,0.6407320310245268,0.7527803690172732,0.8006767550250515,1.01674298098078,1.1288493340252899,0.0,would,highwf,
