,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
26,s267,26,pykka,py,yk,kk,ka,p,y,k,k,a,,1.901241400046274,2.205264599993825,2.5092484999913722,2.6371596000390127,2.7813394000404514,0.0,pykka,pseudo,
27,s267,27,haole,ha,ao,ol,le,h,a,o,l,e,,1.9052577000111341,2.0412621999857947,2.1931911000283435,2.4174454000312835,2.5772782000130974,0.0,haole,lowwf,
28,s267,28,cooed,co,oo,oe,ed,c,o,o,e,d,,1.613257099990733,1.8133757000323385,1.9652978000231087,2.181223999999929,2.2772265000385232,0.0,cooed,lowwf,
29,s267,29,haole,ha,ao,ol,le,h,a,o,l,e,,1.5852371000219136,1.7051253999816254,1.8651695000007749,2.057286800001748,2.1771558999898843,0.0,haole,lowwf,
30,s267,30,vanru,va,an,nr,ru,v,a,n,r,u,,1.149165400012862,1.3092508000554517,1.4372546000522561,1.6371741000330076,1.9012069000164047,0.0,vanru,pseudo,
31,s267,31,heond,he,eo,on,nd,h,e,o,n,d,,1.1211631000041962,1.241126200009603,1.3931604999816045,1.5371309000183828,1.977141199982725,0.0,heond,pseudo,
32,s267,32,cheer,ch,he,ee,er,c,h,e,e,r,,1.2611450999975204,1.3412245999788865,1.5090844000224024,1.6692460000049323,1.8132411999977194,0.0,cheer,medwf,
33,s267,33,there,th,he,er,re,t,h,e,r,e,,0.8490777999977581,0.9290613000048324,1.0811896999948658,1.1690897999797016,1.3293785999994725,0.0,there,highwf,
34,s267,34,cheer,ch,he,ee,er,c,h,e,e,r,,1.2930706999613903,1.4050906999618746,1.7250174999935552,1.901036600000225,2.1170691999723203,0.0,cheer,medwf,
35,s267,35,kremp,kr,re,em,mp,k,r,e,m,p,,1.3690401000203565,1.513116699992679,1.5931501999730244,1.8090271999826655,2.0249767000204884,0.0,kremp,pseudo,
36,s267,36,cooed,co,oo,oe,ed,c,o,o,e,d,,0.9650113999960013,1.1249834000482224,1.2689782000379637,1.4609698000131175,1.5649181000189856,0.0,cooed,lowwf,
37,s267,37,there,th,he,er,re,t,h,e,r,e,,0.8569407999748364,0.9688951999996789,1.0889828999643214,1.1848828999791294,1.3370446999906562,0.0,there,highwf,
38,s267,38,cheer,ch,he,ee,er,c,h,e,e,r,,0.9891205000458285,1.1169754000147805,1.2848521000123583,1.4608761999988928,1.6128738000406884,0.0,cheer,medwf,
39,s267,39,lucky,lu,uc,ck,ky,l,l,u,c,k,y,1.0568938999786042,1.4250862000044435,1.712901899998542,1.8408594999928027,1.9848548999871127,2.312886099971365,llucky,highwf,
40,s267,40,would,wo,ou,ul,ld,w,o,u,l,d,,1.0449045000132173,1.18089359998703,1.2528630000306293,1.469064500008244,1.6448048999882303,0.0,would,highwf,
41,s267,41,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.9528649000567384,1.1928035000455566,1.3529738000361249,1.4408318000496365,1.68087010004092,0.0,lucky,highwf,
42,s267,42,pykka,py,yk,kk,ka,p,y,k,k,a,,1.7488401000155136,2.0848784999689087,2.3808164999936707,2.5171522999880835,2.6528434999636374,0.0,pykka,pseudo,
43,s267,43,belly,be,el,ll,ly,b,e,l,l,y,,0.8249723000335507,0.9688617000356317,1.1608156000147574,1.2809165000217035,1.5447550000390038,0.0,belly,medwf,
44,s267,44,think,th,hi,in,nk,t,h,i,n,k,,0.8127832000027411,0.9008515000459738,1.0368584000389092,1.1968375000287779,1.5407790000317618,0.0,think,highwf,
45,s267,45,belly,be,el,ll,ly,b,e,l,l,y,,0.7927822999772616,0.9207540999632329,1.3687338000163436,1.504672600014601,1.7446421000058763,0.0,belly,medwf,
46,s267,46,zibja,zi,ib,bj,ja,z,i,b,j,a,,1.3248683999991044,1.772712700010743,2.252714600006584,2.988721399975475,3.2126928999787197,0.0,zibja,pseudo,
47,s267,47,therm,th,he,er,rm,t,h,e,r,m,,1.0807039000210352,1.1848995999898762,1.3127351999864914,1.4086923000286333,1.6807917000260204,0.0,therm,lowwf,
48,s267,48,edthe,ed,dt,th,he,d,e,t,h,e,,1.2206836999976076,1.3726801000302657,2.1566399000003003,2.2766250999993645,2.4366616000188515,0.0,dethe,pseudo,
49,s267,49,would,wo,ou,ul,ld,w,o,u,l,d,,1.0566546999616548,1.192729700007476,1.2645742999739014,1.4487275999854319,1.6166469999589026,0.0,would,highwf,
50,s267,50,cooed,co,oo,oe,ed,c,o,o,e,d,,1.0686533999978565,1.2206501999753527,1.3486449999618344,1.5247133999946527,1.644663299957756,0.0,cooed,lowwf,
51,s267,51,pykka,py,yk,kk,ka,p,y,k,k,a,,1.2965949000208639,1.9365961999865249,2.544591900019441,2.696689400007017,2.8725605999934487,0.0,pykka,pseudo,
52,s267,52,zibja,zi,ib,bj,ja,z,i,b,j,,,1.3965983999660239,2.0047494000173174,2.9405991999665275,3.1087456999812275,0.0,0.0,zibj,pseudo,
53,s267,53,heond,he,eo,on,nd,h,e,o,n,d,,1.2005439000204206,1.3206256999983452,1.5044576000072993,1.6484996000071988,1.8805184000520967,0.0,heond,pseudo,
54,s267,54,there,th,he,er,re,t,h,e,r,e,,0.8365358000155538,0.9328604000038467,1.0925859999842942,1.1724808000144549,1.3165460000163876,0.0,there,highwf,
55,s267,55,theme,th,he,em,me,t,h,e,m,e,,0.8804712999844924,0.99267740000505,1.1605860000126995,1.4964909999980591,1.6009445000090636,0.0,theme,medwf,
56,s267,56,cheer,ch,he,ee,er,c,h,e,e,r,,1.1964938000310212,1.2844079000060447,1.492467799980659,1.8605271999840625,2.06847589998506,0.0,cheer,medwf,
57,s267,57,cooed,co,oo,oe,ed,c,o,o,e,d,,1.1603412000113167,1.3603144999942742,1.5123080000048503,1.6723071999731474,1.7603132000076585,0.0,cooed,lowwf,
58,s267,58,pykka,py,yk,kk,ka,p,y,k,k,a,,1.620448000030592,2.02841820003232,2.50842399999965,2.6686329999938607,2.8684116000076756,0.0,pykka,pseudo,
59,s267,59,vanru,va,an,nr,ru,v,a,n,r,u,,1.0483028999879025,1.3442497000214644,2.0963153000338934,2.3284193000290543,3.0723028000211343,0.0,vanru,pseudo,
60,s267,60,about,ab,bo,ou,ut,a,b,o,u,t,,1.0603471000213176,1.1724827000289224,1.3964459000271745,1.468464200035669,1.6523068000096828,0.0,about,highwf,
61,s267,61,faqir,fa,aq,qi,ir,f,a,q,,,,2.560292699956335,2.8002511999802664,3.2644331999472342,0.0,0.0,0.0,faq,lowwf,
62,s267,62,lucky,lu,uc,ck,ky,l,u,c,k,y,,1.0843100000056438,1.348291500005871,1.5163255000370555,1.5962968000094406,1.8044591000070795,0.0,lucky,highwf,
63,s267,63,haole,ha,ao,ol,le,h,a,o,l,e,,1.7042491000029258,1.9122630000347272,2.192259900039062,2.4082811000407673,2.6402545000310056,0.0,haole,lowwf,
64,s267,64,druze,dr,ru,uz,ze,d,r,u,z,e,,1.356221700028982,1.5641446000081487,1.836205700004939,2.6362073000054806,2.8842115000006743,0.0,druze,lowwf,
65,s267,65,theme,th,he,em,me,t,h,e,m,e,,0.9443089000415057,1.0081617000396363,1.3682080000289716,1.6481155999936163,1.8004499000380747,0.0,theme,medwf,
66,s267,66,kremp,kr,re,em,mp,k,r,e,m,p,,1.6921684999833815,1.8361645999830216,1.9161704999860376,2.100301700003911,2.332286499964539,0.0,kremp,pseudo,
67,s267,67,about,ab,bo,ou,ut,a,b,o,u,t,,1.1362630000221543,1.256266400043387,1.5120960000203922,1.5840752000221983,1.7840577000170015,0.0,about,highwf,
68,s267,68,pykka,py,yk,kk,ka,p,y,k,k,a,,2.228092099947389,2.436112299968954,2.7240432999678887,2.8600636999472044,3.0440241000032984,0.0,pykka,pseudo,
69,s267,69,there,th,he,er,re,t,h,e,r,e,,1.0073469000053592,1.0874492999864742,1.4393050000071526,1.559356099984143,1.7193087000050582,0.0,there,highwf,
70,s267,70,theme,th,he,em,me,t,h,e,m,e,,0.9960434000240639,1.0680375000229105,1.4521529000485316,1.5880512000294402,1.7161736999987625,0.0,theme,medwf,
71,s267,71,zibja,zi,ib,bj,ja,z,i,b,,,,2.3760019000037573,2.67199800000526,3.104053399991244,0.0,0.0,0.0,zib,pseudo,
72,s267,72,tithe,ti,it,th,he,t,i,t,h,e,,1.5799892999930307,1.7159981000004336,2.1239690000074916,2.228080899978522,2.6999766000080854,0.0,tithe,lowwf,
73,s267,73,about,ab,bo,ou,ut,a,b,o,u,t,,1.263906300009694,1.3760271000210196,1.607957600033842,1.680097900039982,1.8638832000433467,0.0,about,highwf,
74,s267,74,druze,dr,ru,uz,ze,d,r,u,z,e,,1.2918777000159025,1.4360241000540555,1.636003100022208,2.331898100033868,2.5958642000332475,0.0,druze,lowwf,
75,s267,75,haole,ha,ao,ol,le,h,a,o,l,e,,1.5440203999751247,1.6798536999849603,1.8478427999652922,2.0560168999945745,2.1758457999676466,0.0,haole,lowwf,
76,s267,76,champ,ch,ha,am,mp,c,h,a,m,p,,0.9878658000379801,1.0760254000197165,1.2437875000177883,1.3238055999972858,1.5478309000027366,0.0,champ,medwf,
77,s267,77,theme,th,he,em,me,t,h,e,m,e,,1.1839398000156507,1.247940400033258,1.7118248000042513,1.823719100037124,1.9119034000323154,0.0,theme,medwf,
78,s267,78,champ,ch,ha,am,mp,c,h,a,m,p,,1.227784699993208,1.339731500018388,1.5157810000237077,1.611751499993261,1.8278444000170566,0.0,champ,medwf,
79,s267,79,vodka,vo,od,dk,ka,v,o,d,k,e,,1.415760700008832,1.5677335999789648,2.0077268999884836,2.1358442999771796,2.3036687999847345,0.0,vodke,medwf,
80,s267,80,think,th,hi,in,nk,t,h,i,n,k,,1.035769900016021,1.08366920001572,1.2999371000332758,1.4038109000539407,1.6117550000199117,0.0,think,highwf,
81,s267,81,vodka,vo,od,dk,ka,v,o,d,k,a,,1.175863299984485,1.3197568000177853,1.6798165999935009,1.8477760999812745,2.015864100016188,0.0,vodka,medwf,
82,s267,82,tithe,ti,it,th,he,t,i,t,h,e,,1.2356558000319637,1.3636189000098966,1.4916643000324257,1.6036199000081979,1.8997769000125118,0.0,tithe,lowwf,
83,s267,83,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.2717045999597758,1.4316662999917753,1.7196082000155002,1.8637082999921404,2.095600300002843,0.0,buddy,highwf,
84,s267,84,would,wo,ou,ul,ld,w,o,u,l,d,,1.2357967999996617,1.3395727999741212,1.3875900999992155,1.6197510999627411,1.7716080999816768,0.0,would,highwf,
85,s267,85,buddy,bu,ud,dd,dy,b,i,d,d,y,,1.0236080000177026,1.1837003999971785,1.8475920999771915,1.9916361999930814,2.1837657000287436,0.0,biddy,highwf,
86,s267,86,think,th,hi,in,nk,t,h,i,n,k,,0.8035190000082366,0.9395250999950804,1.1076407000073232,1.2355154000106268,1.4274167999974452,0.0,think,highwf,
87,s267,87,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.303450100007467,1.4555813999613747,1.7275855999905616,1.8875807999866083,2.1515075999777764,0.0,buddy,highwf,
88,s267,88,therm,th,he,er,rm,t,h,e,r,m,,1.0355126000358723,1.1074974000221118,1.4516069000237621,1.7154928000527434,1.9314897000440396,0.0,therm,lowwf,
89,s267,89,puppy,pu,up,pp,py,p,u,p,p,y,,1.3034705000463873,1.6075020000571385,2.023512000043411,2.159537100000307,2.279554900014773,0.0,puppy,medwf,
90,s267,90,edthe,ed,dt,th,he,e,d,t,h,e,,2.3874021000228822,2.475385700003244,2.731551799981389,2.8354894000221975,2.955497800023295,0.0,edthe,pseudo,
91,s267,91,heond,he,eo,on,nd,h,e,o,n,f,,1.2153767999843694,1.3274714999715798,1.47937010001624,1.6234248999971896,1.9033133999910206,0.0,heonf,pseudo,
92,s267,92,puppy,pu,up,pp,py,p,u,p,p,y,,1.1394049000227824,1.4113673000247218,1.795384600001853,1.9314231000025757,2.0995507000479847,0.0,puppy,medwf,
93,s267,93,would,wo,ou,ul,ld,w,o,u,l,d,,1.2393151000142097,1.359275399998296,1.41526600002544,1.6152807000325993,1.7753619000432082,0.0,would,highwf,
94,s267,94,champ,ch,ha,am,mp,c,h,a,m,p,,1.2192982000415213,1.3232229000423104,1.483385800034739,1.563274200016167,1.7792626000009477,0.0,champ,medwf,
95,s267,95,therm,th,he,er,rm,t,h,e,r,m,,1.0232903999858536,1.1195069999666885,1.3032795999897644,1.3912300000083633,1.511280299979262,0.0,therm,lowwf,
96,s267,96,edthe,ed,dt,th,he,e,d,t,h,e,,1.4752197000198066,1.5311962999985553,1.8271834999904968,1.955210399988573,2.0831358000286855,0.0,edthe,pseudo,
97,s267,97,cheer,ch,he,ee,er,c,h,e,e,r,,1.087161399947945,1.2073027999722399,1.4071643999777734,1.5831542999949306,1.7031213999725878,0.0,cheer,medwf,
98,s267,98,cooed,co,oo,oe,ed,c,o,o,e,d,,0.963152899988927,1.163076299999375,1.3231545999879017,1.4992538000224158,1.6032274999888614,0.0,cooed,lowwf,
99,s267,99,haole,ha,ao,ol,le,h,a,o,l,e,,1.3352311000344343,1.479145299992524,1.6390735000022687,1.8473523000138812,2.2551043000421487,0.0,haole,lowwf,
100,s267,100,heond,he,eo,on,nd,h,e,o,n,d,,1.131129100045655,1.331075000052806,1.4911376000382006,1.763183500035666,2.2110800000373274,0.0,heond,pseudo,
101,s267,101,therm,th,he,er,rm,t,h,e,r,m,,1.047049499989953,1.175051500031259,1.3270152999903075,1.4313801000243984,1.6229872000403702,0.0,therm,lowwf,
102,s267,102,edthe,ed,dt,th,he,e,d,t,h,e,,1.1710246999864466,1.4429794999887235,1.7230347000295296,1.8429528000415303,1.9870611000224017,0.0,edthe,pseudo,
103,s267,103,faqir,fa,aq,qi,ir,f,a,q,i,r,,1.9109843000187539,2.3429266000166535,2.6869877999997698,3.030960000003688,3.3509792999830097,0.0,faqir,lowwf,
104,s267,104,tithe,ti,it,th,he,t,i,t,h,e,,1.0989418999524787,1.2829726999625564,1.3948934999643825,1.53088239999488,1.6989133999450132,0.0,tithe,lowwf,
105,s267,105,zibja,zi,ib,bj,ja,z,i,b,j,a,,1.6149571999558248,1.7830221999902278,2.318964899983257,2.678868599992711,3.0708544999943115,0.0,zibja,pseudo,
106,s267,106,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.8508900000015274,1.042784599994775,1.42686780000804,1.570878400001675,1.6908357999636792,0.0,buddy,highwf,
107,s267,107,edthe,ed,dt,th,he,e,d,t,h,e,,1.2308545000269078,1.326850600016769,1.5908263000310399,1.742764900031034,1.8789057999965735,0.0,edthe,pseudo,
108,s267,108,vodka,vo,od,dk,ka,v,o,d,k,a,,1.2268188000307418,1.354836200014688,1.5710215999861248,1.7467964999959804,2.0508324000402354,0.0,vodka,medwf,
109,s267,109,faqir,fa,aq,qi,ir,f,a,q,i,r,,1.694832300010603,1.9907979000126943,2.30279560002964,2.742875099997036,2.902700799982995,0.0,faqir,lowwf,
110,s267,110,lucky,lu,uc,ck,ky,l,u,c,k,y,,1.122709700022824,1.4188014999963343,1.6187353000277653,1.7067241999902762,2.018725300033111,0.0,lucky,highwf,
111,s267,111,vodka,vo,od,dk,ka,v,o,d,k,a,,1.19072650000453,1.3667194999870844,1.5266871000058018,1.7106939000077546,1.9107820999925025,0.0,vodka,medwf,
112,s267,112,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.1867130000027828,1.4026468999800272,1.762695999990683,1.9307222999632359,2.106850099982694,0.0,buddy,highwf,
113,s267,113,theme,th,he,em,me,t,h,e,m,e,,0.8146859999978915,0.918779400002677,1.0707079999847338,1.2626259999815375,1.390803899965249,0.0,theme,medwf,
114,s267,114,kremp,kr,re,em,mp,k,r,e,m,p,,1.5146527999895625,1.666591499990318,1.7386608999804594,1.8827288000029512,2.5306501999730244,0.0,kremp,pseudo,
115,s267,115,champ,ch,ha,am,mp,c,h,a,m,p,,0.9666556000011042,1.0545998999732547,1.238754499994684,1.302538399992045,1.5426731999614276,0.0,champ,medwf,
116,s267,116,tithe,ti,it,th,he,t,i,t,h,e,,1.1466733000124805,1.2905820999876596,1.4025171999819577,1.5146033999626525,1.6424568999791518,0.0,tithe,lowwf,
117,s267,117,puppy,pu,up,pp,py,p,u,p,p,y,,1.0385089999763295,1.326509199978318,1.6065201999736018,1.7424422999611124,1.9424460000009276,0.0,puppy,medwf,
118,s267,118,champ,ch,ha,am,mp,c,h,a,m,p,,0.9144287999952212,1.0104131000116467,1.1545591000467539,1.2344294000067748,1.4663495999993756,0.0,champ,medwf,
119,s267,119,belly,be,el,ll,ly,b,l,l,y,,,0.8704494999838062,1.2625591999967583,1.414441800036002,1.6626070000347681,0.0,0.0,blly,medwf,
120,s267,120,kremp,kr,re,em,mp,k,r,e,m,p,,1.2796675999998115,1.399651299987454,1.4717342999647371,1.6717596999951638,1.8878429000033066,0.0,kremp,pseudo,
121,s267,121,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.9076745999627747,1.1797084999852814,1.763651299988851,1.9955854999716394,2.267612800002098,0.0,faqir,lowwf,
122,s267,122,think,th,hi,in,nk,t,h,i,n,k,,0.8476018999936059,0.9115854999981821,1.0955138999852352,1.2396020999876782,1.3995854000095278,0.0,think,highwf,
123,s267,123,vodka,vo,od,dk,ka,v,o,d,k,a,,0.939570399990771,1.0755911999731325,1.2354858000180684,1.3875344999833032,1.6035158999729902,0.0,vodka,medwf,
124,s267,124,puppy,pu,up,pp,py,p,u,p,p,y,,0.9675463999737985,1.223755799990613,1.495478299970273,1.6315275999950245,1.7436247999430634,0.0,puppy,medwf,
125,s267,125,would,wo,ou,ul,ld,w,o,u,l,d,,1.0594937999849208,1.1555637999554165,1.2194922999478877,1.4274788000038825,1.587552799959667,0.0,would,highwf,
126,s267,126,zibja,zi,ib,bj,ja,i,b,j,a,,,2.383667299989611,2.551424000004772,2.863435400009621,3.2795854000141844,0.0,0.0,ibja,pseudo,
127,s267,127,would,wo,ou,ul,ld,w,o,u,l,d,,0.9954629999701865,1.099650499993004,1.171427399967797,1.3794063999666832,1.4914183999644592,0.0,would,highwf,
128,s267,128,kremp,kr,re,em,mp,k,r,e,m,p,,1.1674220000277273,1.2793862000107765,1.367396200017538,1.5033800000092015,1.7353098000166938,0.0,kremp,pseudo,
129,s267,129,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7953971000388265,1.003325700003188,1.355326100019738,1.515281200001482,1.6194413999910466,0.0,buddy,highwf,
130,s267,130,druze,dr,ru,uz,ze,d,r,u,b,e,,0.9353374000056647,1.1593264000257477,1.5833562000188977,1.7993482000310905,2.535485600004904,0.0,drube,lowwf,
131,s267,131,therm,th,he,er,rm,t,h,e,r,m,,0.7873232000274584,0.8914073000196368,1.0192982000298798,1.1233551999903284,1.2192952000186779,0.0,therm,lowwf,
132,s267,132,belly,be,el,ll,ly,b,e,l,l,y,,0.7992669999948703,0.9272361000184901,1.2712405000347644,1.4232251000357792,1.6552752000279725,0.0,belly,medwf,
133,s267,133,therm,th,he,er,rm,t,h,e,r,m,,1.1872174000018276,1.2831814999808557,1.4192358999862336,1.5231906999833882,1.731287100003101,0.0,therm,lowwf,
134,s267,134,heond,he,eo,on,nd,h,e,o,n,d,,1.0231801000190899,1.1431287999730557,1.3271371999871917,1.535112300014589,1.9911713000037707,0.0,heond,pseudo,
135,s267,135,edthe,ed,dt,th,he,e,d,t,h,e,,1.2432239000336267,1.3231423000106588,1.619150799990166,1.7150899000116624,1.8511071000248194,0.0,edthe,pseudo,
136,s267,136,think,th,hi,in,nk,t,h,i,n,k,,0.7911170999868773,0.8713348999735899,1.0392196999746375,1.1590822999714874,1.3031481999787502,0.0,think,highwf,
137,s267,137,there,th,he,er,re,t,h,e,r,e,,0.7951383999898098,0.8910647999728099,1.0349846999743022,1.1311870999634266,1.2991837000008672,0.0,there,highwf,
138,s267,138,belly,be,el,ll,ly,b,e,l,l,y,,0.8870418999576941,1.0471599999582395,1.3271881999680772,1.471167899959255,1.6950771999545395,0.0,belly,medwf,
139,s267,139,edthe,ed,dt,th,he,e,d,t,h,e,,1.2190043999580666,1.3310353999841027,1.594896599999629,1.7229693999979645,1.8669945999863558,0.0,edthe,pseudo,
140,s267,140,vodka,vo,od,dk,ka,v,o,d,k,e,,1.1271850999910384,1.2710751999984495,1.4230630000238307,1.5511149999802,1.7189624999882653,0.0,vodke,medwf,
141,s267,141,haole,ha,ao,ol,le,h,a,o,l,e,,1.2749405999784358,1.426890500006266,1.5869167000055313,1.7869642000296153,1.9470512000261806,0.0,haole,lowwf,
142,s267,142,champ,ch,ha,am,mp,c,h,a,m,p,,0.8869426000164822,0.982988000032492,1.1590468999929726,1.24704919999931,1.486942999996245,0.0,champ,medwf,
143,s267,143,haole,ha,ao,ol,le,h,a,o,l,e,,1.1148586999624968,1.2509436999680474,1.402864600007888,1.6109787999885157,1.6989657999947667,0.0,haole,lowwf,
144,s267,144,there,th,he,er,re,t,h,e,r,e,,0.8308433000347577,0.9108461000141688,1.0707880000118166,1.1670206999988295,1.3349942000349984,0.0,there,highwf,
145,s267,145,cooed,co,oo,oe,ed,c,o,o,e,d,,1.0348614000249654,1.1546938000246882,1.3228018000372685,1.498771200014744,1.6107096000341699,0.0,cooed,lowwf,
146,s267,146,kremp,kr,re,em,mp,k,r,e,m,p,,1.6067679999978282,1.7188871999969706,1.790747500024736,2.014705399982631,2.254688000015449,0.0,kremp,pseudo,
147,s267,147,druze,dr,ru,uz,ze,d,r,u,z,e,,1.026734699960798,1.2427489999681711,1.3867153999744914,2.1386808999814093,2.3467281999764964,0.0,druze,lowwf,
148,s267,148,lucky,lu,uc,ck,ky,l,u,c,k,y,,1.0066683000186458,1.2867026000167243,1.4308061000192538,1.5186522000003606,1.8226841000141576,0.0,lucky,highwf,
149,s267,149,heond,he,eo,on,nd,h,e,o,n,d,,0.9626028999919072,1.1226290999911726,1.2826504000113346,1.4666559000033885,1.826628900016658,0.0,heond,pseudo,
150,s267,150,champ,ch,ha,am,mp,c,h,a,m,p,,0.8386013000272214,0.9106322000152431,1.0706925999838859,1.1745490999892354,1.406599699985236,0.0,champ,medwf,
151,s267,151,would,wo,ou,ul,ld,w,o,u,l,d,,0.9625812000012957,1.0426669999724254,1.1227061999961734,1.330569599987939,1.4667045999667607,0.0,would,highwf,
152,s267,152,tithe,ti,it,th,he,t,i,t,h,e,,0.8785275000263937,1.014515199989546,1.1426240000291727,1.7906896999920718,1.9106121000368148,0.0,tithe,lowwf,
153,s267,153,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.0425155999837443,1.2185295000090264,1.426497999986168,1.5704839999671094,1.7066182999988087,0.0,buddy,highwf,
