,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
12,s261,12,puppy,pu,up,pp,py,p,u,p,p,y,,0.8169794999994338,0.9688549999846146,1.184896300022956,1.3288542000227608,1.552769600006286,0.0,puppy,medwf,
13,s261,13,think,th,hi,in,nk,t,h,i,n,k,,0.8926122999982908,0.9407210000208579,1.1247205000254326,1.3167297000181861,1.4767046000342816,0.0,think,highwf,
14,s261,14,tithe,ti,it,th,he,t,i,t,h,e,,0.704868400003761,0.808660700044129,0.9367885000538081,0.9847758000250906,1.1126801000209525,0.0,tithe,lowwf,
15,s261,15,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.7406457000179216,0.8286962999845855,1.0847441999940202,1.3007419999921694,1.3727538000093773,0.0,zibja,pseudo,
16,s261,16,puppy,pu,up,pp,py,p,u,p,p,y,,0.7926288999733515,0.9447064999840222,1.1047306999680586,1.2167257000110112,1.4326352999778464,0.0,puppy,medwf,
17,s261,17,heond,he,eo,on,nd,h,e,o,n,d,,1.0525793000124395,1.132817099976819,1.2927665999741293,1.5328093999996781,1.6766759000020102,0.0,heond,pseudo,
18,s261,18,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8245471999980509,0.9765807999647222,1.136517399980221,1.560546799970325,1.6806429999996908,0.0,vodka,medwf,
19,s261,19,about,ab,bo,ou,ut,a,b,o,u,t,,0.6205107999849133,0.6845057000173256,0.8766152000171132,1.0205997999873944,1.1084898000117391,0.0,about,highwf,
20,s261,20,cheer,ch,he,ee,er,v,c,h,e,e,r,0.6484686000039801,0.6565676999744028,0.9605713000055403,1.1764617000008002,1.344457200029865,1.4565714999916963,vcheer,medwf,
21,s261,21,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.9564457999658771,1.036553499987349,1.3085578000172973,1.4204133999883197,1.5485358000150882,0.0,faqir,lowwf,
22,s261,22,belly,be,el,ll,ly,b,e,l,l,y,,0.6883968000183813,0.8084309999831021,0.9845034999889322,1.136524300032761,1.2644991999841295,0.0,belly,medwf,
23,s261,23,there,th,he,er,re,t,h,e,r,e,,0.6363731999881566,0.7008235999965109,0.8843641999992542,0.9883485999889672,1.0683294999762438,0.0,there,highwf,
24,s261,24,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.8643236999632791,0.9364247999619693,1.2802743999636732,1.3763466999516822,1.6082947999821045,0.0,faqir,lowwf,
25,s261,25,theme,th,he,em,me,t,h,e,m,e,,0.6923782999510877,0.7644242999958806,0.9004643999505788,1.1563792999950238,1.1964009999646805,0.0,theme,medwf,
26,s261,26,puppy,pu,up,pp,py,p,u,p,p,y,,0.984275599999819,1.1283633999992162,1.2883244999684393,1.4563874999876134,1.6403736000065692,0.0,puppy,medwf,
27,s261,27,haole,ha,ao,ol,le,h,a,o,l,e,,0.7562546000117436,0.8842043000040576,1.0443373000016436,1.2842265000217594,1.3883516000350937,0.0,haole,lowwf,
28,s261,28,vodka,vo,od,dk,ka,v,o,d,k,a,,0.832197499985341,0.9442197000025772,1.1122646000003442,1.2963186000124551,1.416230299975723,0.0,vodka,medwf,
29,s261,29,kremp,kr,re,em,mp,k,r,e,m,p,,1.0442061999929138,1.1562855999800377,1.2281850999570452,1.3402914999751374,1.5082780999946408,0.0,kremp,pseudo,
30,s261,30,would,wo,ou,ul,ld,w,o,u,l,d,,0.6481247999472544,0.7281180999707431,0.8723050999687985,1.192108699993696,1.3842810999485664,0.0,would,highwf,
31,s261,31,there,th,he,er,re,t,h,e,r,e,,0.6361484000226483,0.7001963000511751,0.892098700045608,0.9563188000465743,1.0681063000229187,0.0,there,highwf,
32,s261,32,therm,th,he,er,rm,t,h,e,r,m,,0.8081170999794267,0.8720864999922924,1.056250599969644,1.1601959000108764,1.224205099977553,0.0,therm,lowwf,
33,s261,33,pykka,py,yk,kk,ka,p,u,y,k,k,a,0.7481252000434324,0.9161951999994926,0.9242082000127994,1.4200589000247419,1.5560393000487238,1.6601732000126503,puykka,pseudo,
34,s261,34,vanru,va,an,nr,ru,v,a,n,r,u,,0.8317718000034802,0.903755999985151,1.0237793999840505,1.2159894999931566,1.3359053999884054,0.0,vanru,pseudo,
35,s261,35,think,th,hi,in,nk,t,h,i,n,k,,0.6521250999649055,0.7320028999820352,0.9001424000016414,1.059996299969498,1.1800774000003003,0.0,think,highwf,
36,s261,36,therm,th,he,er,rm,t,h,e,r,m,,0.6322440999792889,0.7041047999518923,0.8960186999756843,0.999945999996271,1.1360666999826208,0.0,therm,lowwf,
37,s261,37,kremp,kr,re,em,mp,k,r,e,m,p,,0.9159346999949776,1.003867799998261,1.083927700005006,1.195933300012257,1.403860500024166,0.0,kremp,pseudo,
38,s261,38,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8318770999903791,0.967973799968604,1.1280853999778628,1.2879814999760129,1.4479669999564067,0.0,vodka,medwf,
39,s261,39,therm,th,he,er,rm,t,h,e,r,m,,0.6839006000082009,0.7558230999857187,0.9479799999971874,1.0357845000107773,1.0999167999834754,0.0,therm,lowwf,
40,s261,40,heond,he,eo,on,nd,h,e,o,n,d,,0.7919582999893464,0.927964000031352,1.1119573000469245,1.3677710000192747,1.4878028000239283,0.0,heond,pseudo,
41,s261,41,cooed,co,oo,oe,ed,c,o,o,e,d,,0.7717550999950618,0.9798549999832176,1.1477334999945015,1.4037155999685638,1.5398822000133805,0.0,cooed,lowwf,
42,s261,42,vanru,va,an,nr,ru,v,a,n,r,u,,0.7437354000285268,0.8157112000044435,0.903845300024841,1.0718533000326715,1.1997820000397041,0.0,vanru,pseudo,
43,s261,43,would,wo,ou,ul,ld,w,o,u,l,d,,0.651848700013943,0.7238047000137158,0.8196218000375666,1.0437619000440463,1.1477794999955222,0.0,would,highwf,
44,s261,44,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6955978000187315,0.9436242000083439,1.0877579000080004,1.223755000042729,1.3277561000431888,0.0,buddy,highwf,
45,s261,45,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.7235925999702886,1.0277220999705605,1.179611700004898,1.2915623000008054,1.4995560999959707,0.0,lucky,highwf,
46,s261,46,kremp,kr,re,em,mp,k,r,e,m,n,p,0.9517867999966256,1.047673900029622,1.1276539000100456,1.2716933999909088,1.343564199982211,1.6317174999858253,kremnp,pseudo,
47,s261,47,puppy,pu,up,pp,py,p,u,p,p,y,,0.8115423999843188,0.9076614999794401,1.0916678999783471,1.2276508000213653,1.4355638999841176,0.0,puppy,medwf,
48,s261,48,pykka,py,yk,kk,ka,p,y,k,k,a,,0.8635452999733388,1.0397006999701262,1.3196438999730162,1.4556454999838024,1.551709099963773,0.0,pykka,pseudo,
49,s261,49,cheer,ch,he,ee,er,c,h,e,e,r,,0.6755050999927334,0.7554626000346616,0.9316021000267938,1.06744409998646,1.1715734000317752,0.0,cheer,medwf,
50,s261,50,haole,ha,ao,ol,le,h,a,o,l,e,,0.6954403999843635,0.8235482000163756,0.9516287000151351,1.1434509999817237,1.2154332000063732,0.0,haole,lowwf,
51,s261,51,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7314439000329003,0.9395369000267237,1.0594796999939717,1.1555033000186086,1.251581399992574,0.0,buddy,highwf,
52,s261,52,theme,th,he,em,me,t,h,e,m,e,,0.6154106999747455,0.679469499969855,0.8956575999618508,1.0235306999529712,1.1115356999798678,0.0,theme,medwf,
53,s261,53,there,th,he,er,re,t,h,e,r,e,,0.6273359000333585,0.7074630000279285,0.8434344000415877,0.9234379000263289,1.0353945000097156,0.0,there,highwf,
54,s261,54,vodka,vo,od,dk,ka,v,o,d,k,a,,0.7513141999952495,0.8713320000097156,1.1112829000339843,1.247408399998676,1.3594484999775887,0.0,vodka,medwf,
55,s261,55,edthe,ed,dt,th,he,e,d,t,h,e,,0.7794432999799028,0.9554568000021391,1.267327599984128,1.315434299991466,1.451340799976606,0.0,edthe,pseudo,
56,s261,56,think,th,hi,in,nk,t,h,i,n,k,,0.6714495000196621,0.7353717000223696,0.9112601000233553,1.0554045000462793,1.1753401000169106,0.0,think,highwf,
57,s261,57,puppy,pu,up,pp,py,p,u,p,p,y,,0.7392290999996476,0.8911992000066675,1.0591794999781996,1.2273221000214107,1.3872876999666914,0.0,puppy,medwf,
58,s261,58,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.9432043000124395,1.0392096000141464,1.2313077000435442,1.4393154000281356,1.5353679000400007,0.0,zibja,pseudo,
59,s261,59,champ,ch,ha,am,mp,c,h,a,m,p,,0.7151661000098102,0.7711706000263803,0.9792594999889843,1.0192779999924824,1.2672566000255756,0.0,champ,medwf,
60,s261,60,theme,th,he,em,me,t,h,e,m,e,,0.6871010000468232,0.7431501999963075,0.9192170000169426,1.0712151000043377,1.1432265000184998,0.0,theme,medwf,
61,s261,61,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7070515000377782,0.8910604000557214,1.0510506000136957,1.1711242000455968,1.387190300039947,0.0,druze,lowwf,
62,s261,62,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.8630246000248007,0.9430380000267178,1.343032900011167,1.599025800009258,1.6631580000394024,0.0,zibja,pseudo,
63,s261,63,heond,he,eo,on,nd,h,e,o,n,d,,0.6750413999543525,0.7469812999479473,0.9230206999927759,1.0750679999473505,1.1550806000013836,0.0,heond,pseudo,
64,s261,64,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.7109500000369735,0.8950515000033192,1.0390463000512682,1.1349377000005916,1.3110668000299484,0.0,lucky,highwf,
65,s261,65,vanru,va,an,nr,ru,v,a,n,r,u,,0.8189565999782644,0.8909333000192419,0.9791639000177383,1.1870785999926738,1.2669653000193648,0.0,vanru,pseudo,
66,s261,66,tithe,ti,it,th,he,t,i,t,h,e,,0.7111403000308201,0.8149850000045262,0.926943400001619,0.9909884000080638,1.1268058000132442,0.0,tithe,lowwf,
67,s261,67,belly,be,el,ll,ly,b,e,l,l,y,,0.6908180000027642,0.8028279999853112,0.946922299975995,1.1068311000126414,1.370799399970565,0.0,belly,medwf,
68,s261,68,think,th,hi,in,nk,t,h,i,n,k,,0.6628261000150815,0.7187996000284329,0.8787879000301473,1.0469108000397682,1.1909333000076003,0.0,think,highwf,
69,s261,69,vanru,va,an,nr,ru,v,a,n,r,u,,0.7307741999975406,0.8187964999815449,0.8988715999876149,1.090780500031542,1.1787888000253588,0.0,vanru,pseudo,
70,s261,70,druze,dr,ru,uz,ze,d,r,u,z,e,,0.6547916000126861,0.862862000009045,1.006798600021284,1.1428969000116922,1.4948073999839835,0.0,druze,lowwf,
71,s261,71,there,th,he,er,re,t,h,e,r,e,,0.6586956999963149,0.7307876999839209,0.8511839000275359,0.9066597999772057,1.0267988999839872,0.0,there,highwf,
72,s261,72,champ,ch,ha,am,mp,c,h,a,m,p,,0.7906806000391953,0.8628117000334896,0.9828639000188559,1.0707868000026792,1.214799600013066,0.0,champ,medwf,
73,s261,73,belly,be,el,ll,ly,b,e,l,l,y,,0.7466458000126295,0.8107219000230543,0.9626319000381045,1.0987091999850236,1.1947144999867305,0.0,belly,medwf,
74,s261,74,therm,th,he,er,rm,t,h,e,r,m,,0.6306257999967784,0.694649999961257,0.8547509999480098,0.9187267999514006,0.9986708999495022,0.0,therm,lowwf,
75,s261,75,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.7065910000237636,0.9065814000205137,1.0106616000412032,1.1546362000517547,1.2267005000030622,0.0,buddy,highwf,
76,s261,76,kremp,kr,re,em,mp,k,r,e,m,p,,0.9905428999918513,1.0948147000162862,1.1906467000371777,1.2946441000094637,1.806530700006988,0.0,kremp,pseudo,
77,s261,77,cooed,co,oo,oe,ed,c,o,o,e,d,,0.7304960999754258,0.8745532999746501,1.0265972000197507,1.1704952999716625,1.3624825999722816,0.0,cooed,lowwf,
78,s261,78,champ,ch,ha,am,mp,c,h,a,m,p,,0.6864742999896407,0.758601000008639,0.9746113999863155,1.0384828000096604,1.190608200035058,0.0,champ,medwf,
79,s261,79,belly,be,el,ll,ly,b,e,l,l,y,,0.714434000023175,0.8184239999973215,0.9945280000101775,1.1546645000344142,1.2665968000073917,0.0,belly,medwf,
80,s261,80,vodka,vo,od,dk,ka,v,o,d,k,a,,0.8384105999721214,1.0545041000004858,1.2224965000059456,1.3665458000032231,1.47039400000358,0.0,vodka,medwf,
81,s261,81,edthe,ed,dt,th,he,e,d,t,h,e,,0.794427499989979,1.018417099956423,1.2103623999864794,1.266483099956531,1.4104842999950051,0.0,edthe,pseudo,
82,s261,82,champ,ch,ha,am,mp,c,h,a,m,p,,0.6305155999725685,0.6944285000208765,0.8304540999815799,0.9023194999899715,1.0704268999979831,0.0,champ,medwf,
83,s261,83,about,ab,bo,ou,ut,a,b,o,u,t,,0.6502571000019088,0.730397199979052,0.898408200009726,1.0582612000289373,1.1704882000340149,0.0,about,highwf,
84,s261,84,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6786811000201851,0.8703688000096008,1.1263078000047244,1.2701970000052825,1.3503106000134721,0.0,pykka,pseudo,
85,s261,85,about,ab,bo,ou,ut,a,b,o,u,t,,0.5782379999873228,0.6422273999778554,0.8902187999919988,0.9702161999884993,1.1701920999912545,0.0,about,highwf,
86,s261,86,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.758209599996917,0.8223921000026166,1.1261960999690928,1.2623278999817558,1.3503625000012107,0.0,faqir,lowwf,
87,s261,87,druze,dr,ru,uz,ze,d,r,u,z,e,,0.5861393999657594,0.7942603999981657,0.9462449999991804,1.0502965999767184,1.2262601999682374,0.0,druze,lowwf,
88,s261,88,kremp,kr,re,em,mp,k,r,e,m,p,,0.9421582000213675,1.006130399997346,1.070228099997621,1.1341886000009254,1.3182589000207372,0.0,kremp,pseudo,
89,s261,89,champ,ch,ha,am,mp,c,h,a,m,p,,0.6901053999899887,0.7700945999822579,0.9142075999989174,1.002147999999579,1.1861013999441639,0.0,champ,medwf,
90,s261,90,would,wo,ou,ul,ld,w,o,u,l,d,,0.6220734999515116,0.6780271999887191,0.814182499947492,1.0221970999846235,1.1183054999564774,0.0,would,highwf,
91,s261,91,pykka,py,yk,kk,ka,p,y,k,k,a,,0.7060379000031389,0.8260328999604098,1.1061271000071429,1.2505124000017531,1.3220242999959737,0.0,pykka,pseudo,
92,s261,92,therm,th,he,er,rm,t,h,e,r,m,,0.7342013000161387,0.7820028000278398,0.9661896000034176,1.062156900006812,1.1021229000180028,0.0,therm,lowwf,
93,s261,93,edthe,ed,dt,th,he,e,d,t,h,e,,0.697968199965544,0.8979574999539182,1.1139783000107855,1.1700718000065535,1.2818654999719001,0.0,edthe,pseudo,
94,s261,94,think,th,hi,in,nk,t,h,i,n,k,,0.6459021000191569,0.7260706000379287,0.87803130003158,1.0300095999846235,1.1580045000300743,0.0,think,highwf,
95,s261,95,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.8818860999890603,0.9540071999654174,1.1860387999913655,1.3299477999680676,1.3859792999573983,0.0,zibja,pseudo,
96,s261,96,druze,dr,ru,uz,ze,d,r,u,z,e,,0.6699919999809936,0.9098326999810524,1.0057760999770835,1.2617596000200137,1.5979771999991499,0.0,druze,lowwf,
97,s261,97,about,ab,bo,ou,ut,a,b,o,u,t,,0.6819520000135526,0.7937594000250101,0.9218984000035562,1.0897773000178859,1.2017702999874018,0.0,about,highwf,
98,s261,98,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.685787700000219,0.9099711999879219,1.0618311999714933,1.1658832000102848,1.437783200002741,0.0,lucky,highwf,
99,s261,99,pykka,py,yk,kk,ka,p,y,k,k,a,,0.8977361999568529,1.1697251999867149,1.5297327999724075,1.6578145999810658,1.801685299957171,0.0,pykka,pseudo,
100,s261,100,cooed,co,oo,oe,ed,c,o,o,e,d,,0.8136744999792427,0.9817635999643244,1.1336922000045888,1.2217826999840327,1.3817869999911636,0.0,cooed,lowwf,
101,s261,101,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7296536000212654,0.9457696000463329,1.0577616000082344,1.2177622000453994,1.4176363000296988,0.0,druze,lowwf,
102,s261,102,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6856151000247337,0.7977374999900348,0.9496508999727666,1.0136182999704033,1.2057188000180759,0.0,cooed,lowwf,
103,s261,103,theme,th,he,em,me,t,h,e,m,e,,0.7216185000143014,0.7696725000278093,0.9376806999789551,1.0336391999735497,1.1377270999946631,0.0,theme,medwf,
104,s261,104,haole,ha,ao,ol,le,h,e,o,l,e,,0.7415348999784328,0.8775300999986939,1.0855126000242308,1.2775277000037022,1.3415309999836609,0.0,heole,lowwf,
105,s261,105,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6895211000228301,0.9294729999965057,1.0174911000067368,1.161597200029064,1.2338125000242144,0.0,buddy,highwf,
106,s261,106,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.8214596000034362,0.8934755999944173,1.1734493999974802,1.261565900000278,1.4135688000242226,0.0,faqir,lowwf,
107,s261,107,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.7534457000438124,0.9775165000464767,1.1055057000485249,1.2094285000348464,1.417434700008016,0.0,lucky,highwf,
108,s261,108,belly,be,el,ll,ly,b,e,l,l,y,,0.6534245999646373,0.7816683999844827,0.9575082999654114,1.149528099980671,1.2294188999803737,0.0,belly,medwf,
109,s261,109,cheer,ch,he,ee,er,c,h,e,e,r,,0.6733787999837659,0.7455028000404127,0.8814695000182837,1.0415181000134908,1.153319300035946,0.0,cheer,medwf,
110,s261,110,haole,ha,ao,ol,le,h,a,o,l,e,,0.7493572999956086,0.8856556999962777,1.0534652000060305,1.325473000004422,1.4133183000376448,0.0,haole,lowwf,
111,s261,111,tithe,ti,it,th,he,t,i,t,h,e,,0.6572899000020698,0.7452847000095062,0.8413359000114724,0.8974146000109613,1.009382700023707,0.0,tithe,lowwf,
112,s261,112,cooed,co,oo,oe,ed,c,o,o,e,d,,0.877263700007461,1.053260400018189,1.213405899994541,1.2932582999928854,1.517202599963639,0.0,cooed,lowwf,
113,s261,113,theme,th,he,em,me,t,h,e,m,e,,0.657216600026004,0.705265500000678,0.9293227000162005,1.0333159000147134,1.1291573000489734,0.0,theme,medwf,
114,s261,114,there,th,he,er,re,t,h,e,r,e,,0.6131727999891154,0.6933069999795407,0.8293005999876186,0.9092986999894492,1.0211768999579363,0.0,there,highwf,
115,s261,115,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6891632999759167,0.8970933000091463,0.9771935999742709,1.1291193999932148,1.3292616999824531,0.0,buddy,highwf,
116,s261,116,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.8051224000519142,0.869096000038553,1.1570935000199825,1.3092232000199147,1.4291901999968104,0.0,faqir,lowwf,
117,s261,117,haole,ha,ao,ol,le,h,a,o,l,e,,0.761089300038293,0.8490832000388764,1.017504999996163,1.257073600019794,1.3771662000217475,0.0,haole,lowwf,
118,s261,118,tithe,ti,it,th,he,t,i,t,h,e,,0.7250681000296026,0.7811950999894179,0.9091651000198908,0.9650557999848388,1.0770786000066437,0.0,tithe,lowwf,
119,s261,119,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.6731842999579385,0.8811138999881223,0.984925500000827,1.1530724999611266,1.296994199976325,0.0,lucky,highwf,
120,s261,120,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.8262524000019766,1.0343109000241384,1.122252099972684,1.2422507000155747,1.3943098000017926,0.0,lucky,highwf,
121,s261,121,think,th,hi,in,nk,t,h,i,n,k,,0.6301991000073031,0.6942020999849774,0.8702884999802336,1.0143160999868996,1.1423728999798186,0.0,think,highwf,
122,s261,122,there,th,he,er,re,t,h,e,r,e,,0.5863092999788933,0.6341610999661498,0.8341796999447979,0.9141518999822438,1.0181013999972492,0.0,there,highwf,
123,s261,123,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6941542999702506,0.870134099968709,0.9982681999681517,1.150273399951402,1.238248499983456,0.0,buddy,highwf,
124,s261,124,pykka,py,yk,kk,ka,p,y,k,k,a,,0.7221140000037849,0.938211600005161,1.178225299983751,1.3221907999832183,1.4020998000050895,0.0,pykka,pseudo,
125,s261,125,about,ab,bo,ou,ut,a,b,o,u,t,,0.6139909999910742,0.6861813000286929,0.8380958000198007,1.0541827999986708,1.1740359999821521,0.0,about,highwf,
126,s261,126,tithe,ti,it,th,he,t,i,t,h,e,,0.6260270000202581,0.7220212999964133,0.8261383000062779,0.8821306999889202,0.9781203999882564,0.0,tithe,lowwf,
127,s261,127,vanru,va,an,nr,ru,v,a,n,r,u,,0.7500310000032187,0.8380566999549046,0.9021184999728575,1.0699889999814332,1.1421262999647297,0.0,vanru,pseudo,
128,s261,128,vodka,vo,od,dk,ka,v,o,d,k,a,,0.7619365000282414,0.8579332000226714,1.0580475000315346,1.2500091000110842,1.345984400017187,0.0,vodka,medwf,
129,s261,129,champ,ch,ha,am,mp,c,h,a,m,p,,0.9339654000359587,1.005931599996984,1.197921100014355,1.2859756000107154,1.4699249000404961,0.0,champ,medwf,
130,s261,130,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6258164999890141,0.8258480000076815,0.8659526000265032,1.049907999986317,1.105796999996528,0.0,buddy,highwf,
131,s261,131,cooed,co,oo,oe,ed,c,o,o,e,d,,0.5578503000433557,0.7098814000491984,0.8537893000175245,0.9018789000110701,1.0859280000440776,0.0,cooed,lowwf,
132,s261,132,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.5778302000253461,0.7618502000113949,0.8342280000215396,1.0098464000038803,1.1457860000082292,0.0,lucky,highwf,
133,s261,133,therm,th,he,er,rm,t,h,e,r,m,,0.5978274999652058,0.6618399999570101,0.8379376999801025,0.9019355999771506,0.9579366999678314,0.0,therm,lowwf,
134,s261,134,faqir,fa,aq,qi,ir,f,a,q,i,,,0.7297771000303328,0.8418748999829404,1.4737489999970421,1.6658525000093505,0.0,0.0,faqi,lowwf,
135,s261,135,vanru,va,an,nr,ru,v,a,n,r,u,,0.909699699957855,0.9817036999738775,1.0458319999743253,1.189801400003489,1.3259225999936461,0.0,vanru,pseudo,
136,s261,136,kremp,kr,re,em,mp,k,r,e,m,p,,0.8656120999949053,0.9216582999797538,1.0016510999994352,1.0335804999922402,1.225674399989657,0.0,kremp,pseudo,
137,s261,137,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.5976272000116296,0.8057873999932781,0.917575899977237,1.0455955999786966,1.2135955999838188,0.0,lucky,highwf,
138,s261,138,cheer,ch,he,ee,er,c,h,e,e,r,,0.601636299979873,0.6737017999985255,0.7855597999878228,0.9536880999803543,1.057590499985963,0.0,cheer,medwf,
139,s261,139,vodka,vo,od,dk,ka,c,o,d,k,a,,0.8375972000067122,0.9335989999817684,1.0775814999942668,1.2776817999547347,1.3817282000090927,0.0,codka,medwf,
140,s261,140,theme,th,he,em,me,t,h,e,m,e,,0.5935648000449874,0.6495483000180684,0.8416293000336736,0.9456243000458926,1.0255524000385776,0.0,theme,medwf,
141,s261,141,belly,be,el,ll,ly,b,e,l,l,y,,0.6295249999966472,0.7414800999686122,0.8855247999890707,1.0456006999593228,1.1657665999955498,0.0,belly,medwf,
142,s261,142,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.7534521000343375,0.82560000004014,1.1134954000008292,1.2254264000221156,1.33742550003808,0.0,faqir,lowwf,
143,s261,143,there,th,he,er,re,t,h,e,r,e,,0.6534968999912962,0.7173870999831706,0.8695117000024766,0.9173706999863498,1.0374226999701932,0.0,there,highwf,
144,s261,144,tithe,ti,it,th,he,t,i,t,h,e,,0.8652826000470668,0.969384900003206,1.0571938000502996,1.1532593000447378,1.2655800000065938,0.0,tithe,lowwf,
145,s261,145,theme,th,he,em,me,t,h,e,m,e,,0.629404999956023,0.6773946999455802,0.8132827999652363,0.9573016999638639,1.0373184999916703,0.0,theme,medwf,
146,s261,146,haole,ha,ao,ol,le,h,a,o,l,e,,0.7293969999882393,0.8094214000157081,0.9692672999808565,1.1853332000318915,1.2412737000267953,0.0,haole,lowwf,
147,s261,147,vanru,va,an,nr,ru,v,a,n,r,u,,0.6933124999632128,0.7733843000023626,0.8451869999989867,1.0133664999739267,1.125518299988471,0.0,vanru,pseudo,
148,s261,148,pykka,py,yk,kk,ka,p,y,k,k,a,,0.9692346999654546,1.0973333999863826,1.2413300999905914,1.4013521999586374,1.4573354999884032,0.0,pykka,pseudo,
149,s261,149,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.8291508000111207,0.8852671000058763,1.149185899994336,1.1732928000274114,1.3652286999858916,0.0,faqir,lowwf,
150,s261,150,belly,be,el,ll,ly,b,e,l,l,y,,0.6491609999793582,0.7771989000029862,0.8972512999898754,1.097199300013017,1.161396000010427,0.0,belly,medwf,
151,s261,151,puppy,pu,up,pp,py,p,u,p,p,y,,0.8211011000094004,0.9331449000164866,1.1092396000167355,1.2612158000119962,1.3812019000179134,0.0,puppy,medwf,
152,s261,152,would,wo,ou,ul,ld,w,o,u,l,d,,0.7130861000041477,0.7690791999921203,1.0092038000002503,1.3450693000340834,1.4651493999990635,0.0,would,highwf,
