,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s175,0,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.7763660770142451,1.0164104790019337,1.1523716490046354,1.2643633260013303,1.448365250005736,0.0,0.0,cooed,lowwf,medbf
1,s175,1,there,th,he,er,re,t,h,e,r,e,,,0.7753348959959112,0.8953326080081752,1.0473305189952953,1.1913600980042247,1.3433447050047107,0.0,0.0,there,highwf,highbf
2,s175,2,puppy,pu,up,pp,py,p,u,p,p,y,u,,0.8113002640020568,1.1951972890092293,1.5472360660060076,1.6671986419969471,1.9711914409999736,1.9873435519984923,0.0,puppyu,medwf,lowbf
3,s175,3,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.8681700110028032,1.0602407660044264,1.3881695320014842,1.7162011790060205,1.9322442209959263,0.0,0.0,druze,lowwf,lowbf
4,s175,4,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.8731645489897346,1.0331892789981794,1.3531327139935456,1.5691383689991198,1.7611659299873281,0.0,0.0,vodka,medwf,lowbf
5,s175,5,zibja,zi,ib,bj,ja,z,i,b,j,a,,,0.8284369569882983,1.0684619749954436,1.6124751979950815,2.0524346299935132,2.172433675994398,0.0,0.0,zibja,pseudo,lowbf
6,s175,6,would,wo,ou,ul,ld,w,o,u,l,d,,,0.7943231770041166,0.9543038410047302,1.1623112840024987,1.402321194007527,1.5382705009978963,0.0,0.0,would,highwf,medbf
7,s175,7,champ,ch,ha,am,mp,c,h,a,m,p,,,0.7503130760014756,0.8703585140028736,1.1343187599995872,1.246356404008111,1.7183650829974795,0.0,0.0,champ,medwf,medbf
8,s175,8,would,wo,ou,ul,ld,w,o,u,y,l,d,,0.7609261210018303,0.9529237420065328,1.2169998890021816,1.2249363949958934,1.5850546099973144,1.7529552769992733,0.0,wouyld,highwf,medbf
9,s175,9,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.7971336159971543,0.9891310749953846,1.301183208997827,1.581173671002034,1.8131922650063643,0.0,0.0,druze,lowwf,lowbf
10,s175,10,haole,ha,ao,ol,le,h,a,o,l,e,,,0.9767919169971719,1.2650310850003734,1.5367335399932927,1.7287915350025287,1.800785523999366,0.0,0.0,haole,lowwf,medbf
11,s175,11,therm,th,he,er,rm,t,h,e,r,m,,,0.8054820889956318,0.9254936289944453,1.17350376000104,1.325499137994484,1.4454851799964672,0.0,0.0,therm,lowwf,highbf
12,s175,12,belly,be,el,ll,ly,b,e,l,l,y,,,0.8326254650019109,1.0165293470054166,1.2885359640058596,1.4245335379964672,1.560607531995629,0.0,0.0,belly,medwf,medbf
13,s175,13,vanru,va,an,nr,ru,v,a,a,n,r,u,,0.8519000509986654,1.0918740409979364,1.9639039079920622,2.0839238280022983,2.459931207995396,2.7638822400040226,0.0,vaanru,pseudo,medbf
