,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
0,s262,0,haole,ha,ao,ol,le,h,a,o,l,e,,1.1745160000000396,1.310678899999857,1.502486699999963,1.7024260999999115,1.7744619999998577,0.0,haole,lowwf,
1,s262,1,edthe,ed,dt,th,he,e,d,t,h,e,,0.9872064000001046,1.139181199999939,1.3471440999999231,1.4591525999999249,1.5631676999998945,0.0,edthe,pseudo,
2,s262,2,would,wo,ou,ul,ld,w,o,u,l,d,,0.8231757000000925,1.055151300000034,1.1191488000001755,1.3431717000000845,1.431160600000112,0.0,would,highwf,
3,s262,3,heond,he,eo,on,nd,h,e,o,n,d,,1.4990688000000318,1.6512445000000753,1.7711134999999558,1.8674009999999726,1.9871090999999979,0.0,heond,pseudo,
4,s262,4,druze,dr,ru,uz,ze,d,r,u,z,e,,0.6471228999998857,0.8392809999998008,0.959090999999944,1.1271002999999382,1.271092899999985,0.0,druze,lowwf,
5,s262,5,kremp,kr,re,em,mp,k,r,e,m,p,,1.1543699000001197,1.2823016000002099,1.346365300000116,1.458355900000015,1.658381800000143,0.0,kremp,pseudo,
6,s262,6,tithe,ti,it,th,he,t,i,t,h,e,,0.735060699999849,0.8551354999999603,0.9830764999999246,1.079067699999996,1.1991408999999749,0.0,tithe,lowwf,
7,s262,7,haole,ha,ao,ol,le,h,a,o,l,e,,0.8750287000000299,0.9550194000000829,1.1471289999999499,1.3310578999999052,1.387032500000032,0.0,haole,lowwf,
8,s262,8,would,wo,ou,ul,ld,w,o,u,l,d,,0.5429500000000189,0.7350229999999556,0.7829755000000205,1.0310730999999578,1.0950851000000057,0.0,would,highwf,
9,s262,9,puppy,pu,up,pp,py,p,u,p,p,y,,0.8352092000000084,1.0910185000000183,1.2589792000001125,1.38709259999996,1.5950333000000683,0.0,puppy,medwf,
10,s262,10,pykka,py,yk,kk,ka,p,y,l,k,,,1.1351366999999755,1.390972500000089,2.2230160000001433,2.7749749000001884,0.0,0.0,pylk,pseudo,
11,s262,11,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.762979100000166,0.9149159000000964,1.0670076999999765,1.2029473000000053,1.2908962000001338,0.0,buddy,highwf,
12,s262,12,theme,th,he,em,me,t,h,e,m,e,,0.6550078000000212,0.7831032999999934,0.9109946999999465,1.007002600000078,1.0952657000000272,0.0,theme,medwf,
13,s262,13,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.698932700000114,0.851023400000031,1.0028522000000066,1.1469046000001981,1.2189029000001028,0.0,buddy,highwf,
14,s262,14,would,wo,ou,ul,ld,w,o,u,l,d,,0.6549329999998008,0.8550387999998748,0.9351686999998492,1.182973999999831,1.294958299999962,0.0,would,highwf,
15,s262,15,pykka,py,yk,kk,ka,p,y,k,k,a,,1.0349201999999877,1.3068855999999869,1.8589238000001842,2.0270750000001954,2.514901400000099,0.0,pykka,pseudo,
16,s262,16,zibja,zi,ib,bj,ja,z,i,b,j,a,,1.1109175999999934,1.2629784999999174,1.4789513999999144,1.6869054999999662,1.77490019999982,0.0,zibja,pseudo,
17,s262,17,theme,th,he,em,me,t,h,e,m,e,,0.5789113999999245,0.6991108999998232,0.8349237999998422,0.9470057999999426,1.0268800999999712,0.0,theme,medwf,
18,s262,18,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7588685999999143,0.9348565000000235,1.0628394999998818,1.1828302999999778,1.3350235999998858,0.0,druze,lowwf,
19,s262,19,tithe,ti,it,th,he,t,i,t,h,e,,0.6828579000000445,0.9708067999999912,1.1150579000000107,1.2349047000000155,1.3228057999999692,0.0,tithe,lowwf,
