,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s283,0,pykka,py,yk,kk,ka,p,y,k,a,k,a,,1.0620656001847237,1.32602130016312,1.5340951001271605,1.694192600203678,1.9261096001137048,2.2220798002090305,0.0,pykaka,pseudo,
1,s283,1,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.9389176999684423,1.098893699934706,1.2508491999469697,1.4108210999984294,1.6347489999607205,0.0,0.0,druze,lowwf,
2,s283,2,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.0627596001140773,1.374832100002095,1.670785800088197,1.8708699999842793,1.998880899976939,0.0,0.0,zibja,pseudo,
3,s283,3,about,ab,bo,ou,ut,a,b,o,u,t,,,0.7547889999113977,0.8908706998918205,1.058746200054884,1.2427755000535399,1.3387265000492334,0.0,0.0,about,highwf,
4,s283,4,lucky,lu,uc,ck,ky,l,u,c,k,y,t,,0.9348665000870824,1.1508349000941962,1.2788470000959933,1.3670147000811994,1.5827762999106199,1.590834500035271,0.0,luckyt,highwf,
5,s283,5,heond,he,eo,on,nd,h,e,o,n,d,,,0.9545326998922974,1.1224693998228759,1.2824248999822885,1.666473399847746,1.826418599812314,0.0,0.0,heond,pseudo,
6,s283,6,vanru,va,an,nr,ru,v,a,n,r,u,,,0.9587350999936461,1.1187613001093268,1.230901600094512,1.4707846001256257,1.5745963000226766,0.0,0.0,vanru,pseudo,
7,s283,7,faqir,fa,aq,qi,ir,f,a,q,i,r,,,0.9146896000020206,1.2826113000046462,1.5306502999737859,2.0506293000653386,2.266685100039467,0.0,0.0,faqir,lowwf,
8,s283,8,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.8148013998288661,1.0546323999296874,1.1745806999970227,1.2787972998339683,1.4547478999011219,0.0,0.0,cooed,lowwf,
9,s283,9,cheer,ch,he,ee,er,c,h,e,e,r,,,0.730621499940753,0.8745305000338703,1.0745164998807013,1.202586199855432,1.354609000030905,0.0,0.0,cheer,medwf,
10,s283,10,would,wo,ou,ul,ld,w,o,u,l,d,,,0.7747010001912713,0.9185656001791358,1.0946097001433372,1.2708054000977427,1.3426509001292288,0.0,0.0,would,highwf,
11,s283,11,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.7146787999663502,0.8505174000747502,0.9944951999932528,1.1305909000802785,1.226564799901098,0.0,0.0,buddy,highwf,
12,s283,12,edthe,ed,dt,th,he,e,d,t,h,e,,,1.0063384999521077,1.1743286000564694,1.3663445001002401,1.4304725001566112,1.5743323001079261,0.0,0.0,edthe,pseudo,
13,s283,13,theme,th,he,em,me,t,h,y,e,e,m,e,0.7385358000174165,0.8587014998774976,0.8666125000454485,0.962763600051403,1.1865252000279725,1.6825699999462813,1.826656699879095,thyeeme,medwf,
14,s283,14,kremp,kr,re,em,mp,k,r,e,m,o,p,,0.9265284000430256,1.070518200052902,1.2466291000600904,1.3510896998923272,1.4706214999314398,1.478629499906674,0.0,kremop,pseudo,
15,s283,15,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.0265225998591632,1.218538299901411,1.4426113998051733,1.6185813997872174,1.7305199999827892,0.0,0.0,zibja,pseudo,
16,s283,16,pykka,py,yk,kk,ka,p,y,k,k,a,,,0.8946150001138449,1.1504683000966907,1.3824420000892133,1.5185770001262426,1.6464984000194818,0.0,0.0,pykka,pseudo,
17,s283,17,lucky,lu,uc,ck,ky,l,u,c,k,y,,,0.7784684000071138,1.0025385001208633,1.2344027000945061,1.3304993000347167,1.5626123000402004,0.0,0.0,lucky,highwf,
18,s283,18,edthe,ed,dt,th,he,e,d,t,h,e,,,0.8304351000115275,0.9984730000142008,1.2067267000675201,1.286548500182107,1.4304844001308084,0.0,0.0,edthe,pseudo,
19,s283,19,about,ab,bo,ou,ut,a,b,o,u,t,,,0.6584373998921365,0.810536699835211,1.010421299841255,1.2184326997958124,1.3304192000068724,0.0,0.0,about,highwf,
20,s283,20,belly,be,el,ll,ly,b,e,l,l,y,,,0.7663243999704719,0.926479100016877,1.118312100181356,1.2303798000793904,1.3982965999748558,0.0,0.0,belly,medwf,
21,s283,21,about,ab,bo,ou,ut,a,b,o,u,t,,,0.6583926000166684,0.7863664000760764,0.954336800146848,1.1303477000910789,1.2263756999745965,0.0,0.0,about,highwf,
22,s283,22,theme,th,he,em,me,t,h,e,e,,,,0.6303819001186639,0.7186227000784129,0.8863439001142979,1.0784468001220375,0.0,0.0,0.0,thee,medwf,
23,s283,23,vanru,va,an,nr,ru,v,a,n,r,u,,,0.8663953000213951,0.9863513000309467,1.090362000046298,1.2503138000611216,1.346249100053683,0.0,0.0,vanru,pseudo,
