,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
0,179,0,pykka,py,yk,kk,ka,p,y,y,k,k,a,0.8598642311990261,1.003759650979191,2.347826394252479,2.659872786141932,2.771893871948123,2.883851525839418,pyykka,pseudo,lowbf
1,179,1,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.7572004976682365,0.8771390677429736,1.221149574033916,1.6930699069052935,1.837200955953449,0.0,faqir,lowwf,lowbf
2,179,2,belly,be,el,ll,ly,b,e,l,l,y,,0.6499263369478285,0.7938538938760757,0.9299046979285777,1.057869688142091,1.1938214539550245,0.0,belly,medwf,medbf
3,179,3,therm,th,he,er,rm,t,h,e,r,m,,0.9018603693693876,0.9977765399962664,1.157859057188034,1.221815244294703,1.3018682501278818,0.0,therm,lowwf,highbf
4,179,4,theme,th,he,em,me,t,h,e,m,e,,0.6017916509881616,0.6817003930918872,0.8657271172851324,0.9537181169725955,1.0896422280929983,0.0,theme,medwf,highbf
5,179,5,haole,ha,ao,ol,le,h,a,o,l,e,,0.8697003512643278,1.0456031281501055,1.2057590209878981,1.3896073731593788,1.565717631019652,0.0,haole,lowwf,medbf
6,179,6,champ,ch,ha,am,mp,c,h,a,m,p,,0.985729874111712,1.0897825583815575,1.2096609761938453,1.3298099781386554,1.4736823802813888,0.0,champ,medwf,medbf
7,179,7,haole,ha,ao,ol,le,h,a,o,l,e,,0.7097266181372106,0.8937169881537557,0.9977265163324773,1.1977232652716339,1.2778836241923273,0.0,haole,lowwf,medbf
8,179,8,cheer,ch,he,ee,er,c,h,e,e,r,,0.8096723351627588,0.9378004372119904,1.1296844240278006,1.2657821541652083,1.4096825602464378,0.0,cheer,medwf,highbf
9,179,9,think,th,hi,in,nk,t,h,i,n,k,,0.6620413018390536,0.7179289809428155,0.8299633371643722,0.9739429969340563,1.102037241216749,0.0,think,highwf,highbf
10,179,10,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6794309667311609,1.127328859642148,1.4313143179751933,1.5674368715845048,1.6553225959651172,0.0,buddy,highwf,lowbf
11,179,11,zibja,zi,ib,bj,ja,z,i,b,j,a,,0.9249069318175316,1.0850504469126463,1.26903030090034,1.5570290558971465,1.7089139479212463,0.0,zibja,pseudo,lowbf
12,179,12,druze,dr,ru,uz,ze,d,r,u,z,e,,0.7458433960564435,0.9219272769987583,1.0499644172377884,1.2659264262765646,1.4258790980093181,0.0,druze,lowwf,lowbf
13,179,13,puppy,pu,up,pp,py,p,u,p,p,y,,0.6459113634191453,0.7659301003441215,1.0619260310195386,1.1978350402787328,1.3338233199901879,0.0,puppy,medwf,lowbf
14,179,14,theme,th,he,em,me,t,h,e,m,e,,0.7053809519857168,0.7693727910518646,0.9293249221518636,1.0252407579682767,1.1693723751232028,0.0,theme,medwf,highbf
15,179,15,vodka,vo,od,dk,ka,c,o,d,k,a,,0.9416961860843003,1.0696922191418707,1.2456593234091997,1.5256903884001076,1.6697437684051692,0.0,codka,medwf,lowbf
16,179,16,edthe,ed,dt,th,he,e,d,t,h,e,,0.8497679699212313,1.0657773669809103,1.257786228787154,1.3617341378703713,1.4737835600972176,0.0,edthe,pseudo,highbf
17,179,17,would,wo,ou,ul,ld,w,o,u,l,d,,0.6698799128644168,0.7579088690690696,0.8218958950601518,1.005927017889917,1.117777586914599,0.0,would,highwf,medbf
18,179,18,about,ab,bo,ou,ut,a,b,o,u,t,,0.6417330610565841,0.7616720190271735,0.9296165890991688,1.0096141309477389,1.169684843160212,0.0,about,highwf,medbf
19,179,19,puppy,pu,up,pp,py,p,u,p,p,y,,0.7735943547450006,0.8776966710574925,1.7416240628808737,1.8935115379281342,1.9896403891034424,0.0,puppy,medwf,lowbf
20,179,20,theme,th,he,em,me,t,h,e,m,e,,0.5936749735847116,0.6577829485759139,0.7936577759683132,0.9137821616604924,1.0657709636725485,0.0,theme,medwf,highbf
21,179,21,heond,he,eo,on,nd,h,e,o,n,d,,0.74153176182881,0.8776240241713822,0.9814920201897621,1.1495666159316897,1.325511849950999,0.0,heond,pseudo,highbf
22,179,22,champ,ch,ha,am,mp,c,h,a,m,p,,0.6495136409066617,0.7294764509424567,0.8734229099936783,0.9775592777878046,1.073553507681936,0.0,champ,medwf,medbf
23,179,23,about,ab,bo,ou,ut,a,b,o,u,t,,0.5815522097982466,0.6935312729328871,0.8535499759018421,0.957576896995306,1.0855836947448552,0.0,about,highwf,medbf
24,179,24,vanru,va,an,nr,ru,v,a,n,r,u,,0.80173146026209,0.9216876798309386,1.1616514730267227,1.5295892269350588,1.721579804085195,0.0,vanru,pseudo,medbf
25,179,25,champ,ch,ha,am,mp,c,h,a,m,p,,0.6937556839548051,0.7818278381600976,0.9017137009650469,1.0218275021761656,1.1177245993167162,0.0,champ,medwf,medbf
26,179,26,pykka,py,yk,kk,ka,p,y,k,k,a,,0.6976190819405019,0.8416547658853233,1.1696789907291532,1.2816220209933817,1.417557803913951,0.0,pykka,pseudo,lowbf
27,179,27,there,th,he,er,re,t,h,e,r,e,,0.5576847698539495,0.6617758590728045,0.7977013261988759,0.8697610511444509,0.9817825239151716,0.0,there,highwf,highbf
