,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s276,0,belly,be,el,ll,ly,b,e,l,l,y,,,0.7987664001993835,0.9107815001625568,1.0946879000402987,1.2387781001161784,1.334735200041905,0.0,0.0,belly,medwf,
1,s276,1,therm,th,he,er,rm,t,h,e,r,m,,,0.6351508998777717,0.7313347000163049,0.8677175999619067,0.971539800055325,1.1074934999924153,0.0,0.0,therm,lowwf,
2,s276,2,think,th,hi,in,nk,t,h,i,n,k,,,0.6554608000442386,0.759258900070563,0.879227900179103,0.9833776000887156,1.1353188001085073,0.0,0.0,think,highwf,
3,s276,3,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.851486099883914,0.9793308000080287,1.107429499970749,1.3793991999700665,1.5313808000646532,0.0,0.0,vodka,medwf,
4,s276,4,therm,th,he,er,rm,t,h,e,r,m,,,0.6713491999544203,0.7512230998836458,0.9031024998985231,0.975217399885878,1.1111931998748332,0.0,0.0,therm,lowwf,
5,s276,5,belly,be,el,ll,ly,b,e,l,l,y,,,0.6909835000988096,0.8030443000607193,0.9472654999699444,1.1073200001847,1.211144900182262,0.0,0.0,belly,medwf,
6,s276,6,theme,th,he,em,me,t,h,e,m,e,,,0.6312446999363601,0.7271608000155538,0.8711184000130743,0.9751015999354422,1.0791259000543505,0.0,0.0,theme,medwf,
7,s276,7,puppy,pu,up,pp,py,p,u,p,p,y,,,0.6751926001161337,0.8591698000673205,1.0513550001196563,1.16309650009498,1.2911462001502514,0.0,0.0,puppy,medwf,
8,s276,8,would,wo,ou,ul,ld,w,o,u,l,d,,,0.767226800089702,0.8791390999685973,0.9832937000319362,1.199225899996236,1.2714117001742125,0.0,0.0,would,highwf,
9,s276,9,haole,ha,ao,ol,le,h,a,o,l,e,,,0.6831542998552322,0.9472366999834776,1.0992153999395669,1.2993103999178857,1.379075099946931,0.0,0.0,haole,lowwf,
10,s276,10,faqir,fa,aq,qi,ir,f,a,q,i,r,,,1.1432464001700282,1.3432180001400411,1.6392257001716644,1.9350988999940455,2.0630922000855207,0.0,0.0,faqir,lowwf,
11,s276,11,lucky,lu,uc,ck,ky,l,u,c,k,y,,,0.6670701000839472,0.8750400000717491,1.1710189001169056,1.3149276000913233,1.5070472001098096,0.0,0.0,lucky,highwf,
12,s276,12,puppy,pu,up,pp,py,p,u,p,p,y,,,0.6071905998978764,0.8229938999284059,1.022991499863565,1.1430545998737216,1.2469529998488724,0.0,0.0,puppy,medwf,
13,s276,13,edthe,ed,dt,th,he,e,d,t,h,e,,,0.8512433001305908,1.0990158000495285,1.3469188001472503,1.4748887999448925,1.571035500150174,0.0,0.0,edthe,pseudo,
14,s276,14,vodka,vo,od,dk,ka,v,o,d,k,e,,,0.839107999810949,0.9908776998054236,1.1512565999291837,1.3190789998043329,1.446874399902299,0.0,0.0,vodke,medwf,
15,s276,15,would,wo,ou,ul,ld,w,o,u,l,d,,,0.6829859002027661,0.7949341000057757,0.9227794001344591,1.2589684000704437,1.4349416000768542,0.0,0.0,would,highwf,
16,s276,16,heond,he,eo,on,nd,h,e,o,n,d,,,0.8150257999077439,0.9429589998908341,1.0468240999616683,1.1667812999803573,1.3270616999361664,0.0,0.0,heond,pseudo,
17,s276,17,tithe,ti,it,th,he,t,i,t,h,e,,,0.6828662001062185,0.8189078001305461,0.9547540999483317,1.0588160001207143,1.2107210999820381,0.0,0.0,tithe,lowwf,
18,s276,18,theme,th,he,em,me,t,h,e,m,e,,,0.6389797998126596,0.7587995999492705,0.8948303998913616,1.0307870998512954,1.1187554998323321,0.0,0.0,theme,medwf,
19,s276,19,tithe,ti,it,th,he,t,i,t,h,e,,,0.6989367001224309,0.8188619001302868,0.9228370999917388,1.0268467001151294,1.1788320001214743,0.0,0.0,tithe,lowwf,
20,s276,20,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.7108791000209749,0.830824599834159,1.2067197000142187,1.3508508999366313,1.4787246999330819,0.0,0.0,buddy,highwf,
21,s276,21,tithe,ti,it,th,he,t,i,t,h,e,,,0.6187884001992643,0.7306575002148747,0.8510252002160996,0.9706498000305146,1.138741300208494,0.0,0.0,tithe,lowwf,
22,s276,22,therm,th,he,er,rm,t,h,e,r,m,,,0.6387940999120474,0.7588100000284612,0.9026476999279112,1.0226624999195337,1.1828357998747379,0.0,0.0,therm,lowwf,
23,s276,23,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.794730800203979,0.9865931000094861,1.1226089000701904,1.6585844000801444,1.9225525001529604,0.0,0.0,druze,lowwf,
24,s276,24,there,th,he,er,re,t,h,e,r,e,,,0.6385003000032157,0.7662918998394161,0.8946183000225574,0.9984672998543829,1.1262874000240117,0.0,0.0,there,highwf,
25,s276,25,heond,he,eo,on,nd,h,e,o,n,d,,,0.6346286998596042,0.7944404999725521,0.890536499908194,1.0024198999162763,1.154492799891159,0.0,0.0,heond,pseudo,
26,s276,26,vanru,va,an,nr,ru,v,a,n,r,u,,,0.9107323999051005,1.1103270999155939,1.270498199854046,1.4465532000176609,1.5666364999487996,0.0,0.0,vanru,pseudo,
27,s276,27,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.7705951000098139,1.002470799954608,1.1304414998739958,1.4824003998655826,1.7224687999114394,0.0,0.0,druze,lowwf,
28,s276,28,about,ab,bo,ou,ut,a,b,o,u,t,,,0.8624123998451978,0.9584091000724584,1.0863743000663817,1.1745098000392318,1.2623769999481738,0.0,0.0,about,highwf,
29,s276,29,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.7624001998919994,0.9383455000352114,1.0823518000543118,1.2343230000697076,1.3224267000332475,0.0,0.0,cooed,lowwf,
30,s276,30,vanru,va,an,nr,ru,v,a,n,r,u,,,0.8224412999115884,1.006503399927169,1.166470400057733,1.3344845999963582,1.4303991999477148,0.0,0.0,vanru,pseudo,
31,s276,31,therm,th,he,er,rm,t,h,e,r,m,,,0.6507441999856383,0.7623812998645008,0.9143725999165326,0.9944873999338597,1.1063834999222308,0.0,0.0,therm,lowwf,
32,s276,32,kremp,kr,re,em,mp,k,r,e,m,p,,,1.462368099950254,1.6062946999445558,1.7262466999236494,1.8702430999837816,1.9742584000341594,0.0,0.0,kremp,pseudo,
33,s276,33,heond,he,eo,on,nd,h,e,n,o,,,,0.9064382999204099,1.026298000011593,1.306241000071168,1.31426370004192,0.0,0.0,0.0,heno,pseudo,
34,s276,34,think,th,hi,in,nk,t,h,i,n,k,,,0.638344099977985,0.7582716001197696,0.8382957000285387,0.9581905999220908,1.1023415999952704,0.0,0.0,think,highwf,
35,s276,35,lucky,lu,uc,ck,ky,l,u,c,k,y,,,0.7703451998531818,1.0103175998665392,1.3142210999503732,1.5782617998775095,1.762350699864328,0.0,0.0,lucky,highwf,
36,s276,36,theme,th,he,em,me,t,h,e,m,e,,,0.6062896000221372,0.7100970998872072,0.8622373999096453,0.9662979999557137,1.0863714998122305,0.0,0.0,theme,medwf,
37,s276,37,would,wo,ou,ul,ld,w,o,u,l,d,,,0.6421632000710815,0.7541252002120018,0.8341825001407415,1.0500390999950469,1.1541339000687003,0.0,0.0,would,highwf,
38,s276,38,heond,he,eo,on,nd,h,e,o,m,d,,,0.726148399990052,1.158086200011894,1.262060500215739,1.398090000031516,2.1343078000936657,0.0,0.0,heomd,pseudo,
39,s276,39,champ,ch,ha,am,mp,c,h,a,m,p,,,0.7701697000302374,0.8738875000271946,1.0422346000559628,1.1380254998803139,1.2259940998628736,0.0,0.0,champ,medwf,
40,s276,40,pykka,py,yk,kk,ka,p,y,k,k,a,,,0.8299139998853207,1.1181033998727798,1.398096399847418,1.5340751998592168,1.6698758997954428,0.0,0.0,pykka,pseudo,
41,s276,41,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.7540990000125021,0.9381023000460118,1.081933799898252,1.1621638999786228,1.29792769998312,0.0,0.0,cooed,lowwf,
42,s276,42,there,th,he,er,re,t,h,r,e,r,,,0.7020835999865085,0.814001299906522,1.0219193000812083,1.277991499984637,1.5020379000343382,0.0,0.0,threr,highwf,
43,s276,43,kremp,kr,re,em,mp,k,r,e,m,p,,,1.0661822999827564,1.1860583000816405,1.3219512000214309,1.4659655999857932,1.5779058001935482,0.0,0.0,kremp,pseudo,
44,s276,44,belly,be,el,ll,ly,b,e,l,l,y,,,0.6620799000374973,0.7899001000914723,0.9417582999449223,1.0859342999756336,1.2380041999276727,0.0,0.0,belly,medwf,
45,s276,45,theme,th,he,em,me,t,h,e,m,e,,,0.625903399894014,0.7301572000142187,0.9057972000446171,1.018233000067994,1.1300713999662548,0.0,0.0,theme,medwf,
46,s276,46,cheer,ch,he,ee,er,c,h,e,e,r,,,0.7419006999116391,0.8698166999965906,0.989886499941349,1.157747199991718,1.3018644999247044,0.0,0.0,cheer,medwf,
47,s276,47,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.0899113998748362,1.2658124000299722,1.7777902998495847,2.153855999931693,2.3297343999147415,0.0,0.0,zibja,pseudo,
48,s276,48,pykka,py,yk,kk,ka,p,y,k,k,a,,,0.8777626999653876,1.1657441998831928,1.4458019000012428,1.5817732999566942,1.7577700999099761,0.0,0.0,pykka,pseudo,
49,s276,49,puppy,pu,up,pp,py,p,u,p,p,y,,,0.66582449991256,0.8896363000385463,1.081612200010568,1.2177550001069903,1.3376953999977559,0.0,0.0,puppy,medwf,
50,s276,50,would,wo,ou,ul,ld,w,o,u,l,d,,,0.757776599843055,0.8936623998451978,1.005568299908191,1.2135873998049647,1.3340294999070466,0.0,0.0,would,highwf,
51,s276,51,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.9696932998485863,1.2576727999839932,1.441524500027299,2.033850400010124,2.4336812999099493,0.0,0.0,druze,lowwf,
52,s276,52,think,th,hi,in,nk,t,h,i,n,k,,,0.6377584000583738,0.7656602000351995,0.8614845999982208,0.9576553001534194,1.1176500001456589,0.0,0.0,think,highwf,
53,s276,53,puppy,pu,up,pp,py,p,u,p,p,y,,,0.6576489999424666,0.8815381000749767,1.0734584000892937,1.2095137001015246,1.3294244999997318,0.0,0.0,puppy,medwf,
54,s276,54,there,th,he,er,re,t,h,e,r,e,,,0.6376604000106454,0.7815723000094295,1.0135552999563515,1.1414103000424802,1.2774831999558955,0.0,0.0,there,highwf,
55,s276,55,champ,ch,ha,am,mp,c,h,a,m,p,,,0.625660500023514,0.7374281999655068,0.8896880999673158,1.0093520998489112,1.1135084999259561,0.0,0.0,champ,medwf,
56,s276,56,think,th,hi,in,nk,t,h,i,n,k,,,0.6374883998651057,0.773359099868685,0.8694597999565303,0.989518899936229,1.1416327999904752,0.0,0.0,think,highwf,
57,s276,57,champ,ch,ha,am,mp,c,h,a,m,p,,,0.633665099972859,0.761528099887073,0.9133834999520332,1.0333952999208122,1.145574999973178,0.0,0.0,champ,medwf,
58,s276,58,think,th,hi,in,nk,t,h,i,n,k,,,0.5573958999011666,0.6773178000003099,0.7734230998903513,0.9014461999759078,1.0613255000207573,0.0,0.0,think,highwf,
59,s276,59,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.67349290009588,0.8173394999466836,1.1133302999660373,1.2492593999486417,1.3615534000564367,0.0,0.0,buddy,highwf,
60,s276,60,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.9334500997792929,1.0934235998429358,1.277233799919486,1.509196399943903,1.6212847998831421,0.0,0.0,vodka,medwf,
61,s276,61,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.6973411999642849,0.817712499992922,1.1131479998584837,1.257247099885717,1.3611524999141693,0.0,0.0,buddy,highwf,
