,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,resp_string,WF Type,BF Type
78,s278,78,therm,th,he,er,rm,t,h,e,r,m,,0.9826472999993712,1.078779499977827,1.190633999882266,1.230747199850157,1.350754699902609,0.0,therm,lowwf,
79,s278,79,druze,dr,ru,uz,ze,d,r,u,e,,,0.8744929998647422,1.0906286998651922,1.2904659998603165,1.8424741998314857,0.0,0.0,drue,lowwf,
80,s278,80,about,ab,bo,ou,ut,a,b,o,u,t,,1.0785477000754327,1.1986829000525177,1.3905346998944879,1.4465194998774678,1.5585131999105215,0.0,about,highwf,
81,s278,81,would,wo,ou,ul,ld,w,o,u,l,d,,0.618506700033322,0.7705125999636948,0.8426461999770254,0.994486500043422,1.1066926999483258,0.0,would,highwf,
82,s278,82,about,ab,bo,ou,ut,a,b,o,u,t,,0.5344726000912488,0.6467804000712931,0.8544987000059336,0.8946031001396477,1.0466061001643538,0.0,about,highwf,
83,s278,83,tithe,ti,it,th,he,t,i,t,h,e,,1.322442299919203,1.4744068998843431,1.5624563000164926,1.6824131000321358,1.746436000103131,0.0,tithe,lowwf,
84,s278,84,vanru,va,an,nr,ru,v,a,n,r,u,,0.9984173998236656,1.1985011999495327,1.3985011999029666,1.5823855998460203,1.7105264000128955,0.0,vanru,pseudo,
85,s278,85,kremp,kr,re,em,mp,k,r,e,m,p,,1.210391400149092,1.3143098000437021,1.3706211000680923,1.4903745001647621,1.642495300155133,0.0,kremp,pseudo,
86,s278,86,puppy,pu,up,pp,py,p,u,p,p,y,,1.646395399933681,1.9103794998954982,2.1825156998820603,2.3823007999453694,2.79832569998689,0.0,puppy,medwf,
87,s278,87,vodka,vo,od,dk,ka,v,o,d,k,a,,0.9783085999079049,1.8742823998909444,1.9622890998143703,2.1142616998404264,2.170255099888891,0.0,vodka,medwf,
88,s278,88,would,wo,ou,ul,ld,w,o,u,l,d,,0.6943720001727343,0.8304190000053495,0.8942924002185464,1.1023090002126992,1.1903089000843465,0.0,would,highwf,
89,s278,89,zibja,zi,ib,bj,ja,z,i,b,j,a,,1.4742113000247627,1.6262556998990476,1.8342879998963326,1.9861697000451386,2.082266699988395,0.0,zibja,pseudo,
90,s278,90,cooed,co,oo,oe,ed,c,o,o,e,d,,0.9262605998665094,1.0941918999888003,1.246236199978739,1.3583032998722047,1.5102215998340398,0.0,cooed,lowwf,
91,s278,91,heond,he,eo,on,nd,h,e,o,n,d,,0.8021798999980092,0.9621276999823749,1.0661194999702275,1.2180904000997543,1.2981203999370337,0.0,heond,pseudo,
92,s278,92,kremp,kr,re,em,mp,k,r,e,m,o,p,1.2061666999943554,1.3261014998424798,1.3739799000322819,1.478009699843824,1.6060452000238001,3.2300890998449177,kremop,pseudo,
93,s278,93,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.8420877000316978,1.0101449999492615,1.0900938999839127,1.2100641999859363,1.4020871999673545,0.0,lucky,highwf,
94,s278,94,pykka,py,yk,kk,ka,p,y,k,k,a,,1.1500158000271767,1.4380169999785721,1.6460000998340547,1.7739929999224842,1.8700452998746186,0.0,pykka,pseudo,
95,s278,95,heond,he,eo,on,nd,h,e,o,n,d,,1.1380865001119673,1.2658969000913203,1.3700108001939952,1.5621672000270337,1.6582823002245277,0.0,heond,pseudo,
96,s278,96,faqir,fa,aq,qi,ir,f,a,q,i,r,,1.181988599942997,1.542113000061363,1.989969100104645,2.261919799959287,2.4060668000020087,0.0,faqir,lowwf,
97,s278,97,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.9060166000854224,1.1059868999291211,1.1942404999863356,1.2901201001368463,1.441989100072533,0.0,lucky,highwf,
98,s278,98,edthe,ed,dt,th,he,e,d,t,h,e,,0.8699773999396712,0.9899502000771463,1.2060414999723434,1.3019391000270844,1.3420490000862628,0.0,edthe,pseudo,
99,s278,99,pykka,py,yk,kk,ka,p,y,k,k,a,,1.0899348000530154,1.3138792999088764,1.5059994000475854,1.6499111000448465,1.7460236998740584,0.0,pykka,pseudo,
100,s278,100,haole,ha,ao,ol,le,h,a,o,l,e,,0.8939062999561429,0.9418734000064433,1.0938254999928176,1.293821700150147,1.3661440000869334,0.0,haole,lowwf,
101,s278,101,vanru,va,an,nr,ru,v,a,n,r,u,,1.0339760000351816,1.1138341000769287,1.22595029999502,1.361928700003773,1.4818408000282943,0.0,vanru,pseudo,
102,s278,102,there,th,he,er,re,t,h,e,r,e,,0.7580534999724478,0.8937536999583244,1.0379337999038398,1.1417974000796676,1.261917999945581,0.0,there,highwf,
103,s278,103,heond,he,eo,on,nd,h,e,o,n,d,,0.7377902998123318,0.8578464998863637,0.9380161999724805,1.0578852000180632,1.1537253998685628,0.0,heond,pseudo,
104,s278,104,champ,ch,ha,am,mp,c,h,a,m,p,y,0.7417979000601918,0.8297653999179602,0.9417465999722481,1.077906700083986,1.2137064998969436,1.3417535999324173,champy,medwf,
105,s278,105,cheer,ch,he,ee,er,c,h,e,e,r,,0.729689700063318,0.8336308998987079,0.945676299976185,1.1136125999037176,1.2017576000653207,0.0,cheer,medwf,
106,s278,106,kremp,kr,re,em,mp,k,r,e,a,m,p,0.7496986000332981,0.9256607000716031,0.9976788000203669,1.0857253998983651,1.2456513999495655,1.6056685999501497,kreamp,pseudo,
107,s278,107,would,wo,ou,ul,ld,w,o,u,l,d,,0.6177385000046343,0.7458375999704003,0.8416472999379039,1.0096281000878662,1.089796599932015,0.0,would,highwf,
108,s278,108,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6056413999758661,0.749798099976033,0.8855971000157297,0.9898562000598758,1.1737897999119014,0.0,cooed,lowwf,
109,s278,109,edthe,ed,dt,th,he,e,d,t,h,e,,0.753672500140965,0.9696053001098335,1.177608700003475,1.2977207000367343,1.3616291999351233,0.0,edthe,pseudo,
110,s278,110,think,th,hi,in,nk,t,h,i,k,,,0.677562199998647,0.8055579999927431,0.9097362998872995,1.1895481999963522,0.0,0.0,thik,highwf,
111,s278,111,theme,th,he,em,me,t,h,e,m,e,,0.5937125999480486,0.7055277000181377,0.8256306000985205,0.9534583000931889,1.0337358999531716,0.0,theme,medwf,
112,s278,112,therm,th,he,er,rm,t,h,e,r,m,,0.6694976999424398,0.7734062999952585,0.8616694998927414,0.9254703000187874,1.0215288000181317,0.0,therm,lowwf,
113,s278,113,cheer,ch,he,ee,er,c,h,e,e,r,,0.625490500126034,0.7456740001216531,0.8416091001126915,1.1296310001052916,1.3375381000805646,0.0,cheer,medwf,
114,s278,114,cooed,co,oo,oe,ed,c,o,o,e,d,,0.5574761999305338,0.7255571999121457,0.8615294999908656,0.957426100037992,1.149491999996826,0.0,cooed,lowwf,
115,s278,115,tithe,ti,it,th,he,t,i,t,h,e,,1.0967228999361396,1.2326527999248356,1.360758899943903,1.5047303000465035,1.6167256000917405,0.0,tithe,lowwf,
116,s278,116,vanru,va,an,nr,ru,v,a,n,r,u,,0.9733406999148428,1.085359799908474,1.2053429000079632,1.3254829000215977,1.4773623999208212,0.0,vanru,pseudo,
117,s278,117,tithe,ti,it,th,he,t,i,t,h,e,,0.8413329001050442,1.00931330001913,1.1372940000146627,1.2892990000545979,1.361373000079766,0.0,tithe,lowwf,
118,s278,118,faqir,fa,aq,qi,ir,f,a,q,i,r,,0.86934749991633,1.061491800006479,2.8534627000335604,2.981457300018519,3.1015331000089645,0.0,faqir,lowwf,
119,s278,119,cooed,co,oo,oe,ed,c,o,o,e,d,,0.6972802998498082,0.8093967000022531,0.945306499954313,1.0333572998642921,1.2013017998542637,0.0,cooed,lowwf,
120,s278,120,think,th,hi,in,nk,t,h,i,n,k,,0.6775466999970376,0.7735276001039892,0.8694994999095798,1.0136134000495076,1.077530600130558,0.0,think,highwf,
121,s278,121,there,th,he,er,re,t,h,e,r,e,,0.5458226001355797,0.6340070001315325,0.7137872001621872,0.7860209001228213,0.8657811000011861,0.0,there,highwf,
122,s278,122,lucky,lu,uc,ck,ky,l,u,c,k,y,,1.317779199918732,1.4857361000031233,1.5737542000133544,1.685851200018078,1.7897196998819709,0.0,lucky,highwf,
123,s278,123,heond,he,eo,on,nd,h,e,o,n,d,,0.7377704998943955,0.8257464000489563,0.9060535999014974,0.985842099878937,1.0657860999926925,0.0,heond,pseudo,
124,s278,124,about,ab,bo,ou,ut,a,b,o,u,t,,0.5498081999830902,0.6296847998164594,0.757675499888137,0.8137473999522626,0.8936828000005335,0.0,about,highwf,
125,s278,125,puppy,pu,up,pp,py,p,u,p,p,y,,1.105646399781108,1.2816604999825358,1.553623299812898,1.66575609985739,1.9216178997885436,0.0,puppy,medwf,
126,s278,126,pykka,py,yk,kk,ka,p,y,k,k,a,,1.1175878001376987,1.317712499992922,2.077761000022292,2.205589900026098,2.341697399970144,0.0,pykka,pseudo,
127,s278,127,theme,th,he,em,me,t,h,e,m,e,,0.6094754999503493,0.68944579991512,0.7694394998252392,0.8894481998868287,0.9454808000009507,0.0,theme,medwf,
128,s278,128,belly,be,el,ll,ly,b,e,l,l,y,,0.7095673999283463,0.8056721999309957,0.9415867999196053,1.0936775000300258,1.3337193001061678,0.0,belly,medwf,
129,s278,129,puppy,pu,up,pp,py,p,u,p,p,y,,1.049703599885106,1.281650099903345,1.4736103999894112,1.61755959992297,1.7856395998969674,0.0,puppy,medwf,
130,s278,130,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.8615009998902678,1.0215218998491764,1.1576254998799413,1.3014762999955565,1.4055472000036389,0.0,buddy,highwf,
131,s278,131,faqir,fa,aq,qi,ir,f,a,q,i,r,,1.5135049000382423,1.6416433001868427,2.0574638000689447,2.2894576000981033,2.441540500149131,0.0,faqir,lowwf,
132,s278,132,there,th,he,er,re,t,h,e,r,e,,0.581587300170213,0.7015256001614034,0.7574709001928568,0.837676600087434,0.9255583002232015,0.0,there,highwf,
133,s278,133,heond,he,eo,on,nd,h,e,o,n,d,,0.7773714000359178,1.1133733000606298,1.3054780999664217,1.4335153000429273,1.5375224999152124,0.0,heond,pseudo,
134,s278,134,therm,th,he,er,rm,t,h,e,r,m,,0.6133860000409186,0.7013741000555456,0.7892718999646604,0.8455364999826998,0.9334400000516325,0.0,therm,lowwf,
135,s278,135,kremp,kr,re,em,mp,k,r,e,m,p,,1.1213831999339163,1.2414969000965357,1.2894184000324458,1.4015700998716056,1.537412199890241,0.0,kremp,pseudo,
136,s278,136,zibja,zi,ib,bj,ja,i,b,j,a,,,1.6451252000406384,1.8530204000417143,1.9652719998266548,2.0529898998793215,0.0,0.0,ibja,pseudo,
137,s278,137,buddy,bu,ud,dd,dy,b,u,d,d,y,,1.249309099977836,1.37724049994722,1.4813791001215577,1.6092282999306917,1.7131952000781894,0.0,buddy,highwf,
138,s278,138,vodka,vo,od,dk,ka,v,o,d,k,a,,1.1411852999590337,1.397128399927169,2.26912650000304,2.461147600086406,2.541193899931386,0.0,vodka,medwf,
139,s278,139,lucky,lu,uc,ck,ky,l,u,c,k,y,,1.3852230999618769,1.6731855999678373,1.7535038001369685,1.8732720001135021,2.033421800006181,0.0,lucky,highwf,
140,s278,140,tithe,ti,it,th,he,t,i,t,h,e,,0.7411601999774575,1.485203699907288,1.6131426999345422,1.7492132000625134,1.8373787999153137,0.0,tithe,lowwf,
141,s278,141,heond,he,eo,on,nd,h,e,o,n,d,,0.7771991000045091,0.9133082998450845,1.017443499993533,1.1290889999363571,1.257202300010249,0.0,heond,pseudo,
142,s278,142,champ,ch,ha,am,mp,c,h,a,m,p,,0.6691628999542445,0.7571998999919742,0.8371462000068277,0.9650777000933886,1.1170371000189334,0.0,champ,medwf,
143,s278,143,belly,be,el,ll,ly,b,e,l,l,y,,0.6810435999650508,0.8330492000095546,0.9531302000395954,1.0889930999837816,1.2490087999030948,0.0,belly,medwf,
144,s278,144,there,th,he,er,re,t,h,e,r,e,,0.693110299995169,0.813047599978745,0.9331165999174118,1.005055099958554,1.1250675998162478,0.0,there,highwf,
145,s278,145,cheer,ch,he,ee,er,c,h,e,e,r,,0.7129846999887377,0.8329289997927845,0.9210663000121713,1.0809530999977142,1.1689003999345005,0.0,cheer,medwf,
146,s278,146,lucky,lu,uc,ck,ky,l,u,c,k,y,,0.8050132999196649,0.9809729000553489,1.0689240000210702,1.2049565999768674,1.5009969999082386,0.0,lucky,highwf,
147,s278,147,druze,dr,ru,uz,ze,d,r,u,z,e,,1.160852300003171,1.376822300022468,1.9288824999239296,2.376832799986005,2.5929525000974536,0.0,druze,lowwf,
148,s278,148,buddy,bu,ud,dd,dy,b,u,d,d,y,,0.6448641000315547,0.8368578001391143,0.9487809001002461,1.0929672000929713,1.2369808999355882,0.0,buddy,highwf,
149,s278,149,tithe,ti,it,th,he,t,i,t,h,e,,0.7928981999866664,0.9449191000312567,1.056819099932909,1.2087700001429766,1.3209297000430524,0.0,tithe,lowwf,
