,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s286,0,about,ab,bo,ou,ut,a,b,o,u,t,,,1.4116344000212848,1.547416599933058,1.771540000103414,2.019444600213319,2.187449499964714,0.0,0.0,about,highwf,
1,s286,1,pykka,py,yk,kk,ka,p,y,k,k,a,space,,0.8961732001043856,1.2402011998929083,2.056138699874282,2.200531499926001,2.3362770001403987,2.9041416998952627,0.0,pykkaspace,pseudo,
2,s286,2,lucky,lu,uc,ck,ky,l,u,c,k,y,,,1.0041565001010895,1.2681360999122262,1.4361375998705626,1.5881627998314798,1.8522298000752926,0.0,0.0,lucky,highwf,
3,s286,3,there,th,he,er,re,t,h,e,r,e,,,0.8321177000179887,0.9440681003034115,1.0961160003207624,1.3122090003453195,1.496047000400722,0.0,0.0,there,highwf,
4,s286,4,druze,dr,ru,uz,ze,d,r,u,z,e,,,0.9240537998266518,1.1400422998704016,1.2921365997754037,1.6280200998298824,1.9080309998244047,0.0,0.0,druze,lowwf,
5,s286,5,about,ab,bo,ou,ut,a,b,o,u,t,,,0.9200332998298109,1.0641422998160124,1.4080031998455524,1.663991100154817,1.7680795001797378,0.0,0.0,about,highwf,
6,s286,6,pykka,py,yk,kk,ka,p,y,k,k,a,,,1.1799965999089181,1.5239813001826406,1.9079791000112891,2.059976499993354,2.1799836000427604,0.0,0.0,pykka,pseudo,
7,s286,7,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.9439515001140535,1.127910400275141,1.2800527000799775,1.4480306999757886,1.6800537002272904,0.0,0.0,cooed,lowwf,
8,s286,8,faqir,fa,aq,qi,ir,f,a,q,u,i,r,,1.31599080003798,1.7958857999183238,2.0520441997796297,2.236033800058067,2.4439211999997497,2.5558625999838114,0.0,faquir,lowwf,
9,s286,9,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.8399145002476871,1.0640102000907063,1.2719872002489865,1.463928600307554,1.551911300048232,0.0,0.0,buddy,highwf,
10,s286,10,cheer,ch,he,ee,er,c,h,e,e,r,,,1.1078935000114143,1.3078713999129832,1.4919572998769581,1.7080276999622583,1.9158600997179747,0.0,0.0,cheer,medwf,
11,s286,11,haole,ha,ao,ol,le,h,a,o,l,e,,,1.0079155000858009,1.127868500072509,1.2959620002657175,1.5278411000035703,1.6239563999697566,0.0,0.0,haole,lowwf,
12,s286,12,therm,th,he,er,rm,t,h,e,r,m,,,0.8679078998975456,1.0839276001788676,1.3878235002048314,1.963867800310254,2.1238814000971615,0.0,0.0,therm,lowwf,
13,s286,13,vanru,va,an,nr,ru,v,a,n,r,u,,,0.9998178998939693,1.319932899903506,1.527784800156951,1.8078091000206769,1.959781600162387,0.0,0.0,vanru,pseudo,
14,s286,14,about,ab,bo,ou,ut,a,b,o,u,t,,,0.9158095000311732,0.9879216002300382,1.2038800003938377,1.4357445002533495,1.5558857000432909,0.0,0.0,about,highwf,
15,s286,15,kremp,kr,re,em,mp,k,r,e,m,p,,,0.8798058000393212,1.0077831000089645,1.2237436999566853,1.3117613000795245,1.4957892000675201,0.0,0.0,kremp,pseudo,
16,s286,16,pykka,py,yk,kk,ka,p,y,k,k,a,,,0.9957311996258795,1.3317065997980535,1.6838818998076022,1.8198158000595868,1.9637351999990642,0.0,0.0,pykka,pseudo,
17,s286,17,zibja,zi,ib,bj,ja,z,i,b,j,a,,,1.9356820997782052,2.0798579999245703,2.3437656997703016,2.919670599978417,3.095679699908942,0.0,0.0,zibja,pseudo,
18,s286,18,puppy,pu,up,pp,py,p,u,p,p,y,,,0.8356901998631656,1.1956189000047743,1.5076179997995496,1.6596332001499832,1.7636325997300446,0.0,0.0,puppy,medwf,
19,s286,19,there,th,he,er,re,t,h,e,r,e,,,1.015617599710822,1.1355823995545506,1.3275957996957004,1.527565499767661,1.6956212995573878,0.0,0.0,there,highwf,
20,s286,20,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.8356290003284812,1.051706500351429,1.235509400255978,1.3876877003349364,1.4996589003130794,0.0,0.0,buddy,highwf,
21,s286,21,lucky,lu,uc,ck,ky,l,u,c,k,k,y,,0.9115691999904811,1.1675994000397623,1.31963080028072,1.4795438000001013,2.1595680001191795,2.3036660002544522,0.0,luckky,highwf,
22,s286,22,there,th,he,er,re,t,h,e,r,e,,,0.8115392997860909,0.9235204001888633,1.0835851998999715,1.291614499874413,1.4675074997358024,0.0,0.0,there,highwf,
23,s286,23,champ,ch,ha,am,mp,c,h,a,m,p,,,0.8955198996700346,0.9915618998929858,1.2235073996707797,1.3997924998402596,1.6795032997615635,0.0,0.0,champ,medwf,
