,sID,Trial #,string,bi_1,bi_2,bi_3,bi_4,key_resp.keys.1,key_resp.keys.2,key_resp.keys.3,key_resp.keys.4,key_resp.keys.5,key_resp.keys.6,key_resp.keys.7,key_resp.rt.1,key_resp.rt.2,key_resp.rt.3,key_resp.rt.4,key_resp.rt.5,key_resp.rt.6,key_resp.rt.7,resp_string,WF Type,BF Type
0,s190,0,tithe,ti,it,th,he,t,i,t,h,e,,,0.872079704888165,1.0081114489585161,1.1041229292750359,1.2160976938903332,1.296148044988513,0.0,0.0,tithe,lowwf,highbf
1,s190,1,about,ab,bo,ou,ut,a,b,o,u,t,,,0.6093099950812757,0.7613486810587347,0.9053852939978242,1.1372715742327273,1.2492685662582517,0.0,0.0,about,highwf,medbf
2,s190,2,champ,ch,ha,am,mp,c,h,a,m,p,,,0.6865149070508778,0.7904941407032311,0.9024333129636943,1.0224953177385032,1.238491193857044,0.0,0.0,champ,medwf,medbf
3,s190,3,pykka,py,yk,kk,ka,p,y,k,k,a,,,0.7622984610497952,0.9783282047137618,1.2102010338567197,1.3863353817723691,1.5062738568522036,0.0,0.0,pykka,pseudo,lowbf
4,s190,4,vanru,va,an,nr,ru,v,a,n,b,r,u,,0.8437494630925357,0.9477309887297451,1.1157098738476634,1.1236759899184108,1.2838149280287325,1.4277778770774603,0.0,vanbru,pseudo,medbf
5,s190,5,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.8811503383331001,1.0012963702902198,1.1291435780003667,1.329140464309603,1.4171315282583237,0.0,0.0,vodka,medwf,lowbf
6,s190,6,puppy,pu,up,pp,py,p,u,p,p,y,,,0.9011172251775861,1.253204045817256,1.373251344077289,1.5171259897761047,1.6291312421672046,0.0,0.0,puppy,medwf,lowbf
7,s190,7,zibja,zi,ib,bj,ja,z,i,b,j,a,,,0.903737363871187,1.0796644426882267,1.263712571002543,1.455739343073219,1.5597549546509981,0.0,0.0,zibja,pseudo,lowbf
8,s190,8,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.7648128401488066,0.8767993901856244,1.0449025062844157,1.4288463639095426,1.6529306350275874,0.0,0.0,cooed,lowwf,medbf
9,s190,9,think,th,hi,in,nk,t,h,i,n,k,,,0.6728169559501112,0.7529330239631236,0.936892312951386,1.0809012399986386,1.2729215421713889,0.0,0.0,think,highwf,highbf
10,s190,10,faqir,fa,aq,qi,ir,f,a,q,i,r,,,0.708551709074527,0.8287171479314566,1.132642013952136,1.5326739032752812,1.7245712941512465,0.0,0.0,faqir,lowwf,lowbf
11,s190,11,belly,be,el,ll,ly,b,e,l,l,y,,,0.648746008053422,0.7527277087792754,0.8887694007717073,1.0487779611721635,1.136782058980316,0.0,0.0,belly,medwf,medbf
12,s190,12,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.6607600380666554,0.9646070706658065,1.1327017457224429,1.3086168356239796,1.5247067618183792,0.0,0.0,cooed,lowwf,medbf
13,s190,13,buddy,bu,ud,dd,dy,b,u,d,d,y,,,0.7209091517142951,0.920903149060905,1.0488962437957525,1.2007843870669603,1.3528506150469184,0.0,0.0,buddy,highwf,lowbf
14,s190,14,therm,th,he,er,rm,t,h,e,r,m,,,0.716743818949908,0.852881982922554,0.9727521450258791,1.0767832761630416,1.244864699896425,0.0,0.0,therm,lowwf,highbf
15,s190,15,heond,he,eo,on,nd,h,e,o,n,d,,,0.8411115002818406,1.4810894201509655,2.073106172028929,2.305053527932614,2.497074204031378,0.0,0.0,heond,pseudo,highbf
16,s190,16,vodka,vo,od,dk,ka,v,o,d,k,a,,,0.8130602659657598,0.9490696848370135,1.0929936957545578,1.3009994300082326,1.3971444489434361,0.0,0.0,vodka,medwf,lowbf
17,s190,17,belly,be,el,ll,ly,b,e,l,l,y,,,0.648981039877981,0.7289586388505995,0.8648607390932739,1.0329636689275503,1.1449668570421636,0.0,0.0,belly,medwf,medbf
18,s190,18,therm,th,he,er,rm,t,h,e,r,m,,,0.6367951077409089,0.740746087860316,0.8606767347082496,0.9408082528971136,1.0606831000186503,0.0,0.0,therm,lowwf,highbf
19,s190,19,theme,th,he,em,me,t,h,e,m,e,,,0.6489078490994871,0.752916653174907,0.8728914079256356,0.9768214328214526,1.1128368629142642,0.0,0.0,theme,medwf,highbf
20,s190,20,there,th,he,er,re,t,h,e,r,e,,,0.6687933248467743,0.7646749899722636,0.8847784008830786,0.9647158738225698,1.1167719108052552,0.0,0.0,there,highwf,highbf
21,s190,21,champ,ch,ha,am,mp,c,h,a,m,p,,,0.7208295557647943,0.8328158375807106,0.96869539283216,1.0807783156633377,1.2967384969815612,0.0,0.0,champ,medwf,medbf
22,s190,22,tithe,ti,it,th,he,t,i,t,h,e,,,0.7328372290357947,0.8767425413243473,1.00473217619583,1.148777002003044,1.244827888906002,0.0,0.0,tithe,lowwf,highbf
23,s190,23,cooed,co,oo,oe,ed,c,o,o,e,d,,,0.7448695781640708,1.0007266253232956,1.1767195351421833,1.3208502223715186,1.5288604912348092,0.0,0.0,cooed,lowwf,medbf
