,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #,bg_freq
149,s181,149,37,1, 'e' 'l',el,0.11198906297795475,belly,belly,1,3235254
150,s181,150,37,2, 'l' 'l',ll,0.11988685099640861,belly,belly,1,4235407
151,s181,151,37,3, 'l' 'y',ly,0.16001165902707726,belly,belly,1,2589130
152,s181,152,38,0,'d' 'r',dr,0.07201982400147244,druze,druze,0,
153,s181,153,38,1, 'r' 'u',ru,0.16008127998793498,druze,druze,0,705492
154,s181,154,38,2, 'u' 'z',uz,0.32004344201413915,druze,druze,0,
155,s181,155,38,3, 'z' 'e',ze,0.20786933397175744,druze,druze,0,
156,s181,156,39,0,'c' 'h',ch,0.07200969697441906,champ,champ,2,3267507
157,s181,157,39,1, 'h' 'a',ha,0.08795502799330279,champ,champ,2,6967591
158,s181,158,39,2, 'a' 'm',am,0.09611156105529517,champ,champ,2,1610395
159,s181,159,39,3, 'm' 'p',mp,0.111883865960408,champ,champ,2,1042198
160,s181,160,40,0,'c' 'h',ch,0.09600713400868699,cheer,cheer,1,3267507
161,s181,161,40,1, 'h' 'e',he,0.08810530701885,cheer,cheer,1,21484684
162,s181,162,40,2, 'e' 'e',ee,0.13596087298355997,cheer,cheer,1,2839722
163,s181,163,40,3, 'e' 'r',er,0.12805626902263612,cheer,cheer,1,12934901
164,s181,164,41,0,'f' 'a',fa,0.11197778303176165,faqir,faqir,1,1043958
165,s181,165,41,1, 'a' 'q',aq,0.2719926940044388,faqir,faqir,1,4924
166,s181,166,41,2, 'q' 'i',qi,0.320111624954734,faqir,faqir,1,36
167,s181,167,41,3, 'i' 'r',ir,0.22396838798886165,faqir,faqir,1,2142678
168,s181,168,42,0,'t' 'h',ti,0.08006645599380136,tithe,thithe,1,5135552
169,s181,169,42,1, 'h' 'i',it,0.8640224449918605,tithe,thithe,1,6637233
170,s181,170,42,2, 'i' 't',th,0.14402563299518079,tithe,thithe,1,22288309
171,s181,171,42,3, 't' 'h',he,0.1119420530158095,tithe,thithe,1,21484684
172,s181,172,42,4, 'h' 'e',,0.05605519498931244,tithe,thithe,1,
173,s181,173,43,0,'t' 'h',th,0.08803378901211545,theme,theme,3,22288309
174,s181,174,43,1, 'h' 'e',he,0.07984581799246371,theme,theme,3,21484684
175,s181,175,43,2, 'e' 'm',em,0.12818988296203315,theme,theme,3,2039661
176,s181,176,43,3, 'm' 'e',me,0.039977588050533086,theme,theme,3,4724108
177,s181,177,44,0,'t' 'h',th,0.08789393299957737,therm,therm,3,22288309
178,s181,178,44,1, 'h' 'e',he,0.07998197502456605,therm,therm,3,21484684
179,s181,179,44,2, 'e' 'r',er,0.06411397398915142,therm,therm,3,12934901
180,s181,180,44,3, 'r' 'm',rm,0.12789718597196043,therm,therm,3,905131
181,s181,181,45,0,'t' 'h',th,0.07197996001923457,think,think,1,22288309
182,s181,182,45,1, 'h' 'i',hi,0.11211745196487755,think,think,1,6198006
183,s181,183,45,2, 'i' 'n',in,0.1119414180284366,think,think,1,13597302
184,s181,184,45,3, 'n' 'k',nk,0.1279927059658803,think,think,1,445067
185,s181,185,46,0,'p' 'u',pu,0.14404447103152052,puppy,puppy,2,514720
186,s181,186,46,1, 'u' 'p',up,0.18400559498695657,puppy,puppy,2,968744
187,s181,187,46,2, 'p' 'p',pp,0.11201959301251918,puppy,puppy,2,805170
188,s181,188,46,3, 'p' 'y',py,0.20796322799287736,puppy,puppy,2,149099
189,s181,189,47,0,'f' 'q',fa,0.21598187601193786,faqir,fqaqier,2,1043958
190,s181,190,47,1, 'q' 'a',aq,0.8801027919980697,faqir,fqaqier,2,4924
191,s181,191,47,2, 'a' 'q',qi,0.1919748810469173,faqir,fqaqier,2,36
192,s181,192,47,3, 'q' 'i',ir,0.1920040569966659,faqir,fqaqier,2,2142678
193,s181,193,47,4, 'i' 'e',,0.12795223196735606,faqir,fqaqier,2,
194,s181,194,47,5, 'e' 'r',,0.5041023070225492,faqir,fqaqier,2,
195,s181,195,48,0,'t' 'h',th,0.07991789502557367,therm,therm,4,22288309
196,s181,196,48,1, 'h' 'e',he,0.09606207197066396,therm,therm,4,21484684
197,s181,197,48,2, 'e' 'r',er,0.05586634104838595,therm,therm,4,12934901
198,s181,198,48,3, 'r' 'm',rm,0.10406277299625799,therm,therm,4,905131
199,s181,199,49,0,'b' 'e',be,0.07192661002045497,belly,belly,2,3798740
200,s181,200,49,1, 'e' 'l',el,0.14392719196621329,belly,belly,2,3235254
201,s181,201,49,2, 'l' 'l',ll,0.11203369800932705,belly,belly,2,4235407
202,s181,202,49,3, 'l' 'y',ly,0.15995857998495921,belly,belly,2,2589130
203,s181,203,50,0,'e' 'd',ed,0.15198616305133328,edthe,edthe,2,7805967
204,s181,204,50,1, 'd' 't',dt,0.18398503796197474,edthe,edthe,2,11191
205,s181,205,50,2, 't' 'h',th,0.11993964802240953,edthe,edthe,2,22288309
206,s181,206,50,3, 'h' 'e',he,0.05606123199686408,edthe,edthe,2,21484684
207,s181,207,51,0,'a' 'b',ab,0.1359972700010985,about,about,1,1203849
208,s181,208,51,1, 'b' 'o',bo,0.13594987394753844,about,about,1,1140702
209,s181,209,51,2, 'o' 'u',ou,0.0640560690080747,about,about,1,7425307
210,s181,210,51,3, 'u' 't',ut,0.13602149504004046,about,about,1,3257233
211,s181,211,52,0,'t' 'h',th,0.07206729298923165,think,think,2,22288309
212,s181,212,52,1, 'h' 'i',hi,0.11195741803385317,think,think,2,6198006
213,s181,213,52,2, 'i' 'n',in,0.1040278309956193,think,think,2,13597302
214,s181,214,52,3, 'n' 'k',nk,0.11995462799677625,think,think,2,445067
215,s181,215,53,0,'c' 'h',ch,0.08787602599477395,champ,champ,3,3267507
216,s181,216,53,1, 'h' 'a',ha,0.07210737298009917,champ,champ,3,6967591
217,s181,217,53,2, 'a' 'm',am,0.11200980102876201,champ,champ,3,1610395
218,s181,218,53,3, 'm' 'p',mp,0.15189286699751392,champ,champ,3,1042198
219,s181,219,54,0,'b' 'e',be,0.06406187295215204,belly,belly,3,3798740
220,s181,220,54,1, 'e' 'l',el,0.1359326770179905,belly,belly,3,3235254
221,s181,221,54,2, 'l' 'l',ll,0.12009078101255,belly,belly,3,4235407
222,s181,222,54,3, 'l' 'y',ly,0.17594640201423317,belly,belly,3,2589130
223,s181,223,55,0,'l' 'u',lu,0.22395036701345816,lucky,lucky,3,568081
224,s181,224,55,1, 'u' 'c',uc,0.1680259139975533,lucky,lucky,3,891233
225,s181,225,55,2, 'c' 'k',ck,0.10403982299612835,lucky,lucky,3,925655
226,s181,226,55,3, 'k' 'y',ky,0.19997282599797472,lucky,lucky,3,49764
227,s181,227,56,0,'v' 'a',va,0.07201329397503287,vanru,vanru,1,560130
228,s181,228,56,1, 'a' 'n',an,0.14394106500549242,vanru,vanru,1,12315713
229,s181,229,56,2, 'n' 'r',nr,0.12800388201139867,vanru,vanru,1,54341
230,s181,230,56,3, 'r' 'u',ru,0.11999347398523241,vanru,vanru,1,705492
231,s181,231,57,0,'w' 'o',wo,0.10390245699090883,would,would,1,1723496
232,s181,232,57,1, 'o' 'u',ou,0.047942997014615685,would,would,1,7425307
233,s181,233,57,2, 'u' 'l',ul,0.16006586595904082,would,would,1,2181271
234,s181,234,57,3, 'l' 'd',ld,0.10404985200148076,would,would,1,2012500
235,s181,235,58,0,'k' 'r',kr,0.08796703105326742,kremp,kremp,1,5683
236,s181,236,58,1, 'r' 'e',re,0.0559643890010193,kremp,kremp,1,10687711
237,s181,237,58,2, 'e' 'm',em,0.12004844599869102,kremp,kremp,1,2039661
238,s181,238,58,3, 'm' 'p',mp,0.12801009695976973,kremp,kremp,1,1042198
239,s181,239,59,0,'t' 'i',ti,0.08801908098394051,tithe,tithe,2,5135552
240,s181,240,59,1, 'i' 't',it,0.11193688696948811,tithe,tithe,2,6637233
241,s181,241,59,2, 't' 'h',th,0.14408806100254878,tithe,tithe,2,22288309
242,s181,242,59,3, 'h' 'e',he,0.07992814801400527,tithe,tithe,2,21484684
243,s181,243,60,0,'c' 'o',co,0.15187092102132738,cooed,cooed,2,3609272
244,s181,244,60,1, 'o' 'o',oo,0.1120849730214104,cooed,cooed,2,1933683
245,s181,245,60,2, 'o' 'e',oe,0.11197475000517443,cooed,cooed,2,270012
246,s181,246,60,3, 'e' 'd',ed,0.13606377597898245,cooed,cooed,2,7805967
247,s181,247,61,0,'t' 'h',th,0.06391530699329451,there,there,2,22288309
248,s181,248,61,1, 'h' 'e',he,0.08011756901396438,there,there,2,21484684
249,s181,249,61,2, 'e' 'r',er,0.05599995597731322,there,there,2,12934901
250,s181,250,61,3, 'r' 'e',re,0.10394698701566085,there,there,2,10687711
251,s181,251,62,0,'p' 'u',pu,0.15988051204476506,puppy,puppy,3,514720
252,s181,252,62,1, 'u' 'p',up,0.20799120899755508,puppy,puppy,3,968744
253,s181,253,62,2, 'p' 'p',pp,0.12006715795723721,puppy,puppy,3,805170
254,s181,254,62,3, 'p' 'y',py,0.15994949103333056,puppy,puppy,3,149099
255,s181,255,63,0,'t' 'h',th,0.0640107860090211,theme,therme,4,22288309
256,s181,256,63,1, 'h' 'e',he,0.07989457697840407,theme,therme,4,21484684
257,s181,257,63,2, 'e' 'r',em,0.09601898002438247,theme,therme,4,2039661
258,s181,258,63,3, 'r' 'm',me,0.5119713749736547,theme,therme,4,4724108
259,s181,259,63,4, 'm' 'e',,0.08804540504934266,theme,therme,4,
260,s181,260,64,0,'b' 'e',be,0.09593113599112257,belly,belly,4,3798740
261,s181,261,64,1, 'e' 'l',el,0.10400505596771836,belly,belly,4,3235254
262,s181,262,64,2, 'l' 'l',ll,0.12000783899566159,belly,belly,4,4235407
263,s181,263,64,3, 'l' 'y',ly,0.16010868502780795,belly,belly,4,2589130
264,s181,264,65,0,'d' 'r',dr,0.11988017096882686,druze,druze,1,
265,s181,265,65,1, 'r' 'u',ru,0.14409923000494018,druze,druze,1,705492
266,s181,266,65,2, 'u' 'z',uz,0.23201679100748152,druze,druze,1,
267,s181,267,65,3, 'z' 'e',ze,0.1919698140118271,druze,druze,1,
268,s181,268,66,0,'c' 'h',ch,0.08002990297973156,cheer,cheer,2,3267507
269,s181,269,66,1, 'h' 'e',he,0.09604904300067574,cheer,cheer,2,21484684
270,s181,270,66,2, 'e' 'e',ee,0.1279834050219506,cheer,cheer,2,2839722
271,s181,271,66,3, 'e' 'r',er,0.12796930695185438,cheer,cheer,2,12934901
272,s181,272,67,0,'t' 'h',th,0.056005877966526896,think,think,3,22288309
273,s181,273,67,1, 'h' 'i',hi,0.11198938998859376,think,think,3,6198006
274,s181,274,67,2, 'i' 'n',in,0.08808199199847877,think,think,3,13597302
275,s181,275,67,3, 'n' 'k',nk,0.0959551350097172,think,think,3,445067
276,s181,276,68,0,'e' 'd',ed,0.1600223410059698,edthe,edthe,3,7805967
277,s181,277,68,1, 'd' 't',dt,0.1680184219731018,edthe,edthe,3,11191
278,s181,278,68,2, 't' 'h',th,0.1199078630306758,edthe,edthe,3,22288309
279,s181,279,68,3, 'h' 'e',he,0.08005648298421875,edthe,edthe,3,21484684
280,s181,280,69,0,'h' 'e',he,0.0960767479846254,heond,heond,2,21484684
281,s181,281,69,1, 'e' 'o',eo,0.10387765703490004,heond,heond,2,305120
282,s181,282,69,2, 'o' 'n',on,0.1520907889935188,heond,heond,2,8830487
283,s181,283,69,3, 'n' 'd',nd,0.10401209001429379,heond,heond,2,9414961
284,s181,284,70,0,'f' 'a',fa,0.31205287005286664,faqir,faqir,3,1043958
285,s181,285,70,1, 'a' 'q',aq,0.375899534963537,faqir,faqir,3,4924
286,s181,286,70,2, 'q' 'i',qi,0.17602829303359613,faqir,faqir,3,36
287,s181,287,70,3, 'i' 'r',ir,0.19997504900675267,faqir,faqir,3,2142678
288,s181,288,71,0,'b' 'u',bu,0.12800638395128772,buddy,buddy,2,1183063
289,s181,289,71,1, 'u' 'd',ud,0.1599941580207087,buddy,buddy,2,458716
290,s181,290,71,2, 'd' 'd',dd,0.11214074998861179,buddy,buddy,2,306083
291,s181,291,71,3, 'd' 'y',dy,0.1598659860319458,buddy,buddy,2,360103
292,s181,292,72,0,'v' 'a',va,0.07190400001127273,vanru,vanru,2,560130
293,s181,293,72,1, 'a' 'n',an,0.11212598200654611,vanru,vanru,2,12315713
294,s181,294,72,2, 'n' 'r',nr,0.13599968695780262,vanru,vanru,2,54341
295,s181,295,72,3, 'r' 'u',ru,0.11195573705481365,vanru,vanru,2,705492
296,s181,296,73,0,'c' 'h',ch,0.07198763295309618,cheer,cheer,3,3267507
297,s181,297,73,1, 'h' 'e',he,0.1119296940159984,cheer,cheer,3,21484684
298,s181,298,73,2, 'e' 'e',ee,0.13599529798375443,cheer,cheer,3,2839722
299,s181,299,73,3, 'e' 'r',er,0.12008360802428797,cheer,cheer,3,12934901
300,s181,300,74,0,'a' 'b',ab,0.11994621797930449,about,about,2,1203849
301,s181,301,74,1, 'b' 'o',bo,0.11193685297621414,about,about,2,1140702
302,s181,302,74,2, 'o' 'u',ou,0.04799864499364048,about,about,2,7425307
303,s181,303,74,3, 'u' 't',ut,0.15193947101943195,about,about,2,3257233
304,s181,304,75,0,'c' 'o',co,0.15198935399530455,cooed,cooed,3,3609272
305,s181,305,75,1, 'o' 'o',oo,0.13597190304426476,cooed,cooed,3,1933683
306,s181,306,75,2, 'o' 'e',oe,0.08799778699176386,cooed,cooed,3,270012
307,s181,307,75,3, 'e' 'd',ed,0.15999857301358134,cooed,cooed,3,7805967
308,s181,308,76,0,'t' 'i',ti,0.0959601120557636,tithe,tithe,3,5135552
309,s181,309,76,1, 'i' 't',it,0.08799703599652275,tithe,tithe,3,6637233
310,s181,310,76,2, 't' 'h',th,0.09595557197462767,tithe,tithe,3,22288309
311,s181,311,76,3, 'h' 'e',he,0.08807646698551252,tithe,tithe,3,21484684
312,s181,312,77,0,'v' 'o',vo,0.11203773401211947,vodka,vodka,1,368238
313,s181,313,77,1, 'o' 'd',od,0.07984819600824267,vodka,vodka,1,1013147
314,s181,314,77,2, 'd' 'k',dk,0.23207501496654004,vodka,vodka,1,5347
315,s181,315,77,3, 'k' 'a',ka,0.12006533000385389,vodka,vodka,1,60568
316,s181,316,78,0,'p' 'y',py,0.20800409401999786,pykka,pykka,2,149099
317,s181,317,78,1, 'y' 'k',yk,0.3920033060130663,pykka,pykka,2,4767
318,s181,318,78,2, 'k' 'k',kk,0.11992399400332943,pykka,pykka,2,1820
319,s181,319,78,3, 'k' 'a',ka,0.12009543494787067,pykka,pykka,2,60568
320,s181,320,79,0,'h' 'e',he,0.0719985620235093,heond,heond,3,21484684
321,s181,321,79,1, 'e' 'o',eo,0.07999164698412642,heond,heond,3,305120
322,s181,322,79,2, 'o' 'n',on,0.1520227860310115,heond,heond,3,8830487
323,s181,323,79,3, 'n' 'd',nd,0.08793169999262318,heond,heond,3,9414961
324,s181,324,80,0,'p' 'y',py,0.17595438100397587,pykka,pykka,3,149099
325,s181,325,80,1, 'y' 'k',yk,0.2960638650110923,pykka,pykka,3,4767
