,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #,bg_freq,bf_type,meanbf_type,wf_type
0,s276,0,0,0,'b' 'e',be,0.11201509996317327,belly,belly,0,3798740,med,med,med
1,s276,1,0,1, 'e' 'l',el,0.18390639987774193,belly,belly,0,3235254,med,med,med
2,s276,2,0,2, 'l' 'l',ll,0.1440902000758797,belly,belly,0,4235407,med,med,med
3,s276,3,0,3, 'l' 'y',ly,0.09595709992572665,belly,belly,0,2589130,med,med,med
4,s276,4,1,0,'t' 'h',th,0.09618380013853312,therm,therm,0,22288309,high,high,low
5,s276,5,1,1, 'h' 'e',he,0.13638289994560182,therm,therm,0,21484684,high,high,low
6,s276,6,1,2, 'e' 'r',er,0.10382220009341836,therm,therm,0,12934901,high,high,low
7,s276,7,1,3, 'r' 'm',rm,0.13595369993709028,therm,therm,0,905131,med,high,low
8,s276,8,2,0,'t' 'h',th,0.10379810002632439,think,think,0,22288309,high,high,high
9,s276,9,2,1, 'h' 'i',hi,0.11996900010854006,think,think,0,6198006,high,high,high
10,s276,10,2,2, 'i' 'n',in,0.10414969990961254,think,think,0,13597302,high,high,high
11,s276,11,2,3, 'n' 'k',nk,0.15194120001979172,think,think,0,445067,low,high,high
12,s276,12,3,0,'v' 'o',vo,0.12784470012411475,vodka,vodka,0,368238,low,low,med
13,s276,13,3,1, 'o' 'd',od,0.12809869996272027,vodka,vodka,0,1013147,med,low,med
14,s276,14,3,2, 'd' 'k',dk,0.2719696999993175,vodka,vodka,0,5347,low,low,med
15,s276,15,3,3, 'k' 'a',ka,0.1519816000945866,vodka,vodka,0,60568,low,low,med
16,s276,16,4,0,'t' 'h',th,0.07987389992922544,therm,therm,1,22288309,high,high,low
17,s276,17,4,1, 'h' 'e',he,0.15187940001487732,therm,therm,1,21484684,high,high,low
18,s276,18,4,2, 'e' 'r',er,0.07211489998735487,therm,therm,1,12934901,high,high,low
19,s276,19,4,3, 'r' 'm',rm,0.13597579998895526,therm,therm,1,905131,med,high,low
20,s276,20,5,0,'b' 'e',be,0.11206079996190965,belly,belly,1,3798740,med,med,med
21,s276,21,5,1, 'e' 'l',el,0.1442211999092251,belly,belly,1,3235254,med,med,med
22,s276,22,5,2, 'l' 'l',ll,0.16005450021475554,belly,belly,1,4235407,med,med,med
23,s276,23,5,3, 'l' 'y',ly,0.10382489999756217,belly,belly,1,2589130,med,med,med
24,s276,24,6,0,'t' 'h',th,0.09591610007919371,theme,theme,0,22288309,high,high,med
25,s276,25,6,1, 'h' 'e',he,0.14395759999752045,theme,theme,0,21484684,high,high,med
26,s276,26,6,2, 'e' 'm',em,0.10398319992236793,theme,theme,0,2039661,med,high,med
27,s276,27,6,3, 'm' 'e',me,0.10402430011890829,theme,theme,0,4724108,high,high,med
28,s276,28,7,0,'p' 'u',pu,0.18397719995118678,puppy,puppy,0,514720,low,low,med
29,s276,29,7,1, 'u' 'p',up,0.19218520005233586,puppy,puppy,0,968744,med,low,med
30,s276,30,7,2, 'p' 'p',pp,0.11174149997532368,puppy,puppy,0,805170,med,low,med
31,s276,31,7,3, 'p' 'y',py,0.1280497000552714,puppy,puppy,0,149099,low,low,med
32,s276,32,8,0,'w' 'o',wo,0.11191229987889528,would,would,0,1723496,med,med,high
33,s276,33,8,1, 'o' 'u',ou,0.10415460006333888,would,would,0,7425307,high,med,high
34,s276,34,8,2, 'u' 'l',ul,0.2159321999642998,would,would,0,2181271,med,med,high
35,s276,35,8,3, 'l' 'd',ld,0.07218580017797649,would,would,0,2012500,med,med,high
36,s276,36,9,0,'h' 'a',ha,0.26408240012824535,haole,haole,0,6967591,high,med,low
37,s276,37,9,1, 'a' 'o',ao,0.15197869995608926,haole,haole,0,25487,low,med,low
38,s276,38,9,2, 'o' 'l',ol,0.2000949999783188,haole,haole,0,1804856,med,med,low
39,s276,39,9,3, 'l' 'e',le,0.07976470002904534,haole,haole,0,5038239,high,med,low
40,s276,40,10,0,'f' 'a',fa,0.1999715999700129,faqir,faqir,0,1043958,med,low,low
41,s276,41,10,1, 'a' 'q',aq,0.29600770003162324,faqir,faqir,0,4924,low,low,low
42,s276,42,10,2, 'q' 'i',qi,0.29587319982238114,faqir,faqir,0,36,low,low,low
43,s276,43,10,3, 'i' 'r',ir,0.12799330009147525,faqir,faqir,0,2142678,med,low,low
44,s276,44,11,0,'l' 'u',lu,0.2079698999878019,lucky,lucky,0,568081,med,low,high
45,s276,45,11,1, 'u' 'c',uc,0.2959789000451565,lucky,lucky,0,891233,med,low,high
46,s276,46,11,2, 'c' 'k',ck,0.1439086999744177,lucky,lucky,0,925655,med,low,high
47,s276,47,11,3, 'k' 'y',ky,0.19211960001848638,lucky,lucky,0,49764,low,low,high
48,s276,48,12,0,'p' 'u',pu,0.2158033000305295,puppy,puppy,1,514720,low,low,med
49,s276,49,12,1, 'u' 'p',up,0.1999975999351591,puppy,puppy,1,968744,med,low,med
50,s276,50,12,2, 'p' 'p',pp,0.12006310001015663,puppy,puppy,1,805170,med,low,med
51,s276,51,12,3, 'p' 'y',py,0.10389839997515082,puppy,puppy,1,149099,low,low,med
52,s276,52,13,0,'e' 'd',ed,0.24777249991893768,edthe,edthe,0,7805967,high,high,pseudo
53,s276,53,13,1, 'd' 't',dt,0.24790300009772182,edthe,edthe,0,11191,low,high,pseudo
54,s276,54,13,2, 't' 'h',th,0.12796999979764223,edthe,edthe,0,22288309,high,high,pseudo
55,s276,55,13,3, 'h' 'e',he,0.09614670020528138,edthe,edthe,0,21484684,high,high,pseudo
56,s276,56,14,0,'v' 'o',vo,0.15176969999447465,vodka,vodke,1,368238,low,low,med
57,s276,57,14,1, 'o' 'd',od,0.1603789001237601,vodka,vodke,1,1013147,med,low,med
58,s276,58,14,2, 'd' 'k',dk,0.16782239987514913,vodka,vodke,1,5347,low,low,med
59,s276,59,14,3, 'k' 'e',ka,0.1277954000979662,vodka,vodke,1,60568,low,low,med
60,s276,60,15,0,'w' 'o',wo,0.11194819980300963,would,would,1,1723496,med,med,high
