,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #,bg_freq
323,s209,323,79,3, 'u' 't',ut,0.1040203410666436,about,about,2,3257233
324,s209,324,80,0,'t' 'h',th,0.08798583084717393,theme,theme,3,22288309
325,s209,325,80,1, 'h' 'e',he,0.12003573798574507,theme,theme,3,21484684
326,s209,326,80,2, 'e' 'm',em,0.11988721718080342,theme,theme,3,2039661
327,s209,327,80,3, 'm' 'e',me,0.12005118886008859,theme,theme,3,4724108
328,s209,328,81,0,'z' 'i',zi,0.07991200685501099,zibja,zibja,3,54565
329,s209,329,81,1, 'i' 'b',ib,0.16000778507441282,zibja,zibja,3,493267
330,s209,330,81,2, 'b' 'j',bj,0.1520770729985088,zibja,zibja,3,105433
331,s209,331,81,3, 'j' 'a',ja,0.1039941271301359,zibja,zibja,3,40073
332,s209,332,82,0,'h' 'a',ha,0.0880666091106832,haole,haole,3,6967591
333,s209,333,82,1, 'a' 'o',ao,0.11194166890345514,haole,haole,3,25487
334,s209,334,82,2, 'o' 'l',ol,0.18399293906986713,haole,haole,3,1804856
335,s209,335,82,3, 'l' 'e',le,0.1041849609464407,haole,haole,3,5038239
336,s209,336,83,0,'c' 'h',ch,0.128032139968127,cheer,cheer,2,3267507
337,s209,337,83,1, 'h' 'e',he,0.13589193695224822,cheer,cheer,2,21484684
338,s209,338,83,2, 'e' 'e',ee,0.16808047308586538,cheer,cheer,2,2839722
339,s209,339,83,3, 'e' 'r',er,0.0880239368416369,cheer,cheer,2,12934901
340,s209,340,84,0,'a' 'b',ab,0.12790762004442513,about,about,3,1203849
341,s209,341,84,1, 'b' 'o',bo,0.1601336000021547,about,about,3,1140702
342,s209,342,84,2, 'o' 'u',ou,0.13590391399338841,about,about,3,7425307
343,s209,343,84,3, 'u' 't',ut,0.12010742514394224,about,about,3,3257233
344,s209,344,85,0,'e' 'd',ed,0.17606364004313946,edthe,edthe,3,7805967
345,s209,345,85,1, 'd' 't',dt,0.11997624393552542,edthe,edthe,3,11191
346,s209,346,85,2, 't' 'h',th,0.19207475404255092,edthe,edthe,3,22288309
347,s209,347,85,3, 'h' 'e',he,0.0799292759038508,edthe,edthe,3,21484684
348,s209,348,86,0,'c' 'o',co,0.1761008370667696,cooed,cooed,2,3609272
349,s209,349,86,1, 'o' 'o',oo,0.15999690582975745,cooed,cooed,2,1933683
350,s209,350,86,2, 'o' 'e',oe,0.07188349100761116,cooed,cooed,2,270012
351,s209,351,86,3, 'e' 'd',ed,0.10409230110235512,cooed,cooed,2,7805967
352,s209,352,87,0,'k' 'r',kr,0.0880131428129971,kremp,kremp,3,5683
353,s209,353,87,1, 'r' 'e',re,0.0800101081840694,kremp,kremp,3,10687711
354,s209,354,87,2, 'e' 'm',em,0.06396986893378198,kremp,kremp,3,2039661
355,s209,355,87,3, 'm' 'p',mp,0.15999280801042914,kremp,kremp,3,1042198
356,s209,356,88,0,'b' 'u',bu,0.12795408605597913,buddy,buddy,4,1183063
357,s209,357,88,1, 'u' 'd',ud,0.16011521802283823,buddy,buddy,4,458716
358,s209,358,88,2, 'd' 'd',dd,0.14393214392475784,buddy,buddy,4,306083
359,s209,359,88,3, 'd' 'y',dy,0.024062609067186713,buddy,buddy,4,360103
360,s209,360,89,0,'c' 'h',ch,0.11195221287198365,champ,champ,2,3267507
361,s209,361,89,1, 'h' 'a',ha,0.10392212797887623,champ,champ,2,6967591
362,s209,362,89,2, 'a' 'm',am,0.14413297409191728,champ,champ,2,1610395
363,s209,363,89,3, 'm' 'p',mp,0.1838945560157299,champ,champ,2,1042198
364,s209,364,90,0,'k' 'r',kr,0.06392141385003924,kremp,kremp,4,5683
365,s209,365,90,1, 'r' 'e',re,0.0800686830189079,kremp,kremp,4,10687711
366,s209,366,90,2, 'e' 'm',em,0.08790467516519129,kremp,kremp,4,2039661
367,s209,367,90,3, 'm' 'p',mp,0.13613040396012366,kremp,kremp,4,1042198
368,s209,368,91,0,'t' 'i',ti,0.06396767101250589,tithe,tithe,2,5135552
369,s209,369,91,1, 'i' 't',it,0.17606337810866535,tithe,tithe,2,6637233
370,s209,370,91,2, 't' 'h',th,0.12790277204476297,tithe,tithe,2,22288309
371,s209,371,91,3, 'h' 'e',he,0.1681230808608234,tithe,tithe,2,21484684
372,s209,372,92,0,'p' 'y',py,0.4238872569985688,pykka,pykka,2,149099
373,s209,373,92,1, 'y' 'k',yk,0.32810216885991395,pykka,pykka,2,4767
374,s209,374,92,2, 'k' 'k',kk,0.1360040612053126,pykka,pykka,2,1820
375,s209,375,92,3, 'k' 'a',ka,0.09599727694876492,pykka,pykka,2,60568
376,s209,376,93,0,'h' 'e',he,0.11199358897283673,heond,heond,3,21484684
377,s209,377,93,1, 'e' 'o',eo,0.06395436194725335,heond,heond,3,305120
378,s209,378,93,2, 'o' 'n',on,0.15201363316737115,heond,heond,3,8830487
379,s209,379,93,3, 'n' 'd',nd,0.10404251189902425,heond,heond,3,9414961
380,s209,380,94,0,'v' 'o',vo,0.3599908968899399,vodka,vodka,4,368238
381,s209,381,94,1, 'o' 'd',od,0.12803067709319293,vodka,vodka,4,1013147
382,s209,382,94,2, 'd' 'k',dk,0.11991770099848509,vodka,vodka,4,5347
383,s209,383,94,3, 'k' 'a',ka,0.3520022351294756,vodka,vodka,4,60568
384,s209,384,95,0,'v' 'a',va,0.07993054785765707,vanru,vanru,4,560130
385,s209,385,95,1, 'a' 'n',an,0.15990220312960446,vanru,vanru,4,12315713
386,s209,386,95,2, 'n' 'r',nr,0.09608435188420117,vanru,vanru,4,54341
387,s209,387,95,3, 'r' 'u',ru,0.0879655450116843,vanru,vanru,4,705492
388,s209,388,96,0,'p' 'u',pu,0.16803728393279016,puppy,puupppy,4,514720
389,s209,389,96,1, 'u' 'u',up,0.16808318998664618,puppy,puupppy,4,968744
390,s209,390,96,2, 'u' 'p',pp,1.1759574739262462,puppy,puupppy,4,805170
391,s209,391,96,3, 'p' 'p',py,0.10387558117508888,puppy,puupppy,4,149099
392,s209,392,96,4, 'p' 'p',,0.20799480099231005,puppy,puupppy,4,
393,s209,393,96,5, 'p' 'y',,0.21599987102672458,puppy,puupppy,4,
394,s209,394,97,0,'p' 'y',py,0.15210137283429503,pykka,pykka,3,149099
395,s209,395,97,1, 'y' 'k',yk,0.231882386142388,pykka,pykka,3,4767
396,s209,396,97,2, 'k' 'k',kk,0.13600510591641068,pykka,pykka,3,1820
397,s209,397,97,3, 'k' 'a',ka,0.12808841303922236,pykka,pykka,3,60568
398,s209,398,98,0,'e' 'd',ed,0.07198702800087631,edthe,edthe,4,7805967
399,s209,399,98,1, 'd' 't',dt,0.1360361168626696,edthe,edthe,4,11191
400,s209,400,98,2, 't' 'h',th,0.20002573705278337,edthe,edthe,4,22288309
401,s209,401,98,3, 'h' 'e',he,0.09591169911436737,edthe,edthe,4,21484684
402,s209,402,99,0,'w' 'o',wo,0.071980319917202,would,would,3,1723496
403,s209,403,99,1, 'o' 'u',ou,0.12804096098989248,would,would,3,7425307
404,s209,404,99,2, 'u' 'l',ul,0.1760449819266796,would,would,3,2181271
405,s209,405,99,3, 'l' 'd',ld,0.08813262009061873,would,would,3,2012500
406,s209,406,100,0,'t' 'h',th,0.09594428795389831,there,there,3,22288309
407,s209,407,100,1, 'h' 'e',he,0.08801817102357745,there,there,3,21484684
408,s209,408,100,2, 'e' 'r',er,0.08807337703183293,there,there,3,12934901
409,s209,409,100,3, 'r' 'e',re,0.1359904760029167,there,there,3,10687711
410,s209,410,101,0,'w' 'p',wo,0.18400738202035427,would,wpuld,4,1723496
411,s209,411,101,1, 'p' 'u',ou,0.14398590382188559,would,wpuld,4,7425307
412,s209,412,101,2, 'u' 'l',ul,0.5839559291489422,would,wpuld,4,2181271
413,s209,413,101,3, 'l' 'd',ld,0.22401366103440523,would,wpuld,4,2012500
414,s209,414,102,0,'d' 'r',dr,0.1599372480995953,druze,druze,4,
415,s209,415,102,1, 'r' 'u',ru,0.1040161969140172,druze,druze,4,705492
416,s209,416,102,2, 'u' 'z',uz,0.15206287801265717,druze,druze,4,
417,s209,417,102,3, 'z' 'e',ze,0.21591775491833687,druze,druze,4,
418,s209,418,103,0,'t' 'h',th,0.1279355811420828,therm,therm,3,22288309
419,s209,419,103,1, 'h' 'e',he,0.0640666198451072,therm,therm,3,21484684
420,s209,420,103,2, 'e' 'r',er,0.04795905202627182,therm,therm,3,12934901
421,s209,421,103,3, 'r' 'm',rm,0.15202220296487212,therm,therm,3,905131
422,s209,422,104,0,'p' 'y',py,0.19193108705803752,pykka,pykka,4,149099
423,s209,423,104,1, 'y' 'k',yk,0.2959443829022348,pykka,pykka,4,4767
424,s209,424,104,2, 'k' 'k',kk,0.12007344607263803,pykka,pykka,4,1820
425,s209,425,104,3, 'k' 'a',ka,0.19996155495755374,pykka,pykka,4,60568
426,s209,426,105,0,'a' 'b',ab,0.056032878113910556,about,about,4,1203849
427,s209,427,105,1, 'b' 'o',bo,0.23199251107871532,about,about,4,1140702
428,s209,428,105,2, 'o' 'u',ou,0.1200479338876903,about,about,4,7425307
429,s209,429,105,3, 'u' 't',ut,0.10388486995361745,about,about,4,3257233
430,s209,430,106,0,'t' 'h',th,0.1119715878739953,therm,therm,4,22288309
431,s209,431,106,1, 'h' 'e',he,0.0639961480628699,therm,therm,4,21484684
432,s209,432,106,2, 'e' 'r',er,0.07193784206174314,therm,therm,4,12934901
433,s209,433,106,3, 'r' 'm',rm,0.11998712201602757,therm,therm,4,905131
434,s209,434,107,0,'t' 'h',th,0.11202812101691961,there,there,4,22288309
435,s209,435,107,1, 'h' 'e',he,0.11991091095842421,there,there,4,21484684
436,s209,436,107,2, 'e' 'r',er,0.06405558716505766,there,there,4,12934901
437,s209,437,107,3, 'r' 'e',re,0.4959073818754405,there,there,4,10687711
438,s209,438,108,0,'c' 'o',co,0.13599972100928426,cooed,cooed,3,3609272
439,s209,439,108,1, 'o' 'o',oo,0.1280557131394744,cooed,cooed,3,1933683
440,s209,440,108,2, 'o' 'e',oe,0.12798984698019922,cooed,cooed,3,270012
441,s209,441,108,3, 'e' 'd',ed,0.13601116184145212,cooed,cooed,3,7805967
442,s209,442,109,0,'t' 'i',ti,0.07995974412187934,tithe,tithe,3,5135552
443,s209,443,109,1, 'i' 't',it,0.10406697588041425,tithe,tithe,3,6637233
444,s209,444,109,2, 't' 'h',th,0.08797224704176188,tithe,tithe,3,22288309
445,s209,445,109,3, 'h' 'e',he,0.0880361960735172,tithe,tithe,3,21484684
446,s209,446,110,0,'c' 'o',co,0.14399840799160302,cooed,cooed,4,3609272
447,s209,447,110,1, 'o' 'o',oo,0.14396702591329813,cooed,cooed,4,1933683
448,s209,448,110,2, 'o' 'e',oe,0.11997949797660112,cooed,cooed,4,270012
449,s209,449,110,3, 'e' 'd',ed,0.08801128505729139,cooed,cooed,4,7805967
450,s209,450,111,0,'z' 'i',zi,0.06398524204269052,zibja,zibja,4,54565
451,s209,451,111,1, 'i' 'b',ib,0.18399872886948287,zibja,zibja,4,493267
452,s209,452,111,2, 'b' 'j',bj,0.15989645710214972,zibja,zibja,4,105433
453,s209,453,111,3, 'j' 'a',ja,0.08804649906232953,zibja,zibja,4,40073
454,s209,454,112,0,'c' 'h',ch,0.07198353810235858,champ,champ,3,3267507
455,s209,455,112,1, 'h' 'a',ha,0.07198153901845217,champ,champ,3,6967591
456,s209,456,112,2, 'a' 'm',am,0.1519744279794395,champ,champ,3,1610395
457,s209,457,112,3, 'm' 'p',mp,0.19202589197084308,champ,champ,3,1042198
458,s209,458,113,0,'h' 'a',ha,0.09602866508066654,haole,haole,4,6967591
459,s209,459,113,1, 'a' 'o',ao,0.11207733605988324,haole,haole,4,25487
460,s209,460,113,2, 'o' 'l',ol,0.17600417183712125,haole,haole,4,1804856
461,s209,461,113,3, 'l' 'e',le,0.08798148110508919,haole,haole,4,5038239
462,s209,462,114,0,'h' 'e',he,0.08813175605610013,heond,heond,4,21484684
463,s209,463,114,1, 'e' 'o',eo,0.10403577098622918,heond,heond,4,305120
464,s209,464,114,2, 'o' 'n',on,0.17596575315110385,heond,heond,4,8830487
465,s209,465,114,3, 'n' 'd',nd,0.07994814193807542,heond,heond,4,9414961
466,s209,466,115,0,'t' 'i',ti,0.06407297099940479,tithe,tithe,4,5135552
467,s209,467,115,1, 'i' 't',it,0.11198939103633165,tithe,tithe,4,6637233
468,s209,468,115,2, 't' 'h',th,0.07201526709832251,tithe,tithe,4,22288309
469,s209,469,115,3, 'h' 'e',he,0.0879097708966583,tithe,tithe,4,21484684
470,s209,470,116,0,'c' 'h',ch,0.11992788012139499,cheer,cheer,3,3267507
471,s209,471,116,1, 'h' 'e',he,0.12003104900941253,cheer,cheer,3,21484684
472,s209,472,116,2, 'e' 'e',ee,0.16003226791508496,cheer,cheer,3,2839722
473,s209,473,116,3, 'e' 'r',er,0.33589318790473044,cheer,cheer,3,12934901
474,s209,474,117,0,'t' 'h',th,0.23202949203550816,theme,theme,4,22288309
475,s209,475,117,1, 'h' 'e',he,0.12787616811692715,theme,theme,4,21484684
476,s209,476,117,2, 'e' 'm',em,0.11208179593086243,theme,theme,4,2039661
477,s209,477,117,3, 'm' 'e',me,0.11994162597693503,theme,theme,4,4724108
478,s209,478,118,0,'c' 'h',ch,0.15189634100534022,cheer,cheer,4,3267507
479,s209,479,118,1, 'h' 'e',he,0.10409830091521144,cheer,cheer,4,21484684
480,s209,480,118,2, 'e' 'e',ee,0.16802429198287427,cheer,cheer,4,2839722
481,s209,481,118,3, 'e' 'r',er,0.11187802813947201,cheer,cheer,4,12934901
482,s209,482,119,0,'c' 'h',ch,0.18400620599277318,champ,champ,4,3267507
483,s209,483,119,1, 'h' 'a',ha,0.11196873313747346,champ,champ,4,6967591
484,s209,484,119,2, 'a' 'm',am,0.14403463900089264,champ,champ,4,1610395
485,s209,485,119,3, 'm' 'p',mp,0.19195139105431736,champ,champ,4,1042198
486,s209,486,120,0,'c' 'h',ch,0.0639897829387337,champ,chamop,5,3267507
487,s209,487,120,1, 'h' 'a',ha,0.11200540303252637,champ,chamop,5,6967591
488,s209,488,120,2, 'a' 'm',am,0.1199840079061687,champ,chamop,5,1610395
489,s209,489,120,3, 'm' 'o',mp,0.1680269909556955,champ,chamop,5,1042198
490,s209,490,120,4, 'o' 'p',,0.024011605186387897,champ,chamop,5,
491,s209,491,121,0,'p' 'y',py,0.2320939600467682,pykka,pykka,5,149099
492,s209,492,121,1, 'y' 'k',yk,0.26394454715773463,pykka,pykka,5,4767
493,s209,493,121,2, 'k' 'k',kk,0.1280844840221107,pykka,pykka,5,1820
494,s209,494,121,3, 'k' 'a',ka,0.19191913586109877,pykka,pykka,5,60568
495,s209,495,122,0,'t' 'h',th,0.10393275902606547,there,there,5,22288309
496,s209,496,122,1, 'h' 'e',he,0.0880677760578692,there,there,5,21484684
497,s209,497,122,2, 'e' 'r',er,0.07199505995959044,there,there,5,12934901
498,s209,498,122,3, 'r' 'e',re,0.488071002997458,there,there,5,10687711
499,s209,499,123,0,'p' 'y',py,0.26399901998229325,pykka,pykka,6,149099
500,s209,500,123,1, 'y' 'k',yk,0.22387282503768802,pykka,pykka,6,4767
501,s209,501,123,2, 'k' 'k',kk,0.13603912387043238,pykka,pykka,6,1820
502,s209,502,123,3, 'k' 'a',ka,0.21598922717384994,pykka,pykka,6,60568
503,s209,503,124,0,'f' 'a',fa,0.12788364407606423,faqir,fawir,5,1043958
504,s209,504,124,1, 'a' 'w',aq,0.3920010579749942,faqir,fawir,5,4924
505,s209,505,124,2, 'w' 'i',qi,0.16010121395811439,faqir,fawir,5,36
506,s209,506,124,3, 'i' 'r',ir,0.15996856684796512,faqir,fawir,5,2142678
507,s209,507,125,0,'t' 'h',th,0.10396915697492659,therm,therm,5,22288309
508,s209,508,125,1, 'h' 'e',he,0.08001060294918716,therm,therm,5,21484684
509,s209,509,125,2, 'e' 'r',er,0.04002848989330232,therm,therm,5,12934901
510,s209,510,125,3, 'r' 'm',rm,0.12788359518162906,therm,therm,5,905131
511,s209,511,126,0,'k' 'r',kr,0.06387482699938118,kremp,kremp,5,5683
512,s209,512,126,1, 'r' 'e',re,0.0800028860103339,kremp,kremp,5,10687711
513,s209,513,126,2, 'e' 'm',em,0.12009926186874509,kremp,kremp,5,2039661
514,s209,514,126,3, 'm' 'p',mp,0.17600964312441647,kremp,kremp,5,1042198
515,s209,515,127,0,'t' 'h',th,0.08003057399764657,therm,therm,6,22288309
516,s209,516,127,1, 'h' 'e',he,0.08799771592020988,therm,therm,6,21484684
517,s209,517,127,2, 'e' 'r',er,0.07991684204898775,therm,therm,6,12934901
518,s209,518,127,3, 'r' 'm',rm,0.13610530807636678,therm,therm,6,905131
519,s209,519,128,0,'t' 'i',ti,0.06395986792631447,tithe,tithe,5,5135552
520,s209,520,128,1, 'i' 't',it,0.10395908006466925,tithe,tithe,5,6637233
521,s209,521,128,2, 't' 'h',th,0.09608293906785548,tithe,tithe,5,22288309
522,s209,522,128,3, 'h' 'e',he,0.07199131604284048,tithe,tithe,5,21484684
523,s209,523,129,0,'t' 'h',th,0.10393719794228673,there,there,6,22288309
524,s209,524,129,1, 'h' 'e',he,0.06408854597248137,there,there,6,21484684
525,s209,525,129,2, 'e' 'r',er,0.06386932404711843,there,there,6,12934901
526,s209,526,129,3, 'r' 'e',re,0.1441851679701358,there,there,6,10687711
527,s209,527,130,0,'v' 'a',va,0.09627064992673695,vanru,vanru,5,560130
528,s209,528,130,1, 'a' 'n',an,0.1518569071777165,vanru,vanru,5,12315713
529,s209,529,130,2, 'n' 'r',nr,0.0960060718934983,vanru,vanru,5,54341
530,s209,530,130,3, 'r' 'u',ru,0.11191297811456025,vanru,vanru,5,705492
531,s209,531,131,0,'c' 'o',co,0.09594006091356277,cooed,cooed,5,3609272
532,s209,532,131,1, 'o' 'o',oo,0.13599731819704175,cooed,cooed,5,1933683
533,s209,533,131,2, 'o' 'e',oe,0.0800025169737637,cooed,cooed,5,270012
534,s209,534,131,3, 'e' 'd',ed,0.08812188287265599,cooed,cooed,5,7805967
535,s209,535,132,0,'h' 'e',he,0.06401193491183221,heond,heond,5,21484684
536,s209,536,132,1, 'e' 'o',eo,0.11992911691777408,heond,heond,5,305120
537,s209,537,132,2, 'o' 'n',on,0.13606866216287017,heond,heond,5,8830487
538,s209,538,132,3, 'n' 'd',nd,0.09589811693876982,heond,heond,5,9414961
539,s209,539,133,0,'p' 'u',pu,0.19990235310979187,puppy,puppy,5,514720
540,s209,540,133,1, 'u' 'p',up,0.20803007995709777,puppy,puppy,5,968744
541,s209,541,133,2, 'p' 'p',pp,0.1359901069663465,puppy,puppy,5,805170
542,s209,542,133,3, 'p' 'y',py,0.19196847802959383,puppy,puppy,5,149099
543,s209,543,134,0,'t' 'h',th,0.055984613951295614,theme,therme,5,22288309
544,s209,544,134,1, 'h' 'e',he,0.10393200302496552,theme,therme,5,21484684
545,s209,545,134,2, 'e' 'r',em,0.09605822688899934,theme,therme,5,2039661
546,s209,546,134,3, 'r' 'm',me,0.09593858616426587,theme,therme,5,4724108
547,s209,547,134,4, 'm' 'e',,1.336072756908834,theme,therme,5,
548,s209,548,135,0,'e' 'd',ed,0.07209916296415031,edthe,edthe,5,7805967
549,s209,549,135,1, 'd' 't',dt,0.12797899800352752,edthe,edthe,5,11191
550,s209,550,135,2, 't' 'h',th,0.15191828995011747,edthe,edthe,5,22288309
551,s209,551,135,3, 'h' 'e',he,0.0960871649440378,edthe,edthe,5,21484684
552,s209,552,136,0,'l' 'u',lu,0.19198796106502414,lucky,lucky,5,568081
553,s209,553,136,1, 'u' 'c',uc,0.10397320589981973,lucky,lucky,5,891233
554,s209,554,136,2, 'c' 'k',ck,0.1120782271027565,lucky,lucky,5,925655
555,s209,555,136,3, 'k' 'y',ky,0.18399672396481037,lucky,lucky,5,49764
556,s209,556,137,0,'w' 'o',wo,0.07996889180503786,would,would,5,1723496
557,s209,557,137,1, 'o' 'u',ou,0.1360747180879116,would,would,5,7425307
558,s209,558,137,2, 'u' 'l',ul,0.1759999981150031,would,would,5,2181271
559,s209,559,137,3, 'l' 'd',ld,0.07191695994697511,would,would,5,2012500
560,s209,560,138,0,'f' 'a',fa,0.128044641809538,faqir,faqir,6,1043958
561,s209,561,138,1, 'a' 'q',aq,0.24792470410466194,faqir,faqir,6,4924
562,s209,562,138,2, 'q' 'i',qi,0.10408420488238335,faqir,faqir,6,36
563,s209,563,138,3, 'i' 'r',ir,0.27990561607293785,faqir,faqir,6,2142678
564,s209,564,139,0,'t' 'h',th,0.07204583007842302,think,think,5,22288309
565,s209,565,139,1, 'h' 'i',hi,0.1360570010729134,think,think,5,6198006
566,s209,566,139,2, 'i' 'n',in,0.20000319089740515,think,think,5,13597302
567,s209,567,139,3, 'n' 'k',nk,0.17592006595805287,think,think,5,445067
568,s209,568,140,0,'t' 'h',th,0.07989156898111105,there,there,7,22288309
569,s209,569,140,1, 'h' 'e',he,0.10409332485869527,there,there,7,21484684
570,s209,570,140,2, 'e' 'r',er,0.07997648813761771,there,there,7,12934901
571,s209,571,140,3, 'r' 'e',re,0.1599440979771316,there,there,7,10687711
572,s209,572,141,0,'w' 'o',wo,0.07212976017035544,would,would,6,1723496
573,s209,573,141,1, 'o' 'u',ou,0.15195724391378462,would,would,6,7425307
574,s209,574,141,2, 'u' 'l',ul,0.18399953609332442,would,would,6,2181271
575,s209,575,141,3, 'l' 'd',ld,0.0799742469098419,would,would,6,2012500
576,s209,576,142,0,'v' 'o',vo,0.08801452396437526,vodka,vodka,5,368238
577,s209,577,142,1, 'o' 'd',od,0.14394012605771422,vodka,vodka,5,1013147
578,s209,578,142,2, 'd' 'k',dk,0.1280671979766339,vodka,vodka,5,5347
579,s209,579,142,3, 'k' 'a',ka,0.10399588104337454,vodka,vodka,5,60568
580,s209,580,143,0,'c' 'h',ch,0.11990857496857643,cheer,cheer,5,3267507
581,s209,581,143,1, 'h' 'e',he,0.10399666894227266,cheer,cheer,5,21484684
582,s209,582,143,2, 'e' 'e',ee,0.1840304781217128,cheer,cheer,5,2839722
583,s209,583,143,3, 'e' 'r',er,0.1920219799503684,cheer,cheer,5,12934901
584,s209,584,144,0,'e' 'd',ed,0.08804223104380071,edthe,edthe,6,7805967
585,s209,585,144,1, 'd' 't',dt,0.09600787097588181,edthe,edthe,6,11191
586,s209,586,144,2, 't' 'h',th,0.1918971089180559,edthe,edthe,6,22288309
587,s209,587,144,3, 'h' 'e',he,0.08801624411717057,edthe,edthe,6,21484684
588,s209,588,145,0,'c' 'h',ch,0.13604663615114987,cheer,cheer,6,3267507
589,s209,589,145,1, 'h' 'e',he,0.09606812382116914,cheer,cheer,6,21484684
590,s209,590,145,2, 'e' 'e',ee,0.167923852102831,cheer,cheer,6,2839722
591,s209,591,145,3, 'e' 'r',er,0.13600062998011708,cheer,cheer,6,12934901
592,s209,592,146,0,'a' 'b',ab,0.07191791594959795,about,about,5,1203849
593,s209,593,146,1, 'b' 'o',bo,0.18395938305184245,about,about,5,1140702
594,s209,594,146,2, 'o' 'u',ou,0.1521102050319314,about,about,5,7425307
595,s209,595,146,3, 'u' 't',ut,0.08799737389199436,about,about,5,3257233
596,s209,596,147,0,'v' 'o',vo,0.06395921111106873,vodka,vodka,6,368238
597,s209,597,147,1, 'o' 'd',od,0.13598618493415415,vodka,vodka,6,1013147
598,s209,598,147,2, 'd' 'k',dk,0.14404597389511764,vodka,vodka,6,5347
599,s209,599,147,3, 'k' 'a',ka,0.08800240512937307,vodka,vodka,6,60568
600,s209,600,148,0,'p' 'y',py,0.19199586403556168,pykka,pykka,7,149099
601,s209,601,148,1, 'y' 'k',yk,0.23993216292001307,pykka,pykka,7,4767
602,s209,602,148,2, 'k' 'k',kk,0.14394344808533788,pykka,pykka,7,1820
603,s209,603,148,3, 'k' 'a',ka,0.09607404400594532,pykka,pykka,7,60568
604,s209,604,149,0,'l' 'u',lu,0.14409176306799054,lucky,lucky,6,568081
605,s209,605,149,1, 'u' 'c',uc,0.1120295578148216,lucky,lucky,6,891233
606,s209,606,149,2, 'c' 'k',ck,0.10396854719147086,lucky,lucky,6,925655
607,s209,607,149,3, 'k' 'y',ky,0.15990037401206791,lucky,lucky,6,49764
608,s209,608,150,0,'t' 'i',ti,0.07191997906193137,tithe,tithe,6,5135552
609,s209,609,150,1, 'i' 't',it,0.10405625589191914,tithe,tithe,6,6637233
610,s209,610,150,2, 't' 'h',th,0.06394267710857093,tithe,tithe,6,22288309
611,s209,611,150,3, 'h' 'e',he,0.08805537899024785,tithe,tithe,6,21484684
612,s209,612,151,0,'t' 'h',th,0.06407360499724746,theme,theme,6,22288309
613,s209,613,151,1, 'h' 'e',he,0.10392655595205724,theme,theme,6,21484684
614,s209,614,151,2, 'e' 'm',em,0.1440651819575578,theme,theme,6,2039661
615,s209,615,151,3, 'm' 'e',me,0.12000810820609331,theme,theme,6,4724108
616,s209,616,152,0,'h' 'e',he,0.07196192187257111,heond,heond,6,21484684
617,s209,617,152,1, 'e' 'o',eo,0.10391762014478445,heond,heond,6,305120
618,s209,618,152,2, 'o' 'n',on,0.16004960099235177,heond,heond,6,8830487
619,s209,619,152,3, 'n' 'd',nd,0.09602218284271657,heond,heond,6,9414961
620,s209,620,153,0,'z' 'i',zi,0.0560748518910259,zibja,zibaj,5,54565
621,s209,621,153,1, 'i' 'b',ib,0.1759047880768776,zibja,zibaj,5,493267
622,s209,622,153,2, 'b' 'a',bj,0.16804453590884805,zibja,zibaj,5,105433
623,s209,623,153,3, 'a' 'j',ja,0.02400768012739718,zibja,zibaj,5,40073
624,s209,624,154,0,'d' 'r',dr,0.15196962002664804,druze,druze,5,
625,s209,625,154,1, 'r' 'u',ru,0.09601758210919797,druze,druze,5,705492
626,s209,626,154,2, 'u' 'z',uz,0.15198405482806265,druze,druze,5,
627,s209,627,154,3, 'z' 'e',ze,0.20001151808537543,druze,druze,5,
628,s209,628,155,0,'t' 'i',ti,0.07994472701102495,tithe,tithe,7,5135552
629,s209,629,155,1, 'i' 't',it,0.11194119299761951,tithe,tithe,7,6637233
630,s209,630,155,2, 't' 'h',th,0.04810726689174771,tithe,tithe,7,22288309
631,s209,631,155,3, 'h' 'e',he,0.11988248815760016,tithe,tithe,7,21484684
632,s209,632,156,0,'z' 'i',zi,0.04800949199125171,zibja,zibja,6,54565
633,s209,633,156,1, 'i' 'b',ib,0.2000059150159359,zibja,zibja,6,493267
634,s209,634,156,2, 'b' 'j',bj,0.23195876204408705,zibja,zibja,6,105433
635,s209,635,156,3, 'j' 'a',ja,0.10396499303169549,zibja,zibja,6,40073
636,s209,636,157,0,'v' 'a',va,0.08793800417333841,vanru,vanru,6,560130
637,s209,637,157,1, 'a' 'n',an,0.13600171287544072,vanru,vanru,6,12315713
638,s209,638,157,2, 'n' 'r',nr,0.08004951500333846,vanru,vanru,6,54341
639,s209,639,157,3, 'r' 'u',ru,0.08006920712068677,vanru,vanru,6,705492
640,s209,640,158,0,'t' 'h',th,0.08010410098358989,think,think,6,22288309
641,s209,641,158,1, 'h' 'i',hi,0.08794159209355712,think,think,6,6198006
642,s209,642,158,2, 'i' 'n',in,0.16803994798101485,think,think,6,13597302
643,s209,643,158,3, 'n' 'k',nk,0.15998404589481652,think,think,6,445067
644,s209,644,159,0,'d' 'u',dr,0.14394753007218242,druze,dureze,6,
645,s209,645,159,1, 'u' 'r',ru,0.01596963801421225,druze,dureze,6,705492
646,s209,646,159,2, 'r' 'e',uz,0.008125169901177287,druze,dureze,6,
647,s209,647,159,3, 'e' 'z',ze,0.21599131519906223,druze,dureze,6,
648,s209,648,159,4, 'z' 'e',,0.2398978068958968,druze,dureze,6,
649,s209,649,160,0,'b' 'u',bu,0.09602354187518358,buddy,buddy,5,1183063
