,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #,bg_freq,bf_type,meanbf_type,wf_type
0,s278,0,0,0,'e' 'd',ed,0.1998715999070555,edthe,edthe,0,7805967,high,high,pseudo
1,s278,1,0,1, 'd' 't',dt,0.17615790013223886,edthe,edthe,0,11191,low,high,pseudo
2,s278,2,0,2, 't' 'h',th,0.08798179985024035,edthe,edthe,0,22288309,high,high,pseudo
3,s278,3,0,3, 'h' 'e',he,0.07186460006050766,edthe,edthe,0,21484684,high,high,pseudo
4,s278,4,1,0,'w' 'o',wo,0.11994479992426932,would,would,0,1723496,med,med,high
5,s278,5,1,1, 'o' 'u',ou,0.1123174000531435,would,would,0,7425307,high,med,high
6,s278,6,1,2, 'u' 'l',ul,1.2477362998761237,would,would,0,2181271,med,med,high
7,s278,7,1,3, 'l' 'd',ld,0.08795990003272891,would,would,0,2012500,med,med,high
8,s278,8,2,0,'b' 'e',be,0.08014069986529648,belly,belly,0,3798740,med,med,med
9,s278,9,2,1, 'e' 'l',el,0.24779050005599856,belly,belly,0,3235254,med,med,med
10,s278,10,2,2, 'l' 'l',ll,0.12797800009138882,belly,belly,0,4235407,med,med,med
11,s278,11,2,3, 'l' 'y',ly,0.18417569994926453,belly,belly,0,2589130,med,med,med
12,s278,12,3,0,'v' 'o',vo,0.12012550001963973,vodka,vodkea,0,368238,low,low,med
13,s278,13,3,1, 'o' 'd',od,0.12789919995702803,vodka,vodkea,0,1013147,med,low,med
14,s278,14,3,2, 'd' 'k',dk,0.27200250001624227,vodka,vodkea,0,5347,low,low,med
15,s278,15,3,3, 'k' 'e',ka,0.0640489999204874,vodka,vodkea,0,60568,low,low,med
16,s278,16,3,4, 'e' 'a',,0.6962148000020534,vodka,vodkea,0,,,low,med
17,s278,17,4,0,'b' 'u',bu,0.1517978000920266,buddy,buuddy,0,1183063,med,low,high
18,s278,18,4,1, 'u' 'u',ud,0.18410469987429678,buddy,buuddy,0,458716,low,low,high
19,s278,19,4,2, 'u' 'd',dd,0.1518608999904245,buddy,buuddy,0,306083,low,low,high
20,s278,20,4,3, 'd' 'd',dy,0.5200328000355512,buddy,buuddy,0,360103,low,low,high
21,s278,21,4,4, 'd' 'y',,0.5040025999769568,buddy,buuddy,0,,,low,high
22,s278,22,5,0,'v' 'o',vo,0.2639634001534432,vodka,vodka,1,368238,low,low,med
23,s278,23,5,1, 'o' 'd',od,0.20002579991705716,vodka,vodka,1,1013147,med,low,med
24,s278,24,5,2, 'd' 'k',dk,0.2560352000873536,vodka,vodka,1,5347,low,low,med
25,s278,25,5,3, 'k' 'a',ka,0.05613050004467368,vodka,vodka,1,60568,low,low,med
26,s278,26,6,0,'t' 'h',th,0.05594990006648004,there,there,0,22288309,high,high,high
27,s278,27,6,1, 'h' 'e',he,0.10397739987820387,there,there,0,21484684,high,high,high
28,s278,28,6,2, 'e' 'r',er,0.1202775000128895,there,there,0,12934901,high,high,high
29,s278,29,6,3, 'r' 'e',re,0.11984790000133216,there,there,0,10687711,high,high,high
30,s278,30,7,0,'b' 'e',be,0.11208259989507496,belly,belly,1,3798740,med,med,med
31,s278,31,7,1, 'e' 'l',el,0.9600515000056475,belly,belly,1,3235254,med,med,med
32,s278,32,7,2, 'l' 'l',ll,0.15192149998620152,belly,belly,1,4235407,med,med,med
33,s278,33,7,3, 'l' 'y',ly,0.0719358001369983,belly,belly,1,2589130,med,med,med
34,s278,34,8,0,'d' 'r',dr,0.23196320002898574,druze,druze,0,567936,med,low,low
35,s278,35,8,1, 'r' 'u',ru,0.19201340014114976,druze,druze,0,705492,med,low,low
36,s278,36,8,2, 'u' 'z',uz,1.1679726999718696,druze,druze,0,19836,low,low,low
37,s278,37,8,3, 'z' 'e',ze,0.19996050000190735,druze,druze,0,210896,low,low,low
38,s278,38,9,0,'h' 'a',ha,0.08794129989109933,haole,haole,0,6967591,high,med,low
39,s278,39,9,1, 'a' 'o',ao,0.4561875001527369,haole,haole,0,25487,low,med,low
40,s278,40,9,2, 'o' 'l',ol,0.16793320002034307,haole,haole,0,1804856,med,med,low
41,s278,41,9,3, 'l' 'e',le,0.103964600013569,haole,haole,0,5038239,high,med,low
42,s278,42,10,0,'t' 'h',th,0.1200532999355346,there,there,1,22288309,high,high,high
43,s278,43,10,1, 'h' 'e',he,0.15997210005298257,there,there,1,21484684,high,high,high
44,s278,44,10,2, 'e' 'r',er,0.07201620005071163,there,there,1,12934901,high,high,high
45,s278,45,10,3, 'r' 'e',re,0.104092099936679,there,there,1,10687711,high,high,high
46,s278,46,11,0,'f' 'a',fa,0.384099000133574,faqir,faqwir,0,1043958,med,low,low
47,s278,47,11,1, 'a' 'q',aq,0.27998919994570315,faqir,faqwir,0,4924,low,low,low
48,s278,48,11,2, 'q' 'w',qi,0.04804269992746413,faqir,faqwir,0,36,low,low,low
49,s278,49,11,3, 'w' 'i',ir,0.2959948000498116,faqir,faqwir,0,2142678,med,low,low
50,s278,50,11,4, 'i' 'r',,0.08789700013585389,faqir,faqwir,0,,,low,low
51,s278,51,12,0,'t' 'h',th,0.09600749984383583,think,think,0,22288309,high,high,high
52,s278,52,12,1, 'h' 'i',hi,0.08793479995802045,think,think,0,6198006,high,high,high
53,s278,53,12,2, 'i' 'n',in,0.21610030019655824,think,think,0,13597302,high,high,high
54,s278,54,12,3, 'n' 'k',nk,0.023985999869182706,think,think,0,445067,low,high,high
55,s278,55,13,0,'t' 'h',th,0.10391639987938106,therm,therm,0,22288309,high,high,low
56,s278,56,13,1, 'h' 'e',he,0.09614589996635914,therm,therm,0,21484684,high,high,low
57,s278,57,13,2, 'e' 'r',er,0.047939500072970986,therm,therm,0,12934901,high,high,low
58,s278,58,13,3, 'r' 'm',rm,0.07201100001111627,therm,therm,0,905131,med,high,low
59,s278,59,14,0,'k' 'r',kr,0.16808420000597835,kremp,kremp,0,5683,low,med,pseudo
60,s278,60,14,1, 'r' 'e',re,0.04792240005917847,kremp,kremp,0,10687711,high,med,pseudo
61,s278,61,14,2, 'e' 'm',em,0.09605489997193217,kremp,kremp,0,2039661,med,med,pseudo
62,s278,62,14,3, 'm' 'p',mp,0.29599229991436005,kremp,kremp,0,1042198,med,med,pseudo
63,s278,63,15,0,'a' 'b',ab,0.11200850014574826,about,about,0,1203849,med,med,high
64,s278,64,15,1, 'b' 'o',bo,0.2800670999567956,about,about,0,1140702,med,med,high
65,s278,65,15,2, 'o' 'u',ou,0.1278655999340117,about,about,0,7425307,high,med,high
66,s278,66,15,3, 'u' 't',ut,0.11194059997797012,about,about,0,3257233,med,med,high
67,s278,67,16,0,'t' 'h',th,0.19996090000495315,think,thaink,1,22288309,high,high,high
68,s278,68,16,1, 'h' 'a',hi,0.18400959996506572,think,thaink,1,6198006,high,high,high
69,s278,69,16,2, 'a' 'i',in,0.7521913000382483,think,thaink,1,13597302,high,high,high
70,s278,70,16,3, 'i' 'n',nk,0.14385979995131493,think,thaink,1,445067,low,high,high
71,s278,71,16,4, 'n' 'k',,0.0641455000732094,think,thaink,1,,,high,high
72,s278,72,17,0,'z' 'i',zi,0.22403169982135296,zibja,zibja,0,54565,low,low,pseudo
73,s278,73,17,1, 'i' 'b',ib,0.1839607001747936,zibja,zibja,0,493267,low,low,pseudo
74,s278,74,17,2, 'b' 'j',bj,1.4080905998125672,zibja,zibja,0,105433,low,low,pseudo
75,s278,75,17,3, 'j' 'a',ja,0.040016400162130594,zibja,zibja,0,40073,low,low,pseudo
76,s278,76,18,0,'v' 'o',vo,0.8961194998119026,vodka,vodka,2,368238,low,low,med
