,sID,Bigram #,Trial #,bigram_loc,Bigram,corr_bigram,IKI,string,resp_string,rep #,bg_freq,bf_type,meanbf_type,wf_type
0,s279,0,0,0,'t' 'h',th,0.20811329991556704,there,there,0,22288309,high,high,high
1,s279,1,0,1, 'h' 'e',he,0.20798379997722805,there,there,0,21484684,high,high,high
2,s279,2,0,2, 'e' 'r',er,0.3038854000624269,there,there,0,12934901,high,high,high
3,s279,3,0,3, 'r' 'e',re,0.20012229983694851,there,there,0,10687711,high,high,high
4,s279,4,1,0,'b' 'e',be,0.28015509992837906,belly,belly,0,3798740,med,med,med
5,s279,5,1,1, 'e' 'l',el,0.3118269999977201,belly,belly,0,3235254,med,med,med
6,s279,6,1,2, 'l' 'l',ll,0.14408129989169538,belly,belly,0,4235407,med,med,med
7,s279,7,1,3, 'l' 'y',ly,0.42390500009059906,belly,belly,0,2589130,med,med,med
8,s279,8,2,0,'b' 'u',bu,0.2799972998909652,buddy,buddy,0,1183063,med,low,high
9,s279,9,2,1, 'u' 'd',ud,0.2640250001568347,buddy,buddy,0,458716,low,low,high
10,s279,10,2,2, 'd' 'd',dd,0.19997369986958802,buddy,buddy,0,306083,low,low,high
11,s279,11,2,3, 'd' 'y',dy,0.2560403000097722,buddy,buddy,0,360103,low,low,high
12,s279,12,3,0,'p' 'y',py,0.36797689995728433,pykka,pykka,0,149099,low,low,pseudo
13,s279,13,3,1, 'y' 'k',yk,0.5120194000191987,pykka,pykka,0,4767,low,low,pseudo
14,s279,14,3,2, 'k' 'k',kk,0.16011460009030998,pykka,pykka,0,1820,low,low,pseudo
15,s279,15,3,3, 'k' 'a',ka,0.16790479980409145,pykka,pykka,0,60568,low,low,pseudo
16,s279,16,4,0,'b' 'u',bu,0.2800779000390321,buddy,buddy,1,1183063,med,low,high
17,s279,17,4,1, 'u' 'd',ud,0.44805429992266,buddy,buddy,1,458716,low,low,high
18,s279,18,4,2, 'd' 'd',dd,0.20799670019187033,buddy,buddy,1,306083,low,low,high
19,s279,19,4,3, 'd' 'y',dy,0.2558604998048395,buddy,buddy,1,360103,low,low,high
20,s279,20,5,0,'l' 'u',lu,0.3921858000103384,lucky,lucky,0,568081,med,low,high
21,s279,21,5,1, 'u' 'c',uc,0.2799372000154108,lucky,lucky,0,891233,med,low,high
22,s279,22,5,2, 'c' 'k',ck,0.23986279987730086,lucky,lucky,0,925655,med,low,high
23,s279,23,5,3, 'k' 'y',ky,0.3199931001290679,lucky,lucky,0,49764,low,low,high
24,s279,24,6,0,'w' 'o',wo,0.3279603000264615,would,would,0,1723496,med,med,high
25,s279,25,6,1, 'o' 'u',ou,0.24800699995830655,would,would,0,7425307,high,med,high
26,s279,26,6,2, 'u' 'l',ul,0.46400159993208945,would,would,0,2181271,med,med,high
27,s279,27,6,3, 'l' 'd',ld,0.27203089999966323,would,would,0,2012500,med,med,high
28,s279,28,7,0,'t' 'h',th,0.24005599995143712,therm,therm,0,22288309,high,high,low
29,s279,29,7,1, 'h' 'e',he,0.1920493000652641,therm,therm,0,21484684,high,high,low
30,s279,30,7,2, 'e' 'r',er,0.20786349987611175,therm,therm,0,12934901,high,high,low
31,s279,31,7,3, 'r' 'm',rm,0.2080936001148075,therm,therm,0,905131,med,high,low
32,s279,32,8,0,'b' 'e',be,0.2562161998357624,belly,bellly,1,3798740,med,med,med
33,s279,33,8,1, 'e' 'l',el,0.24779370008036494,belly,bellly,1,3235254,med,med,med
34,s279,34,8,2, 'l' 'l',ll,0.14407230005599558,belly,bellly,1,4235407,med,med,med
35,s279,35,8,3, 'l' 'l',ly,0.631901599932462,belly,bellly,1,2589130,med,med,med
36,s279,36,8,4, 'l' 'y',,0.3839849999640137,belly,bellly,1,,,med,med
37,s279,37,9,0,'v' 'a',va,0.3119761000853032,vanru,vanru,0,560130,med,med,pseudo
38,s279,38,9,1, 'a' 'n',an,0.3041666999924928,vanru,vanru,0,12315713,high,med,pseudo
39,s279,39,9,2, 'n' 'r',nr,0.2238955998327583,vanru,vanru,0,54341,low,med,pseudo
40,s279,40,9,3, 'r' 'u',ru,0.2239294999744743,vanru,vanru,0,705492,med,med,pseudo
41,s279,41,10,0,'k' 'r',kr,0.319755399832502,kremp,kremp,0,5683,low,med,pseudo
42,s279,42,10,1, 'r' 'e',re,0.25597410020418465,kremp,kremp,0,10687711,high,med,pseudo
43,s279,43,10,2, 'e' 'm',em,0.1761830998584628,kremp,kremp,0,2039661,med,med,pseudo
44,s279,44,10,3, 'm' 'p',mp,0.29595039994455874,kremp,kremp,0,1042198,med,med,pseudo
45,s279,45,11,0,'t' 'h',th,0.23198419995605946,think,think,0,22288309,high,high,high
46,s279,46,11,1, 'h' 'i',hi,0.2079845000989735,think,think,0,6198006,high,high,high
47,s279,47,11,2, 'i' 'n',in,0.27200490003451705,think,think,0,13597302,high,high,high
48,s279,48,11,3, 'n' 'k',nk,0.1920988999772817,think,think,0,445067,low,high,high
49,s279,49,12,0,'v' 'o',vo,0.3599990999791771,vodka,vodka,0,368238,low,low,med
50,s279,50,12,1, 'o' 'd',od,0.32800700003281236,vodka,vodka,0,1013147,med,low,med
51,s279,51,12,2, 'd' 'k',dk,0.39993839990347624,vodka,vodka,0,5347,low,low,med
52,s279,52,12,3, 'k' 'a',ka,0.26425560005009174,vodka,vodka,0,60568,low,low,med
53,s279,53,13,0,'t' 'h',th,0.2720399999525398,think,think,1,22288309,high,high,high
54,s279,54,13,1, 'h' 'i',hi,0.21604480012319982,think,think,1,6198006,high,high,high
55,s279,55,13,2, 'i' 'n',in,0.28013369999825954,think,think,1,13597302,high,high,high
56,s279,56,13,3, 'n' 'k',nk,0.19975559995509684,think,think,1,445067,low,high,high
57,s279,57,14,0,'a' 'b',ab,0.3437491001095623,about,about,0,1203849,med,med,high
58,s279,58,14,1, 'b' 'o',bo,0.2800004999153316,about,about,0,1140702,med,med,high
59,s279,59,14,2, 'o' 'u',ou,0.2960008999798447,about,about,0,7425307,high,med,high
60,s279,60,14,3, 'u' 't',ut,0.19199770013801754,about,about,0,3257233,med,med,high
61,s279,61,15,0,'t' 'h',th,0.23196970019489527,think,think,2,22288309,high,high,high
62,s279,62,15,1, 'h' 'i',hi,0.23200289998203516,think,think,2,6198006,high,high,high
63,s279,63,15,2, 'i' 'n',in,0.2639839998446405,think,think,2,13597302,high,high,high
64,s279,64,15,3, 'n' 'k',nk,0.26416989997960627,think,think,2,445067,low,high,high
65,s279,65,16,0,'f' 'a',fa,0.3280023999977857,faqir,faquir,0,1043958,med,low,low
66,s279,66,16,1, 'a' 'q',aq,0.5039871998596936,faqir,faquir,0,4924,low,low,low
67,s279,67,16,2, 'q' 'u',qi,0.272184900008142,faqir,faquir,0,36,low,low,low
68,s279,68,16,3, 'u' 'i',ir,0.2559056000318378,faqir,faquir,0,2142678,med,low,low
69,s279,69,16,4, 'i' 'r',,0.18401710013858974,faqir,faquir,0,,,low,low
